outage_id,dispatch_time,arrival_time,crew_id,vehicle_id
OUT-00838,2021-11-11 19:08:00.000000000,2021-11-11 20:00:00.000000000,CREW-06,VEH-022
OUT-00839,2021-11-12 17:10:00.000000000,2021-11-12 17:42:00.000000000,CREW-17,VEH-012
OUT-00840,2021-11-13 05:07:00.000000000,2021-11-13 05:47:00.000000000,CREW-08,VEH-019
OUT-00841,2021-11-14 19:13:00.000000000,2021-11-14 20:09:00.000000000,CREW-01,VEH-029
OUT-00842,2021-11-16 09:14:00.000000000,2021-11-16 10:03:00.000000000,CREW-08,VEH-014
OUT-00843,2021-11-16 09:04:00.000000000,2021-11-16 10:03:00.000000000,CREW-20,VEH-049
OUT-00844,2021-11-16 16:14:00.000000000,2021-11-16 17:06:00.000000000,CREW-17,VEH-046
OUT-00845,2021-11-16 19:02:00.000000000,2021-11-16 19:24:00.000000000,CREW-11,VEH-020
OUT-00846,2021-11-18 14:13:00.000000000,2021-11-18 15:00:00.000000000,CREW-07,VEH-021
OUT-00847,2021-11-18 15:06:00.000000000,2021-11-18 16:02:00.000000000,CREW-11,VEH-041
OUT-00848,2021-11-18 16:10:00.000000000,2021-11-18 16:48:00.000000000,CREW-05,VEH-049
OUT-00849,2021-11-18 16:10:00.000000000,2021-11-18 16:41:00.000000000,CREW-19,VEH-039
OUT-00850,2021-11-19 17:08:00.000000000,2021-11-19 18:03:00.000000000,CREW-07,VEH-013
OUT-00851,2021-11-21 01:12:00.000000000,2021-11-21 02:12:00.000000000,CREW-19,VEH-011
OUT-00852,2021-11-21 16:14:00.000000000,2021-11-21 17:14:00.000000000,CREW-13,VEH-001
OUT-00853,2021-11-23 04:09:00.000000000,2021-11-23 05:07:00.000000000,CREW-19,VEH-012
OUT-00854,2021-11-23 15:09:00.000000000,2021-11-23 15:31:00.000000000,CREW-13,VEH-012
OUT-00855,2021-11-24 18:14:00.000000000,2021-11-24 19:01:00.000000000,CREW-13,VEH-026
OUT-00856,2021-11-26 15:08:00.000000000,2021-11-26 15:50:00.000000000,CREW-05,VEH-008
OUT-00857,2021-11-26 16:10:00.000000000,2021-11-26 16:51:00.000000000,CREW-14,VEH-023
OUT-00858,2021-11-26 16:15:00.000000000,2021-11-26 17:14:00.000000000,CREW-15,VEH-023
OUT-00859,2021-11-27 13:02:00.000000000,2021-11-27 13:36:00.000000000,CREW-18,VEH-018
OUT-00860,2021-11-27 15:03:00.000000000,2021-11-27 15:21:00.000000000,CREW-01,VEH-036
OUT-00861,2021-11-28 17:03:00.000000000,2021-11-28 17:54:00.000000000,CREW-19,VEH-047
OUT-00862,2021-11-28 17:13:00.000000000,2021-11-28 18:07:00.000000000,CREW-20,VEH-049
OUT-00863,2021-11-28 18:02:00.000000000,2021-11-28 18:28:00.000000000,CREW-19,VEH-015
OUT-00864,2021-11-29 13:10:00.000000000,2021-11-29 14:03:00.000000000,CREW-02,VEH-029
OUT-00865,2021-11-30 00:10:00.000000000,2021-11-30 00:34:00.000000000,CREW-02,VEH-011
OUT-00866,2021-11-30 14:14:00.000000000,2021-11-30 14:38:00.000000000,CREW-14,VEH-018
OUT-00867,2021-12-01 16:04:00.000000000,2021-12-01 16:27:00.000000000,CREW-07,VEH-028
OUT-00868,2021-12-01 17:04:00.000000000,2021-12-01 17:38:00.000000000,CREW-06,VEH-027
OUT-00869,2021-12-01 18:06:00.000000000,2021-12-01 18:22:00.000000000,CREW-06,VEH-003
OUT-00870,2021-12-01 18:15:00.000000000,2021-12-01 19:09:00.000000000,CREW-02,VEH-017
OUT-00871,2021-12-01 18:10:00.000000000,2021-12-01 18:36:00.000000000,CREW-03,VEH-043
OUT-00872,2021-12-05 09:02:00.000000000,2021-12-05 10:01:00.000000000,CREW-15,VEH-026
OUT-00873,2021-12-05 14:06:00.000000000,2021-12-05 14:41:00.000000000,CREW-17,VEH-031
OUT-00874,2021-12-07 17:10:00.000000000,2021-12-07 17:47:00.000000000,CREW-06,VEH-028
OUT-00875,2021-12-08 08:06:00.000000000,2021-12-08 09:03:00.000000000,CREW-18,VEH-036
OUT-00876,2021-12-08 18:04:00.000000000,2021-12-08 19:03:00.000000000,CREW-09,VEH-038
OUT-00877,2021-12-08 20:11:00.000000000,2021-12-08 20:55:00.000000000,CREW-12,VEH-034
OUT-00878,2021-12-09 02:04:00.000000000,2021-12-09 02:21:00.000000000,CREW-12,VEH-015
OUT-00879,2021-12-09 13:10:00.000000000,2021-12-09 13:47:00.000000000,CREW-08,VEH-011
OUT-00880,2021-12-09 15:11:00.000000000,2021-12-09 16:01:00.000000000,CREW-01,VEH-024
OUT-00881,2021-12-13 03:08:00.000000000,2021-12-13 03:56:00.000000000,CREW-05,VEH-007
OUT-00882,2021-12-13 17:05:00.000000000,2021-12-13 17:56:00.000000000,CREW-01,VEH-001
OUT-00883,2021-12-14 17:05:00.000000000,2021-12-14 17:38:00.000000000,CREW-10,VEH-018
OUT-00884,2021-12-14 17:13:00.000000000,2021-12-14 18:02:00.000000000,CREW-11,VEH-047
OUT-00885,2021-12-15 13:12:00.000000000,2021-12-15 13:37:00.000000000,CREW-17,VEH-049
OUT-00886,2021-12-16 15:07:00.000000000,2021-12-16 15:26:00.000000000,CREW-08,VEH-034
OUT-00887,2021-12-17 04:05:00.000000000,2021-12-17 04:31:00.000000000,CREW-06,VEH-001
OUT-00888,2021-12-17 17:06:13.222940906,2021-12-17 17:20:29.710614606,CREW-18,VEH-005
OUT-00889,2021-12-18 16:15:00.000000000,2021-12-18 16:53:00.000000000,CREW-03,VEH-011
OUT-00890,2021-12-18 17:14:00.000000000,2021-12-18 17:32:00.000000000,CREW-14,VEH-043
OUT-00891,2021-12-23 14:12:00.000000000,2021-12-23 15:08:00.000000000,CREW-19,VEH-050
OUT-00892,2021-12-23 17:05:20.633112669,2021-12-23 17:20:54.559224124,CREW-10,VEH-037
OUT-00893,2021-12-26 14:11:00.000000000,2021-12-26 15:02:00.000000000,CREW-10,VEH-037
OUT-00894,2021-12-26 15:04:00.000000000,2021-12-26 15:41:00.000000000,CREW-06,VEH-004
OUT-00895,2021-12-26 15:03:00.000000000,2021-12-26 15:26:00.000000000,CREW-17,VEH-029
OUT-00896,2021-12-26 16:14:00.000000000,2021-12-26 16:45:00.000000000,CREW-13,VEH-032
OUT-00897,2021-12-27 15:07:00.000000000,2021-12-27 15:25:00.000000000,CREW-05,VEH-037
OUT-00898,2021-12-28 17:10:00.000000000,2021-12-28 17:37:00.000000000,CREW-02,VEH-045
OUT-00899,2021-12-28 18:07:00.000000000,2021-12-28 18:44:00.000000000,CREW-19,VEH-003
OUT-00900,2021-12-29 19:11:00.000000000,2021-12-29 19:59:00.000000000,CREW-13,VEH-049
OUT-00901,2021-12-30 14:06:00.000000000,2021-12-30 15:06:00.000000000,CREW-12,VEH-021
OUT-00902,2021-12-30 14:13:00.000000000,2021-12-30 14:38:00.000000000,CREW-07,VEH-004
OUT-00903,2021-12-31 19:04:00.000000000,2021-12-31 19:19:00.000000000,CREW-03,VEH-013
OUT-00904,2022-01-02 09:03:00.000000000,2022-01-02 09:28:00.000000000,CREW-04,VEH-017
OUT-00905,2022-01-02 18:04:00.000000000,2022-01-02 18:36:00.000000000,CREW-08,VEH-022
OUT-00906,2022-01-03 20:10:00.000000000,2022-01-03 20:48:00.000000000,CREW-19,VEH-037
OUT-00907,2022-01-04 14:08:00.000000000,2022-01-04 14:43:00.000000000,CREW-08,VEH-028
OUT-00908,2022-01-07 16:06:00.000000000,2022-01-07 16:37:00.000000000,CREW-05,VEH-036
OUT-00909,2022-01-07 18:07:00.000000000,2022-01-07 18:40:00.000000000,CREW-02,VEH-011
OUT-00910,2022-01-08 06:07:00.000000000,2022-01-08 07:06:00.000000000,CREW-15,VEH-012
OUT-00911,2022-01-08 08:07:00.000000000,2022-01-08 08:42:00.000000000,CREW-11,VEH-039
OUT-00912,2022-01-10 17:13:00.000000000,2022-01-10 17:32:00.000000000,CREW-17,VEH-020
OUT-00913,2022-01-12 18:10:00.000000000,2022-01-12 19:10:00.000000000,CREW-12,VEH-006
OUT-00914,2022-01-13 14:02:00.000000000,2022-01-13 14:35:00.000000000,CREW-16,VEH-044
OUT-00915,2022-01-13 17:13:00.000000000,2022-01-13 17:59:00.000000000,CREW-06,VEH-036
OUT-00916,2022-01-13 17:07:00.000000000,2022-01-13 17:32:00.000000000,CREW-01,VEH-024
OUT-00917,2022-01-14 14:08:00.000000000,2022-01-14 14:37:00.000000000,CREW-11,VEH-050
OUT-00918,2022-01-14 16:02:00.000000000,2022-01-14 16:30:00.000000000,CREW-18,VEH-028
OUT-00919,2022-01-14 20:04:00.000000000,2022-01-14 20:22:00.000000000,CREW-07,VEH-045
OUT-00920,2022-01-16 15:04:00.000000000,2022-01-16 15:27:00.000000000,CREW-08,VEH-045
OUT-00921,2022-01-16 17:02:00.000000000,2022-01-16 17:33:00.000000000,CREW-17,VEH-033
OUT-00922,2022-01-18 13:09:00.000000000,2022-01-18 13:42:00.000000000,CREW-06,VEH-003
OUT-00923,2022-01-18 15:12:00.000000000,2022-01-18 15:31:00.000000000,CREW-13,VEH-047
OUT-00924,2022-01-18 15:15:00.000000000,2022-01-18 16:00:00.000000000,CREW-16,VEH-050
OUT-00925,2022-01-18 15:07:00.000000000,2022-01-18 15:50:00.000000000,CREW-11,VEH-003
OUT-00926,2022-01-19 15:07:00.000000000,2022-01-19 15:31:00.000000000,CREW-10,VEH-021
OUT-00927,2022-01-22 11:13:00.000000000,2022-01-22 11:29:00.000000000,CREW-09,VEH-024
OUT-00928,2022-01-22 11:04:00.000000000,2022-01-22 11:48:00.000000000,CREW-15,VEH-035
OUT-00929,2022-01-25 03:04:00.000000000,2022-01-25 03:26:00.000000000,CREW-17,VEH-040
OUT-00930,2022-01-25 13:08:00.000000000,2022-01-25 13:52:00.000000000,CREW-07,VEH-003
OUT-00931,2022-01-25 13:02:00.000000000,2022-01-25 13:52:00.000000000,CREW-05,VEH-001
OUT-00932,2022-01-25 17:06:00.000000000,2022-01-25 17:33:00.000000000,CREW-08,VEH-008
OUT-00933,2022-01-26 05:06:00.000000000,2022-01-26 05:29:00.000000000,CREW-01,VEH-036
OUT-00934,2022-01-26 16:04:00.000000000,2022-01-26 16:20:00.000000000,CREW-08,VEH-023
OUT-00935,2022-01-26 16:10:00.000000000,2022-01-26 16:58:00.000000000,CREW-14,VEH-014
OUT-00936,2022-01-27 23:05:00.000000000,2022-01-27 23:49:00.000000000,CREW-06,VEH-011
OUT-00937,2022-01-28 13:04:00.000000000,2022-01-28 13:26:00.000000000,CREW-03,VEH-014
OUT-00938,2022-02-01 16:13:00.000000000,2022-02-01 16:40:00.000000000,CREW-13,VEH-032
OUT-00939,2022-02-02 18:03:00.000000000,2022-02-02 19:02:00.000000000,CREW-19,VEH-038
OUT-00940,2022-02-04 17:03:00.000000000,2022-02-04 17:57:00.000000000,CREW-17,VEH-034
OUT-00941,2022-02-05 13:11:00.000000000,2022-02-05 13:41:00.000000000,CREW-06,VEH-002
OUT-00942,2022-02-05 17:03:00.000000000,2022-02-05 17:43:00.000000000,CREW-13,VEH-047
OUT-00943,2022-02-06 17:13:00.000000000,2022-02-06 18:01:00.000000000,CREW-07,VEH-003
OUT-00944,2022-02-07 18:09:00.000000000,2022-02-07 18:46:00.000000000,CREW-14,VEH-027
OUT-00945,2022-02-07 18:07:00.000000000,2022-02-07 18:50:00.000000000,CREW-07,VEH-039
OUT-00946,2022-02-07 18:02:00.000000000,2022-02-07 18:33:00.000000000,CREW-09,VEH-030
OUT-00947,2022-02-07 18:06:00.000000000,2022-02-07 18:33:00.000000000,CREW-19,VEH-019
OUT-00948,2022-02-10 17:10:00.000000000,2022-02-10 17:49:00.000000000,CREW-17,VEH-023
OUT-00949,2022-02-10 18:15:00.000000000,2022-02-10 18:39:00.000000000,CREW-10,VEH-036
OUT-00950,2022-02-13 08:09:00.000000000,2022-02-13 08:43:00.000000000,CREW-18,VEH-014
OUT-00951,2022-02-13 08:03:00.000000000,2022-02-13 08:45:00.000000000,CREW-14,VEH-024
OUT-00952,2022-02-13 14:07:00.000000000,2022-02-13 14:51:00.000000000,CREW-04,VEH-013
OUT-00953,2022-02-13 19:12:00.000000000,2022-02-13 19:49:00.000000000,CREW-08,VEH-018
OUT-00954,2022-02-13 22:13:00.000000000,2022-02-13 22:58:00.000000000,CREW-14,VEH-034
OUT-00955,2022-02-14 02:03:00.000000000,2022-02-14 02:51:00.000000000,CREW-11,VEH-041
OUT-00956,2022-02-14 15:13:00.000000000,2022-02-14 15:42:00.000000000,CREW-17,VEH-029
OUT-00957,2022-02-18 07:11:00.000000000,2022-02-18 07:43:00.000000000,CREW-06,VEH-017
OUT-00958,2022-02-18 16:08:00.000000000,2022-02-18 16:46:00.000000000,CREW-18,VEH-008
OUT-00959,2022-02-19 15:10:00.000000000,2022-02-19 15:30:00.000000000,CREW-05,VEH-044
OUT-00960,2022-02-20 01:10:00.000000000,2022-02-20 01:53:00.000000000,CREW-11,VEH-001
OUT-00961,2022-02-20 14:12:00.000000000,2022-02-20 14:45:00.000000000,CREW-09,VEH-027
OUT-00962,2022-02-20 14:03:00.000000000,2022-02-20 15:01:00.000000000,CREW-04,VEH-036
OUT-00963,2022-02-20 16:03:00.000000000,2022-02-20 16:32:00.000000000,CREW-19,VEH-013
OUT-00964,2022-02-21 05:04:00.000000000,2022-02-21 05:24:00.000000000,CREW-16,VEH-012
OUT-00965,2022-02-21 15:04:00.000000000,2022-02-21 15:55:00.000000000,CREW-17,VEH-023
OUT-00966,2022-02-24 00:11:00.000000000,2022-02-24 00:54:00.000000000,CREW-01,VEH-027
OUT-00967,2022-02-24 02:10:00.000000000,2022-02-24 02:34:00.000000000,CREW-15,VEH-023
OUT-00968,2022-02-26 05:06:00.000000000,2022-02-26 05:41:00.000000000,CREW-11,VEH-013
OUT-00969,2022-02-27 14:06:00.000000000,2022-02-27 14:53:00.000000000,CREW-12,VEH-011
OUT-00970,2022-02-27 15:02:00.000000000,2022-02-27 15:20:00.000000000,CREW-15,VEH-025
OUT-00971,2022-02-27 17:15:00.000000000,2022-02-27 17:38:00.000000000,CREW-20,VEH-019
OUT-00972,2022-02-27 17:04:00.000000000,2022-02-27 17:30:00.000000000,CREW-05,VEH-042
OUT-00973,2022-02-27 20:02:00.000000000,2022-02-27 20:53:00.000000000,CREW-16,VEH-039
OUT-00974,2022-02-28 15:13:00.000000000,2022-02-28 16:08:00.000000000,CREW-03,VEH-047
OUT-00975,2022-02-28 16:03:00.000000000,2022-02-28 16:31:00.000000000,CREW-03,VEH-044
OUT-00976,2022-02-28 18:10:00.000000000,2022-02-28 18:31:00.000000000,CREW-09,VEH-013
OUT-00977,2022-03-01 14:03:00.000000000,2022-03-01 14:54:00.000000000,CREW-13,VEH-036
OUT-00978,2022-03-01 14:03:00.000000000,2022-03-01 14:33:00.000000000,CREW-09,VEH-009
OUT-00979,2022-03-03 17:07:00.000000000,2022-03-03 17:32:00.000000000,CREW-01,VEH-036
OUT-00980,2022-03-04 14:14:00.000000000,2022-03-04 14:51:00.000000000,CREW-13,VEH-045
OUT-00981,2022-03-04 16:03:00.000000000,2022-03-04 16:26:00.000000000,CREW-08,VEH-007
OUT-00982,2022-03-04 16:05:00.000000000,2022-03-04 16:37:00.000000000,CREW-03,VEH-028
OUT-00983,2022-03-04 16:07:00.000000000,2022-03-04 17:05:00.000000000,CREW-12,VEH-021
OUT-00984,2022-03-06 14:13:00.000000000,2022-03-06 15:07:00.000000000,CREW-01,VEH-036
OUT-00985,2022-03-06 16:06:00.000000000,2022-03-06 17:03:00.000000000,CREW-03,VEH-013
OUT-00986,2022-03-07 00:10:00.000000000,2022-03-07 00:34:00.000000000,CREW-12,VEH-047
OUT-00987,2022-03-08 18:06:00.000000000,2022-03-08 18:30:00.000000000,CREW-14,VEH-013
OUT-00988,2022-03-09 14:06:00.000000000,2022-03-09 14:58:00.000000000,CREW-02,VEH-022
OUT-00989,2022-03-11 05:02:00.000000000,2022-03-11 05:52:00.000000000,CREW-14,VEH-010
OUT-00990,2022-03-11 19:04:00.000000000,2022-03-11 19:43:00.000000000,CREW-03,VEH-047
OUT-00991,2022-03-13 19:07:00.000000000,2022-03-13 19:38:00.000000000,CREW-12,VEH-024
OUT-00992,2022-03-13 19:14:00.000000000,2022-03-13 20:11:00.000000000,CREW-04,VEH-026
OUT-00993,2022-03-14 17:07:00.000000000,2022-03-14 17:22:00.000000000,CREW-20,VEH-028
OUT-00994,2022-03-14 17:02:00.000000000,2022-03-14 17:56:00.000000000,CREW-12,VEH-027
OUT-00995,2022-03-16 14:07:00.000000000,2022-03-16 15:03:00.000000000,CREW-15,VEH-030
OUT-00996,2022-03-16 15:10:00.000000000,2022-03-16 15:58:00.000000000,CREW-05,VEH-006
OUT-00997,2022-03-16 15:07:35.267988960,2022-03-16 15:24:09.688754732,CREW-01,VEH-007
OUT-00998,2022-03-17 08:05:00.000000000,2022-03-17 08:31:00.000000000,CREW-16,VEH-016
OUT-00999,2022-03-17 14:12:00.000000000,2022-03-17 15:02:00.000000000,CREW-13,VEH-007
OUT-01000,2022-03-18 18:05:00.000000000,2022-03-18 18:28:00.000000000,CREW-11,VEH-008
OUT-01001,2022-03-19 14:02:00.000000000,2022-03-19 14:39:00.000000000,CREW-08,VEH-045
OUT-01002,2022-03-19 15:07:00.000000000,2022-03-19 15:25:00.000000000,CREW-08,VEH-003
OUT-01003,2022-03-19 15:14:00.000000000,2022-03-19 16:09:00.000000000,CREW-02,VEH-034
OUT-01004,2022-03-19 18:13:00.000000000,2022-03-19 18:40:00.000000000,CREW-15,VEH-023
OUT-01005,2022-03-20 02:13:00.000000000,2022-03-20 02:53:00.000000000,CREW-04,VEH-026
OUT-01006,2022-03-21 06:09:00.000000000,2022-03-21 06:32:00.000000000,CREW-05,VEH-032
OUT-01007,2022-03-21 10:05:00.000000000,2022-03-21 10:30:00.000000000,CREW-15,VEH-032
OUT-01008,2022-03-21 16:13:00.000000000,2022-03-21 16:49:00.000000000,CREW-09,VEH-017
OUT-01009,2022-03-23 04:12:00.000000000,2022-03-23 04:52:00.000000000,CREW-12,VEH-007
OUT-01010,2022-03-23 15:11:00.000000000,2022-03-23 15:51:00.000000000,CREW-10,VEH-045
OUT-01011,2022-03-23 15:04:00.000000000,2022-03-23 15:29:00.000000000,CREW-13,VEH-008
OUT-01012,2022-03-23 18:09:00.000000000,2022-03-23 18:27:00.000000000,CREW-15,VEH-031
OUT-01013,2022-03-23 18:13:00.000000000,2022-03-23 18:38:00.000000000,CREW-11,VEH-001
OUT-01014,2022-03-24 18:02:00.000000000,2022-03-24 18:54:00.000000000,CREW-15,VEH-031
OUT-01015,2022-03-26 16:10:00.000000000,2022-03-26 17:10:00.000000000,CREW-18,VEH-026
OUT-01016,2022-03-27 14:02:00.000000000,2022-03-27 14:21:00.000000000,CREW-20,VEH-041
OUT-01017,2022-03-27 15:12:00.000000000,2022-03-27 15:59:00.000000000,CREW-18,VEH-038
OUT-01018,2022-03-27 17:12:00.000000000,2022-03-27 18:00:00.000000000,CREW-15,VEH-032
OUT-01019,2022-03-27 20:14:00.000000000,2022-03-27 20:49:00.000000000,CREW-14,VEH-005
OUT-01020,2022-03-28 13:07:00.000000000,2022-03-28 13:59:00.000000000,CREW-18,VEH-014
OUT-01021,2022-03-29 15:11:00.000000000,2022-03-29 16:11:00.000000000,CREW-13,VEH-031
OUT-01022,2022-03-30 14:15:00.000000000,2022-03-30 14:32:00.000000000,CREW-06,VEH-029
OUT-01023,2022-03-31 17:08:07.026645653,2022-03-31 17:20:31.204081270,CREW-13,VEH-043
OUT-01024,2022-04-01 14:13:00.000000000,2022-04-01 15:00:00.000000000,CREW-17,VEH-048
OUT-01025,2022-04-01 14:12:00.000000000,2022-04-01 14:39:00.000000000,CREW-18,VEH-011
OUT-01026,2022-04-02 10:13:00.000000000,2022-04-02 11:11:00.000000000,CREW-06,VEH-041
OUT-01027,2022-04-03 20:05:00.000000000,2022-04-03 20:54:00.000000000,CREW-16,VEH-026
OUT-01028,2022-04-04 05:15:00.000000000,2022-04-04 05:41:00.000000000,CREW-11,VEH-037
OUT-01029,2022-04-05 13:10:00.000000000,2022-04-05 13:42:00.000000000,CREW-19,VEH-023
OUT-01030,2022-04-05 13:08:00.000000000,2022-04-05 14:00:00.000000000,CREW-18,VEH-026
OUT-01031,2022-04-06 14:07:00.000000000,2022-04-06 14:25:00.000000000,CREW-12,VEH-029
OUT-01032,2022-04-07 16:12:00.000000000,2022-04-07 17:00:00.000000000,CREW-17,VEH-043
OUT-01033,2022-04-07 16:12:00.000000000,2022-04-07 16:42:00.000000000,CREW-02,VEH-034
OUT-01034,2022-04-07 16:08:00.000000000,2022-04-07 16:30:00.000000000,CREW-13,VEH-042
OUT-01035,2022-04-07 17:09:00.000000000,2022-04-07 17:53:00.000000000,CREW-04,VEH-047
OUT-01036,2022-04-08 14:15:00.000000000,2022-04-08 14:30:00.000000000,CREW-11,VEH-039
OUT-01037,2022-04-08 18:02:00.000000000,2022-04-08 18:36:00.000000000,CREW-18,VEH-022
OUT-01038,2022-04-08 18:14:00.000000000,2022-04-08 18:50:00.000000000,CREW-12,VEH-009
OUT-01039,2022-04-08 18:06:00.000000000,2022-04-08 18:30:00.000000000,CREW-04,VEH-037
OUT-01040,2022-04-10 02:13:00.000000000,2022-04-10 02:55:00.000000000,CREW-10,VEH-043
OUT-01041,2022-04-12 16:06:00.000000000,2022-04-12 16:44:00.000000000,CREW-10,VEH-040
OUT-01042,2022-04-13 16:03:00.000000000,2022-04-13 16:25:00.000000000,CREW-16,VEH-027
OUT-01043,2022-04-13 16:07:00.000000000,2022-04-13 16:58:00.000000000,CREW-03,VEH-044
OUT-01044,2022-04-13 16:14:00.000000000,2022-04-13 17:13:00.000000000,CREW-10,VEH-036
OUT-01045,2022-04-13 17:10:00.000000000,2022-04-13 17:51:00.000000000,CREW-02,VEH-001
OUT-01046,2022-04-16 14:10:00.000000000,2022-04-16 14:53:00.000000000,CREW-07,VEH-049
OUT-01047,2022-04-18 09:04:00.000000000,2022-04-18 09:38:00.000000000,CREW-20,VEH-030
OUT-01048,2022-04-18 15:10:28.026167605,2022-04-18 15:20:51.984283445,CREW-17,VEH-039
OUT-01049,2022-04-21 16:12:00.000000000,2022-04-21 16:52:00.000000000,CREW-14,VEH-017
OUT-01050,2022-04-25 16:03:00.000000000,2022-04-25 17:02:00.000000000,CREW-20,VEH-029
OUT-01051,2022-04-25 19:05:00.000000000,2022-04-25 19:46:00.000000000,CREW-18,VEH-004
OUT-01052,2022-04-25 19:02:00.000000000,2022-04-25 19:17:00.000000000,CREW-13,VEH-020
OUT-01053,2022-04-26 16:05:00.000000000,2022-04-26 16:42:00.000000000,CREW-10,VEH-011
OUT-01054,2022-04-26 16:10:00.000000000,2022-04-26 17:05:00.000000000,CREW-05,VEH-001
OUT-01055,2022-04-26 17:02:00.000000000,2022-04-26 17:38:00.000000000,CREW-02,VEH-045
OUT-01056,2022-04-27 13:10:00.000000000,2022-04-27 13:53:00.000000000,CREW-04,VEH-005
OUT-01057,2022-04-27 15:12:00.000000000,2022-04-27 15:47:00.000000000,CREW-03,VEH-012
OUT-01058,2022-04-27 17:11:00.000000000,2022-04-27 17:44:00.000000000,CREW-13,VEH-007
OUT-01059,2022-04-27 17:08:00.000000000,2022-04-27 17:29:00.000000000,CREW-08,VEH-005
OUT-01060,2022-04-28 17:06:00.000000000,2022-04-28 17:34:00.000000000,CREW-04,VEH-023
OUT-01061,2022-04-29 05:11:00.000000000,2022-04-29 05:45:00.000000000,CREW-15,VEH-050
OUT-01062,2022-04-30 14:05:00.000000000,2022-04-30 15:04:00.000000000,CREW-08,VEH-041
OUT-01063,2022-04-30 15:04:00.000000000,2022-04-30 15:57:00.000000000,CREW-14,VEH-028
OUT-01064,2022-04-30 18:15:00.000000000,2022-04-30 18:56:00.000000000,CREW-04,VEH-015
OUT-01065,2022-05-01 18:04:00.000000000,2022-05-01 18:55:00.000000000,CREW-01,VEH-003
OUT-01066,2022-05-02 17:09:00.000000000,2022-05-02 17:50:00.000000000,CREW-08,VEH-036
OUT-01067,2022-05-02 17:03:00.000000000,2022-05-02 17:46:00.000000000,CREW-10,VEH-004
OUT-01068,2022-05-03 14:04:00.000000000,2022-05-03 14:52:00.000000000,CREW-17,VEH-023
OUT-01069,2022-05-05 14:06:00.000000000,2022-05-05 14:43:00.000000000,CREW-13,VEH-005
OUT-01070,2022-05-07 18:15:00.000000000,2022-05-07 19:10:00.000000000,CREW-06,VEH-037
OUT-01071,2022-05-08 14:10:00.000000000,2022-05-08 14:34:00.000000000,CREW-08,VEH-007
OUT-01072,2022-05-08 14:08:00.000000000,2022-05-08 15:00:00.000000000,CREW-20,VEH-003
OUT-01073,2022-05-08 15:04:00.000000000,2022-05-08 15:40:00.000000000,CREW-15,VEH-004
OUT-01074,2022-05-09 14:13:00.000000000,2022-05-09 14:39:00.000000000,CREW-06,VEH-036
OUT-01075,2022-05-10 09:10:00.000000000,2022-05-10 09:29:00.000000000,CREW-13,VEH-023
OUT-01076,2022-05-11 15:11:00.000000000,2022-05-11 15:55:00.000000000,CREW-05,VEH-025
OUT-01077,2022-05-11 19:12:00.000000000,2022-05-11 19:40:00.000000000,CREW-16,VEH-047
OUT-01078,2022-05-13 05:07:00.000000000,2022-05-13 05:57:00.000000000,CREW-07,VEH-016
OUT-01079,2022-05-13 17:09:00.000000000,2022-05-13 17:45:00.000000000,CREW-08,VEH-049
OUT-01080,2022-05-14 15:12:00.000000000,2022-05-14 15:57:00.000000000,CREW-10,VEH-010
OUT-01081,2022-05-14 18:12:00.000000000,2022-05-14 19:00:00.000000000,CREW-09,VEH-017
OUT-01082,2022-05-14 18:12:00.000000000,2022-05-14 18:58:00.000000000,CREW-10,VEH-022
OUT-01083,2022-05-14 18:14:41.750776658,2022-05-14 18:20:46.507969401,CREW-04,VEH-048
OUT-01084,2022-05-15 01:05:00.000000000,2022-05-15 01:44:00.000000000,CREW-05,VEH-038
OUT-01085,2022-05-18 09:02:00.000000000,2022-05-18 09:17:00.000000000,CREW-19,VEH-036
OUT-01086,2022-05-18 13:02:00.000000000,2022-05-18 13:57:00.000000000,CREW-02,VEH-040
OUT-01087,2022-05-18 19:08:00.000000000,2022-05-18 19:28:00.000000000,CREW-01,VEH-047
OUT-01088,2022-05-19 15:08:00.000000000,2022-05-19 16:01:00.000000000,CREW-17,VEH-034
OUT-01089,2022-05-21 05:12:00.000000000,2022-05-21 06:07:00.000000000,CREW-09,VEH-013
OUT-01090,2022-05-22 07:07:00.000000000,2022-05-22 07:27:00.000000000,CREW-20,VEH-003
OUT-01091,2022-05-24 10:02:00.000000000,2022-05-24 10:28:00.000000000,CREW-16,VEH-047
OUT-01092,2022-05-25 15:14:00.000000000,2022-05-25 15:29:00.000000000,CREW-17,VEH-003
OUT-01093,2022-05-25 19:11:00.000000000,2022-05-25 19:40:00.000000000,CREW-04,VEH-032
OUT-01094,2022-05-27 14:05:00.000000000,2022-05-27 14:37:00.000000000,CREW-17,VEH-019
OUT-01095,2022-05-27 17:12:00.000000000,2022-05-27 18:01:00.000000000,CREW-08,VEH-014
OUT-01096,2022-05-28 17:14:23.699364938,2022-05-28 17:21:01.029895463,CREW-14,VEH-034
OUT-01097,2022-05-28 17:14:00.000000000,2022-05-28 17:32:00.000000000,CREW-19,VEH-006
OUT-01098,2022-05-28 17:10:00.000000000,2022-05-28 17:57:00.000000000,CREW-17,VEH-040
