fault_detected,service_restored,cause_code,affected_customers,feeder_id,transformer_id
2021-07-19 15:00:00,2021-07-19 18:21:00,equipment_failure,1322,FDR-0050,transformer
2021-07-19 16:00:00,2021-07-19 22:24:00,equipment_failure,1100,FDR-0021,fuse
2021-07-21 13:00:00,2021-07-21 18:10:00,equipment_failure,715,FDR-0032,switch
2021-07-21 18:00:00,2021-07-21 19:17:00,equipment_failure,971,FDR-0045,switch
2021-07-22 15:00:00,2021-07-22 21:54:00,equipment_failure,514,FDR-0051,recloser
2021-07-22 16:00:00,2021-07-22 23:49:00,equipment_failure,1210,FDR-0029,switch
2021-07-23 13:00:00,2021-07-23 18:15:00,equipment_failure,41,FDR-0035,transformer
2021-07-23 15:00:00,2021-07-23 16:02:00,weather,1484,FDR-0053,transformer
2021-07-23 17:00:00,2021-07-23 19:13:00,weather,1269,FDR-0043,recloser
2021-07-23 17:00:00,2021-07-23 18:34:00,equipment_failure,1363,FDR-0012,recloser
2021-07-23 19:00:00,2021-07-23 20:50:00,animal_contact,2665,FDR-0061,overhead line
2021-07-24 15:00:00,2021-07-24 22:42:00,equipment_failure,428,FDR-0025,recloser
2021-07-24 18:00:00,2021-07-24 23:05:00,equipment_failure,603,FDR-0058,overhead line
2021-07-25 15:00:00,2021-07-25 19:11:00,equipment_failure,625,FDR-0032,overhead line
2021-07-25 16:00:00,2021-07-25 19:50:00,equipment_failure,784,FDR-0042,overhead line
2021-07-29 18:00:00,2021-07-29 20:40:00,equipment_failure,689,FDR-0036,overhead line
2021-07-30 14:00:00,2021-07-30 17:18:00,overload,867,FDR-0039,recloser
2021-07-30 15:00:00,2021-07-30 21:07:00,equipment_failure,142,FDR-0047,cable
2021-07-30 16:00:00,2021-07-30 23:06:00,equipment_failure,442,FDR-0052,cable
2021-07-30 17:00:00,2021-07-30 17:32:00,overload,1006,FDR-0012,fuse
2021-07-30 17:00:00,2021-07-30 21:48:00,equipment_failure,510,FDR-0018,overhead line
2021-07-30 18:00:00,2021-07-30 20:01:00,weather,397,FDR-0021,overhead line
2021-07-30 18:00:00,2021-07-30 22:28:00,overload,411,FDR-0011,overhead line
2021-07-30 18:00:00,2021-07-30 19:12:00,overload,844,FDR-0036,fuse
2021-08-01 16:00:00,2021-08-01 19:37:00,weather,47,FDR-0051,switch
2021-08-01 16:00:00,2021-08-01 19:37:00,equipment_failure,399,FDR-0008,recloser
2021-08-01 18:00:00,2021-08-02 11:15:00,animal_contact,355,FDR-0045,switch
2021-08-01 18:00:00,2021-08-01 22:43:00,equipment_failure,146,FDR-0046,cable
2021-08-03 14:00:00,2021-08-03 20:31:00,equipment_failure,883,FDR-0064,transformer
2021-08-04 15:00:00,2021-08-04 22:39:00,overload,1220,FDR-0065,switch
2021-08-05 18:00:00,2021-08-06 01:33:00,overload,1214,FDR-0036,fuse
2021-08-08 14:00:00,2021-08-08 18:49:00,vegetation,580,FDR-0026,fuse
2021-08-08 14:00:00,2021-08-09 06:28:00,weather,1740,FDR-0012,transformer
2021-08-08 15:00:00,2021-08-08 16:40:00,weather,2112,FDR-0002,cable
2021-08-08 16:00:00,2021-08-08 19:12:00,weather,404,FDR-0007,cable
2021-08-08 16:00:00,2021-08-08 22:39:00,overload,1079,FDR-0019,overhead line
2021-08-08 16:00:00,2021-08-09 05:21:00,vegetation,2033,FDR-0005,recloser
2021-08-08 16:00:00,2021-08-09 03:28:00,weather,1399,FDR-0023,transformer
2021-08-08 17:00:00,2021-08-09 01:32:00,weather,909,FDR-0054,switch
2021-08-08 18:00:00,2021-08-08 19:08:00,animal_contact,188,FDR-0040,fuse
2021-08-08 19:00:00,2021-08-08 21:18:00,weather,1535,FDR-0065,recloser
2021-08-08 20:00:00,2021-08-09 13:12:00,vegetation,740,FDR-0046,fuse
2021-08-09 13:00:00,2021-08-09 17:58:00,equipment_failure,388,FDR-0030,transformer
2021-08-10 13:00:00,2021-08-10 17:54:00,equipment_failure,127,FDR-0036,fuse
2021-08-10 14:00:00,2021-08-10 21:21:00,equipment_failure,332,FDR-0050,switch
2021-08-10 15:00:00,2021-08-11 03:07:00,weather,1407,FDR-0064,switch
2021-08-10 16:00:00,2021-08-10 16:55:00,equipment_failure,131,FDR-0042,overhead line
2021-08-10 16:00:00,2021-08-11 09:58:00,weather,2010,FDR-0033,transformer
2021-08-10 17:00:00,2021-08-10 19:00:00,weather,195,FDR-0045,cable
2021-08-10 17:00:00,2021-08-11 04:32:00,weather,909,FDR-0062,fuse
2021-08-10 18:00:00,2021-08-11 05:00:00,weather,1800,FDR-0005,cable
2021-08-10 18:00:00,2021-08-11 01:48:00,weather,2695,FDR-0056,cable
2021-08-10 18:00:00,2021-08-10 22:39:00,overload,769,FDR-0022,switch
2021-08-11 14:00:00,2021-08-11 18:37:00,equipment_failure,377,FDR-0034,overhead line
2021-08-11 14:00:00,2021-08-11 19:30:00,animal_contact,2068,FDR-0042,cable
2021-08-11 18:00:00,2021-08-11 23:24:00,equipment_failure,635,FDR-0040,switch
2021-08-12 15:00:00,2021-08-12 22:22:00,overload,29,FDR-0056,transformer
2021-08-12 15:00:00,2021-08-12 22:22:00,overload,33,FDR-0056,transformer
2021-08-12 17:00:00,2021-08-12 22:49:00,equipment_failure,982,FDR-0034,switch
2021-08-13 19:00:00,2021-08-13 23:38:00,vegetation,63,FDR-0057,cable
2021-08-14 13:00:00,2021-08-14 17:39:00,equipment_failure,824,FDR-0024,overhead line
2021-08-14 15:00:00,2021-08-14 20:13:00,equipment_failure,122,FDR-0061,overhead line
2021-08-14 20:00:00,2021-08-14 23:07:00,weather,2502,FDR-0035,switch
2021-08-15 04:00:00,2021-08-15 05:11:00,equipment_failure,205,FDR-0029,switch
2021-08-15 14:00:00,2021-08-15 19:16:00,overload,941,FDR-0023,recloser
2021-08-16 16:00:00,2021-08-16 17:00:00,equipment_failure,642,FDR-0009,switch
2021-08-17 14:00:00,2021-08-17 16:54:00,weather,1025,FDR-0029,recloser
2021-08-17 14:00:00,2021-08-18 01:52:00,weather,923,FDR-0011,switch
2021-08-17 15:00:00,2021-08-17 18:53:00,animal_contact,899,FDR-0023,cable
2021-08-17 16:00:00,2021-08-17 19:45:00,vegetation,301,FDR-0007,transformer
2021-08-17 16:00:00,2021-08-18 06:14:00,weather,1698,FDR-0018,transformer
2021-08-17 17:00:00,2021-08-18 03:55:00,animal_contact,949,FDR-0009,overhead line
2021-08-17 18:00:00,2021-08-18 11:09:00,animal_contact,689,FDR-0039,fuse
2021-08-17 18:00:00,2021-08-18 06:22:00,weather,703,FDR-0063,switch
2021-08-17 19:00:00,2021-08-17 20:51:00,vegetation,192,FDR-0038,transformer
2021-08-17 19:00:00,2021-08-18 09:55:00,animal_contact,766,FDR-0009,recloser
2021-08-17 20:00:00,2021-08-18 11:21:00,weather,683,FDR-0044,switch
2021-08-18 07:00:00,2021-08-18 10:42:00,animal_contact,318,FDR-0061,switch
2021-08-18 14:00:00,2021-08-18 15:07:00,overload,512,FDR-0001,fuse
2021-08-18 18:00:00,2021-08-19 00:13:00,overload,1102,FDR-0061,recloser
2021-08-19 13:00:00,2021-08-19 15:39:00,overload,207,FDR-0040,cable
2021-08-19 14:00:00,2021-08-19 17:31:00,equipment_failure,1491,FDR-0050,switch
2021-08-19 14:00:00,2021-08-19 18:37:00,equipment_failure,896,FDR-0057,fuse
2021-08-20 13:00:00,2021-08-20 18:36:00,equipment_failure,1186,FDR-0008,cable
2021-08-20 18:00:00,2021-08-20 23:34:00,overload,1481,FDR-0047,fuse
2021-08-21 06:00:00,2021-08-21 10:17:00,equipment_failure,371,FDR-0023,overhead line
2021-08-21 17:00:00,2021-08-21 21:10:00,overload,1069,FDR-0063,switch
2021-08-21 17:00:00,2021-08-21 19:07:00,animal_contact,409,FDR-0055,fuse
2021-08-22 14:00:00,2021-08-22 14:34:00,equipment_failure,396,FDR-0007,overhead line
2021-08-23 15:00:00,2021-08-23 16:00:00,equipment_failure,1212,FDR-0003,recloser
2021-08-23 18:00:00,2021-08-23 18:55:00,overload,70,FDR-0054,cable
2021-08-24 18:00:00,2021-08-25 01:13:00,equipment_failure,867,FDR-0050,fuse
2021-08-25 15:00:00,2021-08-25 20:23:00,equipment_failure,1269,FDR-0018,transformer
2021-08-26 15:00:00,2021-08-26 15:50:00,equipment_failure,1293,FDR-0037,recloser
2021-08-26 17:00:00,2021-08-26 21:42:00,equipment_failure,427,FDR-0053,transformer
2021-08-28 16:00:00,2021-08-28 19:18:00,equipment_failure,924,FDR-0015,fuse
2021-08-28 16:00:00,2021-08-28 18:52:00,overload,525,FDR-0011,recloser
2021-08-29 13:00:00,2021-08-29 16:45:00,equipment_failure,919,FDR-0028,switch
2021-08-29 17:00:00,2021-08-29 21:26:00,overload,806,FDR-0063,cable
2021-08-30 11:00:00,2021-08-30 15:21:00,equipment_failure,281,FDR-0052,recloser
2021-08-30 14:00:00,2021-08-30 19:28:00,equipment_failure,1158,FDR-0023,overhead line
2021-08-30 15:00:00,2021-08-30 20:46:00,equipment_failure,315,FDR-0043,transformer
2021-09-01 15:00:00,2021-09-01 19:55:00,overload,413,FDR-0025,switch
2021-09-01 17:00:00,2021-09-01 18:30:00,equipment_failure,1326,FDR-0025,switch
2021-09-02 13:00:00,2021-09-02 14:22:00,overload,693,FDR-0008,fuse
2021-09-03 14:00:00,2021-09-03 19:49:00,equipment_failure,66,FDR-0007,fuse
2021-09-04 13:00:00,2021-09-04 18:06:00,equipment_failure,1281,FDR-0050,fuse
2021-09-04 13:00:00,2021-09-04 18:22:00,equipment_failure,31,FDR-0049,cable
2021-09-04 15:00:00,2021-09-04 20:15:00,equipment_failure,600,FDR-0031,overhead line
2021-09-04 16:00:00,2021-09-04 21:20:00,equipment_failure,1228,FDR-0051,fuse
2021-09-04 16:00:00,2021-09-04 21:49:00,equipment_failure,647,FDR-0025,recloser
2021-09-04 17:00:00,2021-09-04 17:31:00,equipment_failure,171,FDR-0009,overhead line
2021-09-04 18:00:00,2021-09-04 23:40:00,overload,636,FDR-0062,cable
2021-09-05 17:00:00,2021-09-06 00:00:00,equipment_failure,1260,FDR-0063,transformer
2021-09-06 14:00:00,2021-09-06 18:26:00,equipment_failure,362,FDR-0042,overhead line
2021-09-06 16:00:00,2021-09-06 19:58:00,overload,313,FDR-0054,fuse
2021-09-07 15:00:00,2021-09-07 20:09:00,equipment_failure,793,FDR-0016,recloser
2021-09-07 15:00:00,2021-09-07 22:22:00,equipment_failure,267,FDR-0013,fuse
2021-09-07 15:00:00,2021-09-07 19:08:00,equipment_failure,171,FDR-0027,transformer
2021-09-07 16:00:00,2021-09-07 17:54:00,equipment_failure,474,FDR-0023,switch
2021-09-07 16:00:00,2021-09-07 18:22:00,equipment_failure,1480,FDR-0048,cable
2021-09-07 17:00:00,2021-09-08 00:13:00,overload,846,FDR-0055,overhead line
2021-09-08 13:00:00,2021-09-08 18:31:00,equipment_failure,352,FDR-0032,overhead line
2021-09-08 15:00:00,2021-09-08 17:49:00,overload,557,FDR-0003,recloser
2021-09-08 15:00:00,2021-09-08 22:40:00,equipment_failure,566,FDR-0048,fuse
2021-09-08 17:00:00,2021-09-08 21:26:00,equipment_failure,110,FDR-0013,switch
2021-09-09 15:00:00,2021-09-09 20:52:00,equipment_failure,279,FDR-0001,fuse
2021-09-09 15:00:00,2021-09-09 16:55:00,equipment_failure,819,FDR-0010,transformer
2021-09-09 20:00:00,2021-09-09 21:40:00,equipment_failure,113,FDR-0055,overhead line
2021-09-10 13:00:00,2021-09-10 13:32:00,equipment_failure,1333,FDR-0044,recloser
2021-09-10 17:00:00,2021-09-11 00:46:00,equipment_failure,709,FDR-0043,transformer
2021-09-10 18:00:00,2021-09-10 19:58:00,equipment_failure,1091,FDR-0037,transformer
2021-09-10 20:00:00,2021-09-10 21:34:00,weather,1525,FDR-0054,recloser
2021-09-11 15:00:00,2021-09-11 20:27:00,equipment_failure,863,FDR-0012,overhead line
2021-09-11 16:00:00,2021-09-11 18:46:00,overload,960,FDR-0063,recloser
2021-09-12 12:00:00,2021-09-12 15:14:00,equipment_failure,311,FDR-0032,fuse
2021-09-12 15:00:00,2021-09-12 18:45:00,equipment_failure,165,FDR-0017,overhead line
2021-09-12 15:00:00,2021-09-12 18:59:00,equipment_failure,57,FDR-0014,fuse
2021-09-13 15:00:00,2021-09-13 21:00:00,overload,1293,FDR-0025,transformer
2021-09-14 13:00:00,2021-09-14 20:00:00,equipment_failure,802,FDR-0033,overhead line
2021-09-14 15:00:00,2021-09-15 05:32:00,animal_contact,568,FDR-0020,fuse
2021-09-14 15:00:00,2021-09-15 06:40:00,animal_contact,72,FDR-0017,overhead line
2021-09-14 17:00:00,2021-09-14 20:45:00,overload,450,FDR-0030,transformer
2021-09-15 13:00:00,2021-09-15 19:04:00,equipment_failure,992,FDR-0006,cable
2021-09-15 17:00:00,2021-09-15 22:19:00,equipment_failure,224,FDR-0020,switch
2021-09-16 17:00:00,2021-09-17 00:33:00,equipment_failure,359,FDR-0005,fuse
2021-09-17 13:00:00,2021-09-17 18:30:00,equipment_failure,926,FDR-0038,overhead line
2021-09-17 14:00:00,2021-09-17 15:03:00,equipment_failure,467,FDR-0036,overhead line
2021-09-17 17:00:00,2021-09-17 22:40:00,weather,165,FDR-0050,switch
2021-09-18 18:00:00,2021-09-18 23:33:00,equipment_failure,230,FDR-0027,switch
2021-09-20 17:00:00,2021-09-20 21:24:00,equipment_failure,563,FDR-0062,transformer
2021-09-21 13:00:00,2021-09-21 18:55:00,equipment_failure,39,FDR-0021,fuse
2021-09-22 14:00:00,2021-09-22 18:32:00,equipment_failure,408,FDR-0026,fuse
2021-09-22 14:00:00,2021-09-22 15:00:00,equipment_failure,337,FDR-0024,transformer
2021-09-22 16:00:00,2021-09-22 22:01:00,overload,1440,FDR-0005,fuse
2021-09-22 17:00:00,2021-09-22 22:35:00,equipment_failure,437,FDR-0044,overhead line
2021-09-22 18:00:00,2021-09-22 23:28:00,equipment_failure,542,FDR-0057,cable
2021-09-23 13:00:00,2021-09-23 13:36:00,overload,889,FDR-0055,recloser
2021-09-23 14:00:00,2021-09-23 17:17:00,overload,1239,FDR-0065,switch
2021-09-24 16:00:00,2021-09-24 19:10:00,equipment_failure,170,FDR-0006,fuse
2021-09-24 17:00:00,2021-09-25 10:30:00,weather,366,FDR-0017,switch
2021-09-24 18:00:00,2021-09-25 06:30:00,weather,712,FDR-0030,recloser
2021-09-24 18:00:00,2021-09-25 04:47:00,weather,618,FDR-0027,transformer
2021-09-26 14:00:00,2021-09-26 21:21:00,equipment_failure,38,FDR-0051,recloser
2021-09-26 14:00:00,2021-09-26 16:19:00,vegetation,1396,FDR-0049,cable
2021-09-26 14:00:00,2021-09-26 21:26:00,animal_contact,1240,FDR-0049,recloser
2021-09-26 15:00:00,2021-09-27 02:09:00,weather,767,FDR-0012,transformer
2021-09-26 15:00:00,2021-09-27 08:28:00,vegetation,2405,FDR-0015,recloser
2021-09-26 16:00:00,2021-09-27 00:47:00,weather,1398,FDR-0011,recloser
2021-09-26 17:00:00,2021-09-26 23:46:00,weather,1082,FDR-0051,cable
2021-09-26 17:00:00,2021-09-27 00:33:00,animal_contact,1785,FDR-0037,fuse
2021-09-26 18:00:00,2021-09-27 09:34:00,weather,202,FDR-0013,switch
2021-09-26 19:00:00,2021-09-27 00:45:00,vegetation,981,FDR-0030,switch
2021-09-26 19:00:00,2021-09-27 04:48:00,vegetation,835,FDR-0039,switch
2021-09-26 19:00:00,2021-09-27 04:57:00,vegetation,896,FDR-0009,fuse
2021-09-26 20:00:00,2021-09-27 10:22:00,animal_contact,631,FDR-0043,transformer
2021-09-27 13:00:00,2021-09-27 18:24:00,equipment_failure,294,FDR-0038,cable
2021-09-27 13:00:00,2021-09-27 15:12:00,overload,853,FDR-0009,overhead line
2021-09-27 15:00:00,2021-09-27 20:57:00,equipment_failure,524,FDR-0028,cable
2021-09-27 16:00:00,2021-09-27 17:57:00,equipment_failure,566,FDR-0052,recloser
2021-09-28 02:00:00,2021-09-28 07:39:00,equipment_failure,59,FDR-0011,transformer
2021-09-28 14:00:00,2021-09-28 16:43:00,equipment_failure,203,FDR-0033,switch
2021-09-28 17:00:00,2021-09-28 23:06:00,overload,119,FDR-0060,transformer
2021-09-29 14:00:00,2021-09-29 21:40:00,overload,796,FDR-0015,recloser
2021-09-29 15:00:00,2021-09-29 20:59:00,equipment_failure,1424,FDR-0031,switch
2021-09-29 15:00:00,2021-09-29 20:57:00,equipment_failure,874,FDR-0019,transformer
2021-09-29 17:00:00,2021-09-29 18:39:00,equipment_failure,543,FDR-0030,transformer
2021-09-29 18:00:00,2021-09-29 22:39:00,equipment_failure,1213,FDR-0056,recloser
2021-09-30 14:00:00,2021-09-30 16:11:00,overload,318,FDR-0026,cable
2021-09-30 15:00:00,2021-09-30 20:55:00,equipment_failure,772,FDR-0059,fuse
2021-10-01 02:00:00,2021-10-01 04:15:00,equipment_failure,165,FDR-0040,fuse
2021-10-02 15:00:00,2021-10-02 18:59:00,equipment_failure,1099,FDR-0015,transformer
2021-10-03 21:00:00,2021-10-04 00:13:00,equipment_failure,53,FDR-0048,transformer
2021-10-05 17:00:00,2021-10-06 00:00:00,equipment_failure,1264,FDR-0063,transformer
2021-10-06 07:00:00,2021-10-06 10:49:00,equipment_failure,488,FDR-0006,recloser
2021-10-06 14:00:00,2021-10-06 18:28:00,equipment_failure,598,FDR-0004,overhead line
2021-10-06 20:00:00,2021-10-07 02:45:00,weather,2633,FDR-0035,switch
2021-10-07 07:00:00,2021-10-07 08:18:00,animal_contact,416,FDR-0063,overhead line
2021-10-07 15:00:00,2021-10-07 16:24:00,vegetation,330,FDR-0040,transformer
2021-10-07 21:00:00,2021-10-07 22:51:00,equipment_failure,131,FDR-0003,recloser
2021-10-07 23:00:00,2021-10-08 00:13:00,equipment_failure,133,FDR-0061,fuse
2021-10-09 11:00:00,2021-10-09 12:58:00,equipment_failure,302,FDR-0059,fuse
2021-10-09 22:00:00,2021-10-10 03:46:00,equipment_failure,93,FDR-0032,overhead line
2021-10-10 10:00:00,2021-10-10 10:31:00,equipment_failure,340,FDR-0054,recloser
2021-10-10 15:00:00,2021-10-11 03:07:00,weather,1523,FDR-0010,switch
2021-10-11 03:00:00,2021-10-11 06:31:00,equipment_failure,273,FDR-0015,fuse
2021-10-11 11:00:00,2021-10-11 11:27:00,animal_contact,476,FDR-0063,overhead line
2021-10-12 15:00:00,2021-10-12 21:01:00,equipment_failure,401,FDR-0026,switch
2021-10-13 14:00:00,2021-10-13 16:19:00,animal_contact,356,FDR-0029,fuse
2021-10-14 14:00:00,2021-10-14 18:18:00,animal_contact,262,FDR-0051,switch
2021-10-15 07:00:00,2021-10-15 09:46:00,equipment_failure,44,FDR-0031,fuse
2021-10-19 14:00:00,2021-10-19 18:40:00,weather,309,FDR-0007,cable
2021-10-21 01:00:00,2021-10-21 01:22:00,equipment_failure,352,FDR-0050,cable
2021-10-21 17:00:00,2021-10-21 19:15:00,animal_contact,343,FDR-0011,transformer
2021-10-22 21:00:00,2021-10-22 22:43:00,equipment_failure,386,FDR-0063,overhead line
2021-10-26 10:00:00,2021-10-26 15:01:00,equipment_failure,123,FDR-0015,overhead line
2021-10-28 08:00:00,2021-10-28 09:28:00,equipment_failure,329,FDR-0029,recloser
2021-10-28 14:00:00,2021-10-28 15:58:00,weather,509,FDR-0008,overhead line
2021-10-30 11:00:00,2021-10-30 15:59:00,equipment_failure,268,FDR-0031,recloser
2021-11-01 18:00:00,2021-11-01 20:03:00,equipment_failure,824,FDR-0018,switch
2021-11-02 22:00:00,2021-11-03 03:54:00,equipment_failure,18,FDR-0010,recloser
2021-11-03 21:00:00,2021-11-04 02:57:00,equipment_failure,120,FDR-0010,recloser
2021-11-04 14:00:00,2021-11-04 18:15:00,equipment_failure,475,FDR-0007,transformer
2021-11-05 11:00:00,2021-11-05 13:15:00,equipment_failure,285,FDR-0013,fuse
2021-11-06 18:00:00,2021-11-06 20:13:00,weather,413,FDR-0020,fuse
2021-11-06 18:00:00,2021-11-06 21:47:00,weather,845,FDR-0024,recloser
2021-11-06 20:00:00,2021-11-06 20:46:00,equipment_failure,282,FDR-0026,fuse
2021-11-08 16:00:00,2021-11-08 22:39:00,overload,1102,FDR-0019,overhead line
2021-11-10 19:00:00,2021-11-11 02:57:00,weather,71,FDR-0016,switch
2021-11-10 21:00:00,2021-11-11 01:32:00,equipment_failure,79,FDR-0034,cable
2021-11-13 09:00:00,2021-11-13 09:42:00,equipment_failure,51,FDR-0009,fuse
2021-11-14 04:00:00,2021-11-14 08:57:00,equipment_failure,6,FDR-0009,switch
2021-11-14 08:00:00,2021-11-14 12:00:00,equipment_failure,424,FDR-0017,fuse
2021-11-14 10:00:00,2021-11-14 13:27:00,equipment_failure,349,FDR-0033,transformer
2021-11-14 23:00:00,2021-11-15 01:28:00,equipment_failure,347,FDR-0043,cable
2021-11-16 18:00:00,2021-11-16 23:44:00,overload,1310,FDR-0025,overhead line
2021-11-16 20:00:00,2021-11-16 22:02:00,equipment_failure,362,FDR-0064,fuse
2021-11-17 14:00:00,2021-11-17 17:47:00,equipment_failure,1075,FDR-0004,fuse
2021-11-18 18:00:00,2021-11-18 21:39:00,equipment_failure,421,FDR-0065,transformer
2021-11-18 18:00:00,2021-11-19 04:56:00,vegetation,296,FDR-0026,recloser
2021-11-18 23:00:00,2021-11-19 03:25:00,equipment_failure,208,FDR-0035,switch
2021-11-19 20:00:00,2021-11-19 20:22:00,animal_contact,438,FDR-0028,cable
2021-11-19 23:00:00,2021-11-20 03:09:00,equipment_failure,281,FDR-0020,fuse
2021-11-20 16:00:00,2021-11-20 18:57:00,overload,195,FDR-0014,transformer
2021-11-22 15:00:00,2021-11-22 16:40:00,equipment_failure,279,FDR-0018,overhead line
2021-11-23 14:00:00,2021-11-23 23:13:00,weather,2051,FDR-0042,transformer
2021-11-24 14:00:00,2021-11-24 15:36:00,equipment_failure,74,FDR-0044,switch
2021-11-24 22:00:00,2021-11-25 02:31:00,equipment_failure,327,FDR-0041,cable
2021-11-25 05:00:00,2021-11-25 07:11:00,equipment_failure,160,FDR-0018,recloser
2021-11-26 13:00:00,2021-11-26 19:25:00,equipment_failure,1527,FDR-0046,cable
2021-11-26 13:00:00,2021-11-26 16:54:00,overload,193,FDR-0002,recloser
2021-11-28 16:00:00,2021-11-28 17:45:00,weather,764,FDR-0002,cable
2021-11-29 06:00:00,2021-11-29 10:47:00,equipment_failure,259,FDR-0042,transformer
2021-11-29 18:00:00,2021-11-29 20:32:00,equipment_failure,280,FDR-0033,fuse
2021-11-30 16:00:00,2021-11-30 18:58:00,equipment_failure,823,FDR-0057,transformer
2021-12-01 14:00:00,2021-12-02 06:48:00,weather,1401,FDR-0032,transformer
2021-12-01 14:00:00,2021-12-01 23:21:00,weather,748,FDR-0031,fuse
2021-12-01 14:00:00,2021-12-02 03:25:00,vegetation,884,FDR-0025,transformer
2021-12-01 17:00:00,2021-12-02 00:03:00,vegetation,282,FDR-0058,cable
2021-12-04 14:00:00,2021-12-05 03:30:00,weather,1925,FDR-0035,fuse
2021-12-04 14:00:00,2021-12-04 16:37:00,equipment_failure,188,FDR-0021,switch
2021-12-04 14:00:00,2021-12-05 01:26:00,weather,433,FDR-0003,fuse
2021-12-04 14:00:00,2021-12-05 07:43:00,vegetation,2335,FDR-0010,switch
2021-12-04 15:00:00,2021-12-04 20:42:00,weather,211,FDR-0031,recloser
2021-12-04 16:00:00,2021-12-04 17:46:00,animal_contact,213,FDR-0014,recloser
2021-12-04 17:00:00,2021-12-05 05:15:00,weather,2733,FDR-0064,cable
2021-12-11 16:00:00,2021-12-12 01:07:00,vegetation,842,FDR-0033,overhead line
2021-12-11 16:00:00,2021-12-11 21:28:00,weather,613,FDR-0027,fuse
2021-12-11 16:00:00,2021-12-11 22:46:00,vegetation,1613,FDR-0028,recloser
2021-12-11 17:00:00,2021-12-11 21:37:00,weather,634,FDR-0019,transformer
2021-12-11 18:00:00,2021-12-11 20:15:00,weather,1607,FDR-0063,fuse
2021-12-12 16:00:00,2021-12-12 17:37:00,animal_contact,2,FDR-0057,switch
2021-12-12 16:00:00,2021-12-12 17:15:00,overload,144,FDR-0021,fuse
2021-12-13 02:00:00,2021-12-13 07:57:00,equipment_failure,499,FDR-0030,recloser
2021-12-15 01:00:00,2021-12-15 02:45:00,equipment_failure,57,FDR-0004,cable
2021-12-15 17:00:00,2021-12-15 20:43:00,equipment_failure,55,FDR-0012,transformer
2021-12-15 22:00:00,2021-12-16 01:36:00,equipment_failure,303,FDR-0062,overhead line
2021-12-17 01:00:00,2021-12-17 04:00:00,equipment_failure,223,FDR-0002,overhead line
