transformer_id,feeder_id,substation_id,latitude,longitude,rated_kva,phase,primary_voltage_kv,secondary_voltage_v,age_years,manufacturer,status
XFMR-004692,FDR-0013,SUB-004,33.468054,-112.091422,25,AC,24.9,208,26,Eaton,active
XFMR-004693,FDR-0013,SUB-004,33.467887,-112.091471,500,B,24.9,240,1,Eaton,active
XFMR-004694,FDR-0013,SUB-004,33.467817,-112.091227,25,B,24.9,480,29,ABB,active
XFMR-004695,FDR-0013,SUB-004,33.467653,-112.091472,50,ABC,24.9,240,40,Prolec,active
XFMR-004696,FDR-0013,SUB-004,33.467588,-112.091222,500,AC,24.9,480,26,Siemens,active
XFMR-004697,FDR-0013,SUB-004,33.467469,-112.091224,167,ABC,24.9,240,5,ABB,active
XFMR-004698,FDR-0013,SUB-004,33.467289,-112.091287,10,A,24.9,240,14,Prolec,active
XFMR-004699,FDR-0013,SUB-004,33.467217,-112.09144,10,AC,24.9,480,10,GE,active
XFMR-004700,FDR-0013,SUB-004,33.467101,-112.091439,75,C,24.9,240,28,GE,active
XFMR-004701,FDR-0013,SUB-004,33.46691,-112.091513,333,B,24.9,480,28,Prolec,active
XFMR-004702,FDR-0013,SUB-004,33.466858,-112.091448,333,BC,24.9,208,45,Eaton,active
XFMR-004703,FDR-0013,SUB-004,33.466736,-112.091453,250,BC,24.9,240,25,Prolec,active
XFMR-004704,FDR-0013,SUB-004,33.46662,-112.091452,167,BC,24.9,480,34,ABB,active
XFMR-004705,FDR-0013,SUB-004,33.466534,-112.091421,50,B,24.9,240,23,Siemens,active
XFMR-004706,FDR-0013,SUB-004,33.466342,-112.091298,333,B,24.9,120,6,Prolec,active
XFMR-004707,FDR-0013,SUB-004,33.46626,-112.091461,500,A,24.9,240,21,Eaton,active
XFMR-004708,FDR-0013,SUB-004,33.466132,-112.091472,75,A,24.9,480,42,ABB,active
XFMR-004709,FDR-0013,SUB-004,33.466006,-112.091284,333,C,24.9,480,13,GE,active
XFMR-004710,FDR-0013,SUB-004,33.465902,-112.091271,25,ABC,24.9,120,16,Howard Industries,active
XFMR-004711,FDR-0013,SUB-004,33.465815,-112.09124,15,BC,24.9,208,36,GE,active
XFMR-004712,FDR-0013,SUB-004,33.465645,-112.091491,25,C,24.9,208,22,ABB,active
XFMR-004713,FDR-0013,SUB-004,33.465585,-112.091434,10,AC,24.9,208,40,ABB,active
XFMR-004714,FDR-0013,SUB-004,33.465393,-112.091311,37.5,AC,24.9,208,8,Prolec,active
XFMR-004715,FDR-0013,SUB-004,33.465358,-112.091427,333,AB,24.9,480,20,GE,active
XFMR-004716,FDR-0013,SUB-004,33.465172,-112.091298,37.5,AB,24.9,208,39,ABB,active
XFMR-004717,FDR-0013,SUB-004,33.465066,-112.091485,50,A,24.9,480,16,Siemens,active
XFMR-004718,FDR-0013,SUB-004,33.465006,-112.091428,37.5,C,24.9,240,27,Prolec,active
XFMR-004719,FDR-0013,SUB-004,33.464849,-112.091271,10,AC,24.9,240,44,Eaton,active
XFMR-004720,FDR-0013,SUB-004,33.464764,-112.091436,25,BC,24.9,120,29,ABB,active
XFMR-004721,FDR-0013,SUB-004,33.464652,-112.091432,75,ABC,24.9,208,44,Siemens,active
XFMR-004722,FDR-0013,SUB-004,33.464533,-112.091236,25,ABC,24.9,120,5,Eaton,active
XFMR-004723,FDR-0013,SUB-004,33.464362,-112.091289,37.5,ABC,24.9,480,14,ABB,active
XFMR-004724,FDR-0013,SUB-004,33.464274,-112.091458,37.5,A,24.9,120,35,Howard Industries,active
XFMR-004725,FDR-0013,SUB-004,33.464194,-112.091422,100,AC,24.9,208,38,GE,active
XFMR-004726,FDR-0013,SUB-004,33.463982,-112.091516,250,A,24.9,120,16,Prolec,active
XFMR-004727,FDR-0013,SUB-004,33.463917,-112.091266,15,AC,24.9,120,3,Eaton,active
XFMR-004728,FDR-0013,SUB-004,33.463761,-112.091504,50,A,24.9,120,29,ABB,active
XFMR-004729,FDR-0013,SUB-004,33.463655,-112.091295,15,AB,24.9,480,35,Siemens,active
XFMR-004730,FDR-0013,SUB-004,33.463575,-112.091456,15,C,24.9,480,1,Eaton,active
XFMR-004731,FDR-0013,SUB-004,33.463491,-112.091225,37.5,AC,24.9,208,43,Siemens,active
XFMR-004732,FDR-0013,SUB-004,33.46335,-112.091249,50,B,24.9,120,3,Siemens,active
XFMR-004733,FDR-0013,SUB-004,33.463248,-112.091432,50,ABC,24.9,480,1,ABB,failed
XFMR-004734,FDR-0013,SUB-004,33.463073,-112.09149,15,B,24.9,208,24,GE,active
XFMR-004735,FDR-0013,SUB-004,33.462972,-112.091275,25,A,24.9,480,10,Prolec,active
XFMR-004736,FDR-0013,SUB-004,33.462878,-112.091253,100,ABC,24.9,480,9,Prolec,active
XFMR-004737,FDR-0013,SUB-004,33.462731,-112.091481,250,ABC,24.9,480,36,Siemens,active
XFMR-004738,FDR-0013,SUB-004,33.462623,-112.091273,75,ABC,24.9,120,14,Howard Industries,active
XFMR-004739,FDR-0013,SUB-004,33.462525,-112.091453,37.5,BC,24.9,120,35,Howard Industries,active
XFMR-004740,FDR-0013,SUB-004,33.462388,-112.091473,10,C,24.9,480,15,ABB,active
XFMR-004741,FDR-0013,SUB-004,33.462237,-112.091309,75,C,24.9,480,33,ABB,active
XFMR-004742,FDR-0013,SUB-004,33.462187,-112.09144,50,A,24.9,120,32,Howard Industries,active
XFMR-004743,FDR-0013,SUB-004,33.462069,-112.091441,37.5,AC,24.9,120,23,Siemens,active
XFMR-004744,FDR-0013,SUB-004,33.461925,-112.091468,333,A,24.9,208,16,Prolec,active
XFMR-004745,FDR-0013,SUB-004,33.461771,-112.091307,50,ABC,24.9,208,39,Eaton,active
XFMR-004746,FDR-0013,SUB-004,33.461698,-112.091263,15,AC,24.9,208,17,ABB,active
XFMR-004747,FDR-0013,SUB-004,33.461546,-112.091298,100,AB,24.9,120,9,ABB,active
XFMR-004748,FDR-0013,SUB-004,33.461502,-112.091423,75,B,24.9,480,36,Prolec,active
XFMR-004749,FDR-0013,SUB-004,33.461295,-112.091315,75,AC,24.9,208,22,Eaton,active
XFMR-004750,FDR-0013,SUB-004,33.461199,-112.091492,167,ABC,24.9,480,30,Siemens,active
XFMR-004751,FDR-0013,SUB-004,33.461105,-112.091469,500,AC,24.9,240,7,ABB,active
XFMR-004752,FDR-0013,SUB-004,33.460984,-112.091473,500,AC,24.9,120,18,ABB,active
XFMR-004753,FDR-0013,SUB-004,33.460883,-112.091259,15,A,24.9,240,19,Siemens,active
XFMR-004754,FDR-0013,SUB-004,33.460749,-112.091277,250,AC,24.9,120,18,ABB,active
XFMR-004755,FDR-0013,SUB-004,33.46059,-112.091319,250,AB,24.9,480,31,ABB,active
XFMR-004756,FDR-0013,SUB-004,33.460496,-112.091295,25,AB,24.9,240,19,GE,active
XFMR-004757,FDR-0013,SUB-004,33.460449,-112.091423,50,BC,24.9,480,31,ABB,active
XFMR-004758,FDR-0013,SUB-004,33.460238,-112.091517,250,AB,24.9,480,1,Eaton,active
XFMR-004759,FDR-0013,SUB-004,33.460152,-112.091486,50,AC,24.9,208,15,ABB,active
XFMR-004760,FDR-0013,SUB-004,33.460016,-112.091308,500,AB,24.9,480,43,GE,active
XFMR-004761,FDR-0013,SUB-004,33.459966,-112.091438,37.5,AC,24.9,120,17,Eaton,active
XFMR-004762,FDR-0013,SUB-004,33.459779,-112.091311,167,BC,24.9,240,17,Siemens,active
XFMR-004763,FDR-0013,SUB-004,33.459668,-112.091305,10,C,24.9,120,7,Prolec,active
XFMR-004764,FDR-0013,SUB-004,33.459544,-112.091312,50,B,24.9,240,16,ABB,active
XFMR-004765,FDR-0013,SUB-004,33.45951,-112.091229,75,A,24.9,120,11,Siemens,active
XFMR-004766,FDR-0013,SUB-004,33.459309,-112.091313,10,A,24.9,240,18,Eaton,active
XFMR-004767,FDR-0013,SUB-004,33.45923,-112.091473,25,C,24.9,480,44,Siemens,active
XFMR-004768,FDR-0013,SUB-004,33.459164,-112.091224,37.5,AB,24.9,240,21,ABB,active
XFMR-004769,FDR-0013,SUB-004,33.459017,-112.091452,15,A,24.9,208,17,ABB,active
XFMR-004770,FDR-0013,SUB-004,33.458844,-112.091508,500,B,24.9,120,25,ABB,active
XFMR-004771,FDR-0013,SUB-004,33.45874,-112.091296,500,BC,24.9,240,4,ABB,active
XFMR-004772,FDR-0013,SUB-004,33.458612,-112.091506,500,C,24.9,208,11,Prolec,active
XFMR-004773,FDR-0013,SUB-004,33.45856,-112.091243,500,B,24.9,208,13,Howard Industries,active
XFMR-004774,FDR-0013,SUB-004,33.458378,-112.091307,15,A,24.9,480,7,Prolec,active
XFMR-004775,FDR-0013,SUB-004,33.458324,-112.091245,50,AC,24.9,240,27,Prolec,active
XFMR-004776,FDR-0013,SUB-004,33.458158,-112.091293,75,B,24.9,480,21,Howard Industries,active
XFMR-004777,FDR-0013,SUB-004,33.458054,-112.091479,500,BC,24.9,208,4,Howard Industries,active
XFMR-004778,FDR-0013,SUB-004,33.457982,-112.091236,10,B,24.9,240,9,Eaton,active
XFMR-004779,FDR-0013,SUB-004,33.457817,-112.091482,75,BC,24.9,120,45,Eaton,active
XFMR-004780,FDR-0013,SUB-004,33.457737,-112.091247,500,B,24.9,120,22,ABB,active
XFMR-004781,FDR-0013,SUB-004,33.457595,-112.091469,167,AC,24.9,120,38,Prolec,active
XFMR-004782,FDR-0013,SUB-004,33.457492,-112.091258,37.5,C,24.9,208,19,Eaton,active
XFMR-004783,FDR-0013,SUB-004,33.45734,-112.091293,167,AB,24.9,480,17,GE,active
XFMR-004784,FDR-0013,SUB-004,33.457222,-112.091294,50,ABC,24.9,240,3,GE,active
XFMR-004785,FDR-0013,SUB-004,33.457159,-112.091438,100,A,24.9,480,37,Howard Industries,active
XFMR-004786,FDR-0013,SUB-004,33.457053,-112.091229,50,BC,24.9,480,9,Prolec,active
XFMR-004787,FDR-0013,SUB-004,33.45688,-112.091285,37.5,AB,24.9,480,38,Eaton,active
XFMR-004788,FDR-0013,SUB-004,33.456809,-112.091239,500,ABC,24.9,208,42,Siemens,active
XFMR-004789,FDR-0013,SUB-004,33.45662,-112.091509,10,ABC,24.9,208,2,Siemens,active
XFMR-004790,FDR-0013,SUB-004,33.456529,-112.091285,37.5,BC,24.9,480,3,ABB,active
XFMR-004791,FDR-0013,SUB-004,33.456382,-112.091513,25,ABC,24.9,208,30,ABB,active
XFMR-004792,FDR-0013,SUB-004,33.456273,-112.091505,75,AC,24.9,120,31,GE,active
XFMR-004793,FDR-0013,SUB-004,33.456211,-112.09145,37.5,B,24.9,208,4,Prolec,active
XFMR-004794,FDR-0013,SUB-004,33.4561,-112.091246,37.5,AC,24.9,208,18,Eaton,active
XFMR-004795,FDR-0013,SUB-004,33.455966,-112.091462,500,B,24.9,480,6,Siemens,active
XFMR-004796,FDR-0013,SUB-004,33.455818,-112.091295,50,C,24.9,208,39,Prolec,active
XFMR-004797,FDR-0013,SUB-004,33.45571,-112.091286,167,AC,24.9,120,12,Siemens,active
XFMR-004798,FDR-0013,SUB-004,33.45563,-112.091248,50,AC,24.9,240,29,Prolec,active
XFMR-004799,FDR-0013,SUB-004,33.455463,-112.091496,500,C,24.9,120,11,Eaton,active
XFMR-004800,FDR-0013,SUB-004,33.455344,-112.091498,167,AB,24.9,120,30,Siemens,active
XFMR-004801,FDR-0013,SUB-004,33.455233,-112.091492,500,C,24.9,120,18,Prolec,active
XFMR-004802,FDR-0013,SUB-004,33.455123,-112.091287,15,A,24.9,240,36,Siemens,active
XFMR-004803,FDR-0013,SUB-004,33.45498,-112.091511,10,C,24.9,120,9,Prolec,active
XFMR-004804,FDR-0013,SUB-004,33.454869,-112.091506,10,AB,24.9,208,44,Prolec,active
XFMR-004805,FDR-0013,SUB-004,33.454774,-112.091483,167,ABC,24.9,480,32,Siemens,active
XFMR-004806,FDR-0013,SUB-004,33.45464,-112.091501,75,AC,24.9,208,14,Eaton,active
XFMR-004807,FDR-0013,SUB-004,33.454604,-112.091222,37.5,AC,24.9,240,29,Howard Industries,active
XFMR-004808,FDR-0013,SUB-004,33.454448,-112.091458,15,ABC,24.9,208,8,ABB,failed
XFMR-004809,FDR-0013,SUB-004,33.454308,-112.091283,167,ABC,24.9,240,5,GE,active
XFMR-004810,FDR-0013,SUB-004,33.454216,-112.091258,250,AB,24.9,480,22,Eaton,active
XFMR-004811,FDR-0013,SUB-004,33.454043,-112.091314,167,B,24.9,120,2,GE,active
XFMR-004812,FDR-0013,SUB-004,33.453976,-112.091463,15,BC,24.9,480,15,ABB,active
XFMR-004813,FDR-0013,SUB-004,33.453859,-112.091264,10,AB,24.9,240,15,Siemens,active
XFMR-004814,FDR-0013,SUB-004,33.453769,-112.091436,15,B,24.9,480,13,GE,active
XFMR-004815,FDR-0013,SUB-004,33.453643,-112.091247,10,ABC,24.9,240,44,Prolec,active
XFMR-004816,FDR-0013,SUB-004,33.453543,-112.09123,333,AC,24.9,120,34,Eaton,active
XFMR-004817,FDR-0013,SUB-004,33.453406,-112.091447,333,A,24.9,480,10,Eaton,active
XFMR-004818,FDR-0013,SUB-004,33.453283,-112.091255,15,ABC,24.9,240,8,Howard Industries,active
XFMR-004819,FDR-0013,SUB-004,33.453176,-112.091246,75,B,24.9,240,39,Prolec,active
XFMR-004820,FDR-0013,SUB-004,33.453041,-112.091462,25,B,24.9,240,5,GE,active
XFMR-004821,FDR-0013,SUB-004,33.452957,-112.09123,75,A,24.9,480,24,Siemens,active
XFMR-004822,FDR-0013,SUB-004,33.452753,-112.091516,37.5,A,24.9,120,28,ABB,active
XFMR-004823,FDR-0013,SUB-004,33.452661,-112.091491,167,C,24.9,120,11,Prolec,active
XFMR-004824,FDR-0013,SUB-004,33.452611,-112.091424,10,AB,24.9,480,32,Prolec,active
XFMR-004825,FDR-0013,SUB-004,33.452469,-112.091251,75,C,24.9,208,1,Howard Industries,active
XFMR-004826,FDR-0013,SUB-004,33.452357,-112.091246,75,A,24.9,208,40,Siemens,active
XFMR-004827,FDR-0013,SUB-004,33.45219,-112.091296,333,C,24.9,480,9,Siemens,active
XFMR-004828,FDR-0013,SUB-004,33.452091,-112.091278,15,BC,24.9,120,19,Prolec,active
XFMR-004829,FDR-0013,SUB-004,33.451962,-112.091488,500,BC,24.9,208,43,GE,active
XFMR-004830,FDR-0013,SUB-004,33.451882,-112.091253,100,B,24.9,120,32,Siemens,active
XFMR-004831,FDR-0013,SUB-004,33.451716,-112.091302,333,ABC,24.9,240,37,GE,active
XFMR-004832,FDR-0013,SUB-004,33.451658,-112.091243,167,C,24.9,120,29,Howard Industries,active
XFMR-004833,FDR-0013,SUB-004,33.451519,-112.091265,333,BC,24.9,208,35,GE,active
XFMR-004834,FDR-0013,SUB-004,33.451408,-112.091457,10,AB,24.9,480,30,Prolec,active
XFMR-004835,FDR-0013,SUB-004,33.451272,-112.091476,250,AB,24.9,240,42,Howard Industries,active
XFMR-004836,FDR-0013,SUB-004,33.451173,-112.09126,37.5,AB,24.9,480,4,ABB,active
XFMR-004837,FDR-0013,SUB-004,33.451023,-112.091491,15,AB,24.9,208,23,Prolec,active
XFMR-004838,FDR-0013,SUB-004,33.45093,-112.091467,50,B,24.9,480,35,ABB,active
XFMR-004839,FDR-0013,SUB-004,33.450762,-112.091519,167,AC,24.9,240,25,GE,active
XFMR-004840,FDR-0013,SUB-004,33.450695,-112.09127,75,AB,24.9,240,28,Prolec,active
XFMR-004841,FDR-0013,SUB-004,33.450541,-112.091505,37.5,AC,24.9,240,31,Eaton,active
XFMR-004842,FDR-0013,SUB-004,33.450488,-112.091441,25,C,24.9,480,31,Eaton,active
XFMR-004843,FDR-0013,SUB-004,33.450309,-112.091504,10,A,24.9,208,30,Prolec,active
XFMR-004844,FDR-0013,SUB-004,33.450234,-112.091461,75,B,24.9,240,20,Eaton,active
XFMR-004845,FDR-0013,SUB-004,33.450098,-112.09148,10,BC,24.9,120,22,Siemens,active
XFMR-004846,FDR-0013,SUB-004,33.449964,-112.091498,37.5,A,24.9,240,18,ABB,active
XFMR-004847,FDR-0013,SUB-004,33.449923,-112.091223,75,AC,24.9,240,9,Howard Industries,active
XFMR-004848,FDR-0013,SUB-004,33.449752,-112.091278,333,AC,24.9,480,29,ABB,active
XFMR-004849,FDR-0013,SUB-004,33.449672,-112.091241,10,A,24.9,480,18,Siemens,active
XFMR-004850,FDR-0013,SUB-004,33.449502,-112.091491,37.5,ABC,24.9,480,3,ABB,active
XFMR-004851,FDR-0013,SUB-004,33.449431,-112.091446,500,AB,24.9,208,19,Eaton,active
XFMR-004852,FDR-0013,SUB-004,33.449284,-112.091277,37.5,BC,24.9,480,28,Eaton,active
XFMR-004853,FDR-0013,SUB-004,33.449214,-112.09123,167,ABC,24.9,208,1,Prolec,active
XFMR-004854,FDR-0013,SUB-004,33.449104,-112.091224,100,A,24.9,240,19,Howard Industries,active
XFMR-004855,FDR-0013,SUB-004,33.44892,-112.09129,25,AB,24.9,208,15,Prolec,active
XFMR-004856,FDR-0013,SUB-004,33.448784,-112.09131,25,AB,24.9,240,17,Prolec,active
XFMR-004857,FDR-0013,SUB-004,33.448664,-112.091511,25,B,24.9,240,37,Howard Industries,active
XFMR-004858,FDR-0013,SUB-004,33.448591,-112.091467,15,C,24.9,120,1,Siemens,active
XFMR-004859,FDR-0013,SUB-004,33.448434,-112.091507,500,AC,24.9,120,19,Prolec,active
XFMR-004860,FDR-0013,SUB-004,33.448356,-112.09127,100,AB,24.9,480,5,GE,active
XFMR-004861,FDR-0013,SUB-004,33.448254,-112.091452,167,AC,24.9,480,25,ABB,active
XFMR-004862,FDR-0013,SUB-004,33.448113,-112.091477,333,A,24.9,120,26,Prolec,active
XFMR-004863,FDR-0013,SUB-004,33.447985,-112.09129,500,AB,24.9,480,43,Siemens,active
XFMR-004864,FDR-0013,SUB-004,33.447877,-112.091281,167,AC,24.9,480,25,Siemens,active
XFMR-004865,FDR-0013,SUB-004,33.447768,-112.091273,10,BC,24.9,208,9,ABB,active
XFMR-004866,FDR-0013,SUB-004,33.447677,-112.091247,500,B,24.9,480,20,GE,active
XFMR-004867,FDR-0013,SUB-004,33.447579,-112.091426,167,C,24.9,120,19,Howard Industries,active
XFMR-004868,FDR-0013,SUB-004,33.447421,-112.091467,333,BC,24.9,480,10,Siemens,active
XFMR-004869,FDR-0013,SUB-004,33.447326,-112.091445,25,A,24.9,480,5,Prolec,active
XFMR-004870,FDR-0013,SUB-004,33.447171,-112.091483,100,BC,24.9,240,39,Howard Industries,active
XFMR-004871,FDR-0013,SUB-004,33.447086,-112.091253,500,C,24.9,120,4,Siemens,active
XFMR-004872,FDR-0014,SUB-004,33.491933,-112.090975,37.5,BC,24.9,120,16,Eaton,active
XFMR-004873,FDR-0014,SUB-004,33.491747,-112.090582,10,B,24.9,120,35,Prolec,active
XFMR-004874,FDR-0014,SUB-004,33.491795,-112.090119,37.5,ABC,24.9,120,6,ABB,active
XFMR-004875,FDR-0014,SUB-004,33.491982,-112.089681,500,A,24.9,480,23,GE,active
XFMR-004876,FDR-0014,SUB-004,33.491934,-112.089314,75,C,24.9,240,45,GE,active
XFMR-004877,FDR-0014,SUB-004,33.491795,-112.088874,75,A,24.9,208,13,Siemens,active
XFMR-004878,FDR-0014,SUB-004,33.491996,-112.088423,167,AC,24.9,240,21,ABB,active
XFMR-004879,FDR-0014,SUB-004,33.491834,-112.088006,500,BC,24.9,480,6,Prolec,active
XFMR-004880,FDR-0014,SUB-004,33.491937,-112.087652,100,BC,24.9,480,16,Prolec,active
XFMR-004881,FDR-0014,SUB-004,33.491983,-112.087191,250,AB,24.9,208,5,Siemens,active
XFMR-004882,FDR-0014,SUB-004,33.491994,-112.086765,500,AB,24.9,120,45,ABB,active
XFMR-004883,FDR-0014,SUB-004,33.491813,-112.086367,100,B,24.9,208,28,Howard Industries,active
XFMR-004884,FDR-0014,SUB-004,33.491785,-112.08598,333,B,24.9,480,44,Howard Industries,active
XFMR-004885,FDR-0014,SUB-004,33.491945,-112.08557,15,AB,24.9,480,13,Siemens,active
XFMR-004886,FDR-0014,SUB-004,33.491811,-112.085125,15,ABC,24.9,120,9,Prolec,active
XFMR-004887,FDR-0014,SUB-004,33.491984,-112.084701,15,BC,24.9,120,44,Howard Industries,active
XFMR-004888,FDR-0014,SUB-004,33.49181,-112.084296,10,B,24.9,480,11,ABB,active
XFMR-004889,FDR-0014,SUB-004,33.491914,-112.083941,500,A,24.9,120,41,GE,active
XFMR-004890,FDR-0014,SUB-004,33.491975,-112.083466,25,ABC,24.9,208,18,Siemens,active
XFMR-004891,FDR-0014,SUB-004,33.491753,-112.083109,100,C,24.9,480,27,Eaton,active
XFMR-004892,FDR-0014,SUB-004,33.491762,-112.082685,500,C,24.9,120,34,Eaton,active
XFMR-004893,FDR-0014,SUB-004,33.491975,-112.082221,25,C,24.9,240,44,Howard Industries,active
XFMR-004894,FDR-0014,SUB-004,33.491766,-112.081852,10,AC,24.9,480,21,GE,active
XFMR-004895,FDR-0014,SUB-004,33.491962,-112.081405,15,AC,24.9,208,11,ABB,active
XFMR-004896,FDR-0014,SUB-004,33.49193,-112.081022,37.5,ABC,24.9,208,4,Siemens,active
XFMR-004897,FDR-0014,SUB-004,33.491739,-112.080634,37.5,B,24.9,120,38,Prolec,active
XFMR-004898,FDR-0014,SUB-004,33.491959,-112.080164,10,B,24.9,208,18,ABB,active
XFMR-004899,FDR-0014,SUB-004,33.491817,-112.079727,10,BC,24.9,120,30,Siemens,active
XFMR-004900,FDR-0014,SUB-004,33.491794,-112.079335,500,C,24.9,240,9,Siemens,active
XFMR-004901,FDR-0014,SUB-004,33.491966,-112.078912,100,C,24.9,208,17,Siemens,active
XFMR-004902,FDR-0014,SUB-004,33.491946,-112.078517,75,AB,24.9,240,22,GE,active
XFMR-004903,FDR-0014,SUB-004,33.491995,-112.078054,167,A,24.9,240,25,Siemens,active
XFMR-004904,FDR-0014,SUB-004,33.491772,-112.077697,333,B,24.9,240,39,GE,active
XFMR-004905,FDR-0014,SUB-004,33.491809,-112.077246,15,C,24.9,120,42,ABB,active
XFMR-004906,FDR-0014,SUB-004,33.491763,-112.076876,500,B,24.9,120,28,Eaton,active
XFMR-004907,FDR-0014,SUB-004,33.491987,-112.076402,250,B,24.9,208,29,Siemens,active
XFMR-004908,FDR-0014,SUB-004,33.491808,-112.076002,25,BC,24.9,120,15,Siemens,active
XFMR-004909,FDR-0014,SUB-004,33.491807,-112.075589,25,AB,24.9,208,39,Eaton,active
XFMR-004910,FDR-0014,SUB-004,33.491981,-112.075164,167,AC,24.9,120,19,Eaton,active
XFMR-004911,FDR-0014,SUB-004,33.491976,-112.074754,500,B,24.9,240,3,Prolec,active
XFMR-004912,FDR-0014,SUB-004,33.491967,-112.074348,333,A,24.9,120,1,Prolec,active
XFMR-004913,FDR-0014,SUB-004,33.491927,-112.073973,50,B,24.9,480,18,GE,active
XFMR-004914,FDR-0014,SUB-004,33.491984,-112.073501,333,A,24.9,208,10,Eaton,active
XFMR-004915,FDR-0014,SUB-004,33.491836,-112.07307,500,A,24.9,480,41,Eaton,active
XFMR-004916,FDR-0014,SUB-004,33.491991,-112.072665,100,AC,24.9,240,21,Eaton,active
XFMR-004917,FDR-0014,SUB-004,33.491907,-112.072334,250,C,24.9,480,7,ABB,active
XFMR-004918,FDR-0014,SUB-004,33.491924,-112.071902,37.5,A,24.9,120,3,Howard Industries,active
XFMR-004919,FDR-0014,SUB-004,33.491908,-112.071503,37.5,AC,24.9,240,22,Howard Industries,active
XFMR-004920,FDR-0014,SUB-004,33.491944,-112.071052,167,C,24.9,208,26,GE,active
XFMR-004921,FDR-0014,SUB-004,33.49175,-112.070668,250,AC,24.9,208,30,Prolec,active
XFMR-004922,FDR-0014,SUB-004,33.491931,-112.070236,500,B,24.9,240,12,Prolec,active
XFMR-004923,FDR-0014,SUB-004,33.49194,-112.069812,250,C,24.9,120,22,GE,active
XFMR-004924,FDR-0014,SUB-004,33.491975,-112.069362,15,AB,24.9,208,32,Eaton,active
XFMR-004925,FDR-0014,SUB-004,33.491837,-112.068922,250,C,24.9,120,32,Siemens,active
XFMR-004926,FDR-0014,SUB-004,33.491941,-112.068567,333,AB,24.9,208,27,ABB,active
XFMR-004927,FDR-0014,SUB-004,33.491831,-112.068098,37.5,AB,24.9,208,10,Eaton,active
XFMR-004928,FDR-0014,SUB-004,33.491942,-112.067737,250,C,24.9,240,6,ABB,active
XFMR-004929,FDR-0014,SUB-004,33.491756,-112.067343,75,A,24.9,208,22,GE,active
XFMR-004930,FDR-0014,SUB-004,33.491961,-112.066888,37.5,AB,24.9,240,15,Siemens,active
XFMR-004931,FDR-0014,SUB-004,33.491743,-112.066527,50,B,24.9,480,20,Eaton,active
XFMR-004932,FDR-0014,SUB-004,33.491964,-112.066055,10,BC,24.9,120,15,Siemens,active
XFMR-004933,FDR-0014,SUB-004,33.491797,-112.065643,15,A,24.9,240,24,Prolec,active
XFMR-004934,FDR-0014,SUB-004,33.491769,-112.065256,333,B,24.9,240,39,Prolec,active
XFMR-004935,FDR-0014,SUB-004,33.491911,-112.064864,333,AB,24.9,240,36,GE,active
XFMR-004936,FDR-0014,SUB-004,33.491983,-112.064377,37.5,BC,24.9,120,35,Siemens,active
XFMR-004937,FDR-0014,SUB-004,33.491923,-112.064022,167,AB,24.9,480,44,Howard Industries,active
XFMR-004938,FDR-0014,SUB-004,33.491997,-112.063533,250,B,24.9,208,20,Siemens,active
XFMR-004939,FDR-0014,SUB-004,33.491941,-112.063174,250,B,24.9,480,44,ABB,active
XFMR-004940,FDR-0014,SUB-004,33.491959,-112.062742,37.5,BC,24.9,480,33,Eaton,active
XFMR-004941,FDR-0014,SUB-004,33.491812,-112.062309,250,C,24.9,208,38,Eaton,active
XFMR-004942,FDR-0014,SUB-004,33.491801,-112.061905,333,AB,24.9,240,25,Siemens,active
XFMR-004943,FDR-0014,SUB-004,33.491823,-112.061469,25,C,24.9,480,11,Siemens,active
XFMR-004944,FDR-0014,SUB-004,33.491997,-112.061045,250,ABC,24.9,240,31,ABB,active
XFMR-004945,FDR-0014,SUB-004,33.491765,-112.060697,37.5,ABC,24.9,240,17,Prolec,active
XFMR-004946,FDR-0014,SUB-004,33.49199,-112.060222,100,AB,24.9,120,3,GE,active
XFMR-004947,FDR-0014,SUB-004,33.491998,-112.059799,15,BC,24.9,120,25,Howard Industries,active
XFMR-004948,FDR-0014,SUB-004,33.491952,-112.05943,250,AC,24.9,480,40,Eaton,active
XFMR-004949,FDR-0014,SUB-004,33.491927,-112.05904,10,ABC,24.9,240,44,Prolec,active
XFMR-004950,FDR-0014,SUB-004,33.4918,-112.058588,250,AB,24.9,208,27,ABB,active
XFMR-004951,FDR-0014,SUB-004,33.491768,-112.058206,250,BC,24.9,240,45,Prolec,active
XFMR-004952,FDR-0014,SUB-004,33.491748,-112.057811,250,A,24.9,120,26,Howard Industries,active
XFMR-004953,FDR-0014,SUB-004,33.491929,-112.057379,333,A,24.9,240,42,Eaton,active
XFMR-004954,FDR-0014,SUB-004,33.491787,-112.056942,500,BC,24.9,120,6,Prolec,active
XFMR-004955,FDR-0014,SUB-004,33.491754,-112.05656,15,AB,24.9,240,7,Howard Industries,active
XFMR-004956,FDR-0014,SUB-004,33.491756,-112.056143,500,B,24.9,240,38,ABB,active
