battery_id,customer_id,transformer_id,feeder_id,substation_id,latitude,longitude,capacity_kwh,power_kw,chemistry,install_date,manufacturer,status
BATT-001218,CUST-0039391,XFMR-006014,FDR-0022,SUB-006,33.58643,-112.160991,9.7,4.4,NMC,2022-11-01,Enphase,active
BATT-001219,CUST-0039405,XFMR-006016,FDR-0022,SUB-006,33.587527,-112.160606,9.2,4.1,NMC,2020-03-01,SolarEdge,active
BATT-001220,CUST-0039409,XFMR-006017,FDR-0022,SUB-006,33.587792,-112.161103,16.8,7.6,NMC,2021-01-01,SunPower,active
BATT-001221,CUST-0039432,XFMR-006019,FDR-0022,SUB-006,33.588821,-112.161087,13.1,4.6,NMC,2022-08-01,SolarEdge,active
BATT-001222,CUST-0039440,XFMR-006021,FDR-0022,SUB-006,33.589501,-112.16056,10.6,3.2,LFP,2020-02-01,SunPower,active
BATT-001223,CUST-0039583,XFMR-006048,FDR-0022,SUB-006,33.598516,-112.160645,13.9,5.9,lithium-ion,2021-10-01,Generac,active
BATT-001224,CUST-0039700,XFMR-006066,FDR-0023,SUB-006,33.556716,-112.162455,137.1,47.0,lithium-ion,2022-02-01,BYD,active
BATT-001225,CUST-0039773,XFMR-006076,FDR-0023,SUB-006,33.556706,-112.162876,411.8,143.5,NMC,2023-04-01,Tesla,active
BATT-001226,CUST-0039787,XFMR-006078,FDR-0023,SUB-006,33.55689,-112.163239,9.8,4.2,lithium-ion,2020-07-01,BYD,active
BATT-001227,CUST-0039808,XFMR-006080,FDR-0023,SUB-006,33.556778,-112.16349,13.9,5.0,LFP,2022-03-01,Tesla,active
BATT-001228,CUST-0039889,XFMR-006094,FDR-0023,SUB-006,33.557402,-112.164026,237.6,103.3,lithium-ion,2023-03-01,BYD,active
BATT-001229,CUST-0039912,XFMR-006100,FDR-0023,SUB-006,33.55685,-112.164744,14.6,5.2,LFP,2022-06-01,SunPower,active
BATT-001230,CUST-0039934,XFMR-006102,FDR-0023,SUB-006,33.556681,-112.165621,13.4,4.1,lithium-ion,2021-06-01,SolarEdge,active
BATT-001231,CUST-0039946,XFMR-006103,FDR-0023,SUB-006,33.556719,-112.16565,9.9,4.2,NMC,2022-06-01,SunPower,active
BATT-001232,CUST-0039957,XFMR-006107,FDR-0023,SUB-006,33.556847,-112.165715,14.5,6.5,lithium-ion,2022-04-01,BYD,active
BATT-001233,CUST-0040003,XFMR-006114,FDR-0023,SUB-006,33.556916,-112.166371,9.6,3.2,NMC,2021-05-01,BYD,active
BATT-001234,CUST-0040088,XFMR-006130,FDR-0023,SUB-006,33.557195,-112.167846,11.0,3.4,NMC,2022-12-01,BYD,active
BATT-001235,CUST-0040090,XFMR-006130,FDR-0023,SUB-006,33.556721,-112.167669,16.7,5.1,NMC,2024-09-01,BYD,active
BATT-001236,CUST-0040171,XFMR-006141,FDR-0023,SUB-006,33.557455,-112.168333,15.5,4.9,lithium-ion,2022-06-01,Generac,active
BATT-001237,CUST-0040215,XFMR-006146,FDR-0023,SUB-006,33.557429,-112.169117,14.4,6.3,LFP,2021-04-01,Generac,active
BATT-001238,CUST-0040218,XFMR-006146,FDR-0023,SUB-006,33.557009,-112.169017,17.1,5.4,lithium-ion,2021-08-01,Tesla,active
BATT-001239,CUST-0040220,XFMR-006146,FDR-0023,SUB-006,33.557291,-112.169497,427.6,197.8,lithium-ion,2023-03-01,Enphase,active
BATT-001240,CUST-0040222,XFMR-006147,FDR-0023,SUB-006,33.557218,-112.169262,13.0,5.1,NMC,2021-07-01,SolarEdge,active
BATT-001241,CUST-0040283,XFMR-006155,FDR-0023,SUB-006,33.556777,-112.170181,16.7,6.7,NMC,2024-06-01,SunPower,active
BATT-001242,CUST-0040300,XFMR-006157,FDR-0023,SUB-006,33.557333,-112.170442,14.4,6.2,lithium-ion,2023-01-01,Tesla,active
BATT-001243,CUST-0040416,XFMR-006176,FDR-0023,SUB-006,33.556853,-112.171283,14.8,5.0,lithium-ion,2020-01-01,SunPower,active
BATT-001244,CUST-0040441,XFMR-006180,FDR-0023,SUB-006,33.556864,-112.171954,13.3,5.2,LFP,2021-09-01,Generac,active
BATT-001245,CUST-0040470,XFMR-006185,FDR-0023,SUB-006,33.557223,-112.172802,21.2,8.8,NMC,2021-11-01,Tesla,active
BATT-001246,CUST-0040512,XFMR-006190,FDR-0023,SUB-006,33.557039,-112.172864,9.7,4.1,LFP,2023-10-01,Generac,active
BATT-001247,CUST-0040543,XFMR-006195,FDR-0023,SUB-006,33.557245,-112.173518,9.1,4.0,LFP,2021-08-01,Generac,active
BATT-001248,CUST-0040561,XFMR-006197,FDR-0023,SUB-006,33.55714,-112.173071,19.2,8.0,LFP,2022-04-01,Generac,active
BATT-001249,CUST-0040691,XFMR-006221,FDR-0023,SUB-006,33.557333,-112.176049,12.3,4.2,LFP,2021-11-01,Generac,active
BATT-001250,CUST-0040742,XFMR-006228,FDR-0023,SUB-006,33.557268,-112.176489,300.5,137.6,NMC,2020-02-01,SunPower,active
BATT-001251,CUST-0040774,XFMR-006233,FDR-0023,SUB-006,33.557151,-112.17703,461.2,171.7,lithium-ion,2020-07-01,SunPower,active
BATT-001252,CUST-0040781,XFMR-006234,FDR-0023,SUB-006,33.55682,-112.176746,14.3,4.8,lithium-ion,2021-07-01,Enphase,active
BATT-001253,CUST-0040816,XFMR-006238,FDR-0023,SUB-006,33.557421,-112.177701,10.0,4.6,lithium-ion,2021-12-01,BYD,active
BATT-001254,CUST-0040828,XFMR-006240,FDR-0023,SUB-006,33.556767,-112.17715,199.9,75.0,LFP,2021-03-01,Tesla,active
BATT-001255,CUST-0040837,XFMR-006241,FDR-0023,SUB-006,33.557189,-112.177375,16.0,5.8,LFP,2020-12-01,Tesla,active
BATT-001256,CUST-0040854,XFMR-006243,FDR-0023,SUB-006,33.557484,-112.177419,150.4,40.8,lithium-ion,2024-06-01,Enphase,active
BATT-001257,CUST-0040890,XFMR-006248,FDR-0023,SUB-006,33.557104,-112.17843,222.5,67.3,lithium-ion,2023-02-01,Enphase,active
BATT-001258,CUST-0040897,XFMR-006249,FDR-0023,SUB-006,33.556775,-112.178164,10.0,4.5,lithium-ion,2023-10-01,Tesla,active
BATT-001259,CUST-0040900,XFMR-006249,FDR-0023,SUB-006,33.55667,-112.178404,13.8,4.3,LFP,2020-06-01,Tesla,active
BATT-001260,CUST-0040973,XFMR-006259,FDR-0023,SUB-006,33.55683,-112.179001,82.5,34.0,NMC,2020-07-01,Tesla,active
BATT-001261,CUST-0041005,XFMR-006264,FDR-0023,SUB-006,33.557515,-112.179483,12.5,5.8,lithium-ion,2022-11-01,Enphase,active
BATT-001262,CUST-0041009,XFMR-006264,FDR-0023,SUB-006,33.557351,-112.179498,14.0,6.5,LFP,2023-04-01,BYD,active
BATT-001263,CUST-0041043,XFMR-006268,FDR-0023,SUB-006,33.557339,-112.179399,132.8,41.2,lithium-ion,2020-06-01,SolarEdge,active
BATT-001264,CUST-0041102,XFMR-006276,FDR-0023,SUB-006,33.557313,-112.180997,66.6,30.9,lithium-ion,2022-05-01,SolarEdge,active
BATT-001265,CUST-0041140,XFMR-006284,FDR-0023,SUB-006,33.557303,-112.181376,16.0,5.9,lithium-ion,2020-08-01,Enphase,active
BATT-001266,CUST-0041160,XFMR-006286,FDR-0023,SUB-006,33.557247,-112.181396,246.9,66.1,LFP,2020-03-01,Generac,active
BATT-001267,CUST-0041246,XFMR-006299,FDR-0023,SUB-006,33.55693,-112.183018,10.8,5.0,NMC,2024-10-01,Tesla,active
BATT-001268,CUST-0041271,XFMR-006303,FDR-0023,SUB-006,33.557202,-112.182586,10.0,4.0,NMC,2021-01-01,SolarEdge,active
BATT-001269,CUST-0041326,XFMR-006311,FDR-0023,SUB-006,33.557176,-112.183998,21.4,7.5,lithium-ion,2022-08-01,Enphase,active
BATT-001270,CUST-0041340,XFMR-006313,FDR-0023,SUB-006,33.556939,-112.183891,9.7,3.9,NMC,2020-06-01,Generac,active
BATT-001271,CUST-0041350,XFMR-006315,FDR-0023,SUB-006,33.556664,-112.184217,16.2,7.1,lithium-ion,2021-12-01,SunPower,active
BATT-001272,CUST-0041385,XFMR-006319,FDR-0023,SUB-006,33.556885,-112.184751,9.1,4.2,LFP,2023-12-01,Enphase,active
BATT-001273,CUST-0041475,XFMR-006330,FDR-0023,SUB-006,33.556649,-112.185775,21.0,7.4,lithium-ion,2021-05-01,Tesla,active
BATT-001274,CUST-0041503,XFMR-006336,FDR-0023,SUB-006,33.557351,-112.185394,15.3,6.7,LFP,2024-01-01,Generac,active
BATT-001275,CUST-0041516,XFMR-006338,FDR-0023,SUB-006,33.557281,-112.18556,12.3,5.0,NMC,2020-12-01,SolarEdge,active
BATT-001276,CUST-0041539,XFMR-006342,FDR-0023,SUB-006,33.557332,-112.186318,16.4,8.2,lithium-ion,2023-01-01,SolarEdge,active
BATT-001277,CUST-0041597,XFMR-006352,FDR-0023,SUB-006,33.556676,-112.187186,15.7,6.7,LFP,2023-11-01,Tesla,active
BATT-001278,CUST-0041637,XFMR-006359,FDR-0023,SUB-006,33.556787,-112.187975,192.1,53.1,lithium-ion,2020-08-01,Generac,active
BATT-001279,CUST-0041644,XFMR-006359,FDR-0023,SUB-006,33.556724,-112.188074,13.8,6.8,LFP,2021-01-01,Generac,active
BATT-001280,CUST-0041691,XFMR-006368,FDR-0023,SUB-006,33.556693,-112.189037,21.7,10.8,LFP,2022-06-01,Generac,active
BATT-001281,CUST-0041712,XFMR-006371,FDR-0023,SUB-006,33.556886,-112.188934,20.7,8.9,lithium-ion,2022-06-01,BYD,active
BATT-001282,CUST-0041796,XFMR-006382,FDR-0023,SUB-006,33.55697,-112.189479,19.0,8.4,LFP,2024-11-01,SolarEdge,active
BATT-001283,CUST-0041826,XFMR-006388,FDR-0023,SUB-006,33.55718,-112.190418,15.5,6.4,lithium-ion,2022-01-01,Generac,active
BATT-001284,CUST-0041831,XFMR-006390,FDR-0023,SUB-006,33.556905,-112.190369,10.1,4.8,LFP,2021-11-01,Enphase,active
BATT-001285,CUST-0041969,XFMR-006410,FDR-0023,SUB-006,33.556774,-112.192508,19.8,7.8,NMC,2020-07-01,SunPower,active
BATT-001286,CUST-0041986,XFMR-006413,FDR-0023,SUB-006,33.556667,-112.192261,21.5,8.7,lithium-ion,2024-09-01,BYD,active
BATT-001287,CUST-0042007,XFMR-006415,FDR-0023,SUB-006,33.556884,-112.192558,13.8,6.6,NMC,2021-05-01,Enphase,active
BATT-001288,CUST-0042040,XFMR-006418,FDR-0023,SUB-006,33.556846,-112.19326,21.9,7.7,NMC,2023-12-01,Enphase,inactive
BATT-001289,CUST-0042046,XFMR-006419,FDR-0023,SUB-006,33.55663,-112.192992,15.2,5.0,lithium-ion,2023-06-01,SunPower,active
BATT-001290,CUST-0042081,XFMR-006425,FDR-0023,SUB-006,33.55695,-112.193225,73.7,33.6,NMC,2020-10-01,Enphase,active
BATT-001291,CUST-0042106,XFMR-006429,FDR-0023,SUB-006,33.557338,-112.194179,39.8,19.7,NMC,2021-05-01,Tesla,active
BATT-001292,CUST-0042111,XFMR-006429,FDR-0023,SUB-006,33.557448,-112.194279,9.7,3.5,LFP,2020-05-01,BYD,active
BATT-001293,CUST-0042141,XFMR-006435,FDR-0023,SUB-006,33.556836,-112.194423,19.7,6.1,NMC,2021-03-01,BYD,active
BATT-001294,CUST-0042164,XFMR-006438,FDR-0023,SUB-006,33.556959,-112.195321,14.8,4.5,NMC,2021-11-01,Tesla,active
BATT-001295,CUST-0042219,XFMR-006446,FDR-0023,SUB-006,33.557434,-112.195646,10.3,3.3,LFP,2021-02-01,SunPower,active
BATT-001296,CUST-0042232,XFMR-006447,FDR-0023,SUB-006,33.557194,-112.19581,18.1,6.5,NMC,2020-05-01,SolarEdge,active
BATT-001297,CUST-0042360,XFMR-006465,FDR-0023,SUB-006,33.556967,-112.196884,10.1,5.0,LFP,2020-06-01,Tesla,active
BATT-001298,CUST-0042370,XFMR-006467,FDR-0023,SUB-006,33.557033,-112.197517,17.4,8.3,NMC,2021-03-01,BYD,active
BATT-001299,CUST-0042400,XFMR-006472,FDR-0023,SUB-006,33.556784,-112.197887,17.2,6.8,lithium-ion,2024-05-01,Tesla,active
BATT-001300,CUST-0042461,XFMR-006482,FDR-0023,SUB-006,33.557449,-112.198748,15.0,4.8,LFP,2024-04-01,BYD,active
BATT-001301,CUST-0042464,XFMR-006484,FDR-0023,SUB-006,33.557173,-112.198751,10.3,4.3,NMC,2022-10-01,SunPower,active
BATT-001302,CUST-0042491,XFMR-006488,FDR-0023,SUB-006,33.556777,-112.198933,284.1,110.9,lithium-ion,2021-08-01,Generac,active
BATT-001303,CUST-0042495,XFMR-006488,FDR-0023,SUB-006,33.556707,-112.19924,16.2,7.4,lithium-ion,2020-01-01,Enphase,active
BATT-001304,CUST-0042543,XFMR-006497,FDR-0023,SUB-006,33.556972,-112.200102,15.7,5.0,LFP,2020-11-01,Generac,active
BATT-001305,CUST-0042602,XFMR-006506,FDR-0023,SUB-006,33.556683,-112.200645,14.5,5.0,LFP,2024-04-01,Enphase,active
BATT-001306,CUST-0042623,XFMR-006509,FDR-0023,SUB-006,33.556831,-112.201382,15.0,6.6,lithium-ion,2020-01-01,SunPower,active
BATT-001307,CUST-0042633,XFMR-006510,FDR-0023,SUB-006,33.556888,-112.201358,12.8,5.3,LFP,2023-04-01,Tesla,active
BATT-001308,CUST-0042641,XFMR-006512,FDR-0023,SUB-006,33.557443,-112.201713,13.3,4.4,NMC,2023-09-01,SolarEdge,active
BATT-001309,CUST-0042684,XFMR-006519,FDR-0023,SUB-006,33.557314,-112.20213,20.7,8.5,NMC,2021-06-01,Generac,active
BATT-001310,CUST-0042706,XFMR-006521,FDR-0023,SUB-006,33.55736,-112.201817,375.1,95.0,lithium-ion,2023-06-01,Tesla,active
BATT-001311,CUST-0042725,XFMR-006525,FDR-0023,SUB-006,33.556847,-112.202829,18.3,8.9,NMC,2023-11-01,Tesla,active
BATT-001312,CUST-0042757,XFMR-006529,FDR-0023,SUB-006,33.55731,-112.20256,10.4,5.0,NMC,2024-05-01,SolarEdge,active
BATT-001313,CUST-0042884,XFMR-006550,FDR-0023,SUB-006,33.557202,-112.20473,10.3,3.6,LFP,2024-03-01,BYD,active
BATT-001314,CUST-0042907,XFMR-006553,FDR-0023,SUB-006,33.557219,-112.205417,9.4,3.3,LFP,2021-11-01,SolarEdge,active
BATT-001315,CUST-0042989,XFMR-006563,FDR-0023,SUB-006,33.556984,-112.206382,15.6,5.5,NMC,2023-11-01,Generac,active
BATT-001316,CUST-0043007,XFMR-006566,FDR-0023,SUB-006,33.557509,-112.206325,18.3,7.3,lithium-ion,2020-09-01,Enphase,active
BATT-001317,CUST-0043023,XFMR-006570,FDR-0023,SUB-006,33.557315,-112.206909,420.2,112.3,NMC,2023-07-01,Enphase,active
BATT-001318,CUST-0043083,XFMR-006579,FDR-0023,SUB-006,33.556669,-112.206971,14.5,4.7,NMC,2020-09-01,BYD,active
BATT-001319,CUST-0043124,XFMR-006587,FDR-0023,SUB-006,33.557437,-112.2081,16.5,5.9,LFP,2024-09-01,Tesla,active
BATT-001320,CUST-0043221,XFMR-006602,FDR-0023,SUB-006,33.556886,-112.209078,9.5,3.0,lithium-ion,2021-02-01,Generac,active
BATT-001321,CUST-0043254,XFMR-006605,FDR-0023,SUB-006,33.557123,-112.209124,10.8,3.7,NMC,2023-01-01,SunPower,active
BATT-001322,CUST-0043266,XFMR-006607,FDR-0023,SUB-006,33.557188,-112.209756,16.0,6.5,LFP,2024-04-01,SunPower,active
BATT-001323,CUST-0043294,XFMR-006611,FDR-0023,SUB-006,33.557375,-112.209924,370.1,129.3,lithium-ion,2022-08-01,Generac,active
BATT-001324,CUST-0043295,XFMR-006611,FDR-0023,SUB-006,33.557395,-112.210591,9.1,3.7,LFP,2023-12-01,Generac,active
BATT-001325,CUST-0043323,XFMR-006615,FDR-0023,SUB-006,33.556792,-112.21024,54.5,26.4,lithium-ion,2020-10-01,BYD,active
BATT-001326,CUST-0043325,XFMR-006615,FDR-0023,SUB-006,33.556704,-112.210883,156.8,46.6,LFP,2024-09-01,SolarEdge,active
BATT-001327,CUST-0043355,XFMR-006622,FDR-0023,SUB-006,33.557145,-112.211152,9.0,3.3,NMC,2024-09-01,Generac,active
BATT-001328,CUST-0043359,XFMR-006622,FDR-0023,SUB-006,33.55672,-112.210668,434.2,200.0,NMC,2021-10-01,Generac,active
BATT-001329,CUST-0043420,XFMR-006632,FDR-0023,SUB-006,33.556633,-112.211825,9.9,3.3,LFP,2023-05-01,Tesla,active
BATT-001330,CUST-0043423,XFMR-006632,FDR-0023,SUB-006,33.55665,-112.212062,21.0,7.6,lithium-ion,2021-03-01,Generac,active
BATT-001331,CUST-0043434,XFMR-006636,FDR-0023,SUB-006,33.556642,-112.21266,13.0,5.4,NMC,2024-03-01,BYD,active
BATT-001332,CUST-0043443,XFMR-006638,FDR-0023,SUB-006,33.556989,-112.212855,272.8,112.4,LFP,2023-12-01,Tesla,inactive
BATT-001333,CUST-0043466,XFMR-006642,FDR-0023,SUB-006,33.556809,-112.213323,14.7,5.8,lithium-ion,2021-09-01,Generac,active
BATT-001334,CUST-0043492,XFMR-006647,FDR-0024,SUB-007,33.544335,-112.039555,20.1,6.7,NMC,2022-05-01,BYD,active
BATT-001335,CUST-0043537,XFMR-006655,FDR-0024,SUB-007,33.546248,-112.039427,19.5,8.7,NMC,2020-09-01,SolarEdge,active
BATT-001336,CUST-0043610,XFMR-006664,FDR-0024,SUB-007,33.548918,-112.039069,9.7,4.4,lithium-ion,2022-05-01,Enphase,active
BATT-001337,CUST-0043615,XFMR-006665,FDR-0024,SUB-007,33.549013,-112.038874,68.0,25.2,lithium-ion,2023-04-01,SolarEdge,active
BATT-001338,CUST-0043617,XFMR-006666,FDR-0024,SUB-007,33.548872,-112.039435,174.5,47.2,NMC,2021-05-01,BYD,active
BATT-001339,CUST-0043680,XFMR-006676,FDR-0024,SUB-007,33.552278,-112.039133,14.6,5.8,LFP,2020-10-01,Generac,active
BATT-001340,CUST-0043717,XFMR-006683,FDR-0024,SUB-007,33.554115,-112.039051,10.2,5.1,NMC,2021-04-01,BYD,active
BATT-001341,CUST-0043763,XFMR-006690,FDR-0024,SUB-007,33.556449,-112.039125,273.6,98.3,lithium-ion,2020-07-01,SolarEdge,active
BATT-001342,CUST-0043794,XFMR-006693,FDR-0024,SUB-007,33.556589,-112.039548,20.2,8.3,lithium-ion,2022-04-01,Enphase,active
BATT-001343,CUST-0043900,XFMR-006711,FDR-0024,SUB-007,33.561627,-112.039677,19.9,8.4,LFP,2021-11-01,BYD,active
BATT-001344,CUST-0044057,XFMR-006736,FDR-0024,SUB-007,33.568679,-112.039046,14.0,6.1,LFP,2024-01-01,Enphase,active
BATT-001345,CUST-0044109,XFMR-006744,FDR-0024,SUB-007,33.571505,-112.039171,22.0,7.7,LFP,2024-06-01,Generac,active
BATT-001346,CUST-0044146,XFMR-006752,FDR-0024,SUB-007,33.573352,-112.039028,250.8,99.6,lithium-ion,2024-12-01,Tesla,active
BATT-001347,CUST-0044152,XFMR-006753,FDR-0024,SUB-007,33.573434,-112.039163,14.1,4.9,lithium-ion,2021-02-01,Tesla,active
BATT-001348,CUST-0044223,XFMR-006764,FDR-0024,SUB-007,33.576847,-112.038784,20.8,7.1,lithium-ion,2023-02-01,SunPower,active
BATT-001349,CUST-0044244,XFMR-006768,FDR-0024,SUB-007,33.577827,-112.039588,18.4,6.6,LFP,2020-02-01,Generac,active
BATT-001350,CUST-0044306,XFMR-006780,FDR-0024,SUB-007,33.581217,-112.038853,9.3,4.2,NMC,2023-10-01,SolarEdge,active
BATT-001351,CUST-0044331,XFMR-006785,FDR-0024,SUB-007,33.58227,-112.039354,20.4,7.1,NMC,2024-04-01,SunPower,active
BATT-001352,CUST-0044346,XFMR-006786,FDR-0024,SUB-007,33.582842,-112.039212,15.3,4.9,lithium-ion,2024-07-01,SolarEdge,active
BATT-001353,CUST-0044377,XFMR-006790,FDR-0024,SUB-007,33.583797,-112.038899,12.9,6.0,lithium-ion,2023-08-01,Generac,active
BATT-001354,CUST-0044409,XFMR-006798,FDR-0025,SUB-007,33.540444,-112.038961,9.0,3.5,NMC,2021-04-01,Tesla,active
BATT-001355,CUST-0044432,XFMR-006800,FDR-0025,SUB-007,33.539252,-112.039621,15.0,6.8,NMC,2024-10-01,BYD,active
BATT-001356,CUST-0044440,XFMR-006802,FDR-0025,SUB-007,33.538834,-112.039071,20.8,7.0,LFP,2022-10-01,Tesla,inactive
BATT-001357,CUST-0044464,XFMR-006806,FDR-0025,SUB-007,33.537619,-112.039586,16.9,7.1,lithium-ion,2022-11-01,SunPower,active
BATT-001358,CUST-0044469,XFMR-006808,FDR-0025,SUB-007,33.537188,-112.039682,14.6,5.9,lithium-ion,2022-07-01,SunPower,active
BATT-001359,CUST-0044549,XFMR-006817,FDR-0025,SUB-007,33.533684,-112.038869,15.2,6.8,NMC,2021-06-01,Enphase,active
BATT-001360,CUST-0044564,XFMR-006819,FDR-0025,SUB-007,33.533053,-112.039648,9.9,4.2,NMC,2020-10-01,Tesla,active
BATT-001361,CUST-0044578,XFMR-006820,FDR-0025,SUB-007,33.532628,-112.039237,10.1,4.2,lithium-ion,2022-02-01,SolarEdge,active
BATT-001362,CUST-0044587,XFMR-006821,FDR-0025,SUB-007,33.532612,-112.039715,18.4,6.9,NMC,2020-04-01,SunPower,active
BATT-001363,CUST-0044610,XFMR-006823,FDR-0025,SUB-007,33.532187,-112.038942,16.2,5.2,LFP,2024-12-01,Tesla,active
BATT-001364,CUST-0044700,XFMR-006836,FDR-0025,SUB-007,33.52714,-112.039142,14.2,6.4,LFP,2024-02-01,Generac,active
BATT-001365,CUST-0044780,XFMR-006849,FDR-0025,SUB-007,33.522825,-112.038963,18.5,6.1,LFP,2020-08-01,BYD,active
BATT-001366,CUST-0044782,XFMR-006849,FDR-0025,SUB-007,33.523027,-112.039638,433.8,158.3,lithium-ion,2020-07-01,Generac,active
BATT-001367,CUST-0044810,XFMR-006853,FDR-0025,SUB-007,33.521939,-112.039367,18.0,5.9,NMC,2024-03-01,BYD,active
BATT-001368,CUST-0044836,XFMR-006858,FDR-0025,SUB-007,33.520066,-112.038939,9.2,3.1,LFP,2021-05-01,SunPower,active
BATT-001369,CUST-0044951,XFMR-006877,FDR-0025,SUB-007,33.513596,-112.039273,19.5,9.0,LFP,2024-08-01,SunPower,active
BATT-001370,CUST-0044969,XFMR-006881,FDR-0025,SUB-007,33.512094,-112.039625,414.5,133.8,lithium-ion,2021-02-01,Enphase,active
BATT-001371,CUST-0044980,XFMR-006882,FDR-0025,SUB-007,33.512536,-112.039044,10.1,4.6,lithium-ion,2022-01-01,BYD,active
BATT-001372,CUST-0044997,XFMR-006886,FDR-0025,SUB-007,33.510883,-112.03921,15.1,5.8,lithium-ion,2021-06-01,BYD,active
BATT-001373,CUST-0044998,XFMR-006886,FDR-0025,SUB-007,33.510456,-112.039752,12.8,4.4,LFP,2021-07-01,Generac,active
BATT-001374,CUST-0045006,XFMR-006887,FDR-0025,SUB-007,33.5109,-112.039372,20.9,8.3,LFP,2023-11-01,BYD,active
BATT-001375,CUST-0045015,XFMR-006888,FDR-0025,SUB-007,33.509843,-112.039625,417.9,192.5,LFP,2022-04-01,BYD,active
BATT-001376,CUST-0045054,XFMR-006892,FDR-0025,SUB-007,33.508446,-112.039679,19.8,8.8,LFP,2022-02-01,Tesla,inactive
BATT-001377,CUST-0045058,XFMR-006893,FDR-0025,SUB-007,33.508538,-112.039336,15.7,5.8,NMC,2021-05-01,Tesla,active
BATT-001378,CUST-0045085,XFMR-006896,FDR-0025,SUB-007,33.50714,-112.039032,16.6,8.0,LFP,2020-02-01,BYD,active
BATT-001379,CUST-0045091,XFMR-006898,FDR-0025,SUB-007,33.506853,-112.039656,62.3,25.3,lithium-ion,2020-02-01,BYD,active
BATT-001380,CUST-0045122,XFMR-006904,FDR-0025,SUB-007,33.505127,-112.039019,336.1,92.4,LFP,2023-02-01,Tesla,active
BATT-001381,CUST-0045134,XFMR-006905,FDR-0025,SUB-007,33.504457,-112.039419,125.1,39.3,NMC,2022-06-01,Generac,active
BATT-001382,CUST-0045180,XFMR-006912,FDR-0025,SUB-007,33.502465,-112.039562,12.7,6.0,NMC,2022-01-01,Enphase,active
BATT-001383,CUST-0045196,XFMR-006915,FDR-0025,SUB-007,33.500874,-112.039504,18.8,6.9,LFP,2020-11-01,Tesla,active
BATT-001384,CUST-0045228,XFMR-006919,FDR-0025,SUB-007,33.499779,-112.0392,12.7,5.3,LFP,2022-09-01,SunPower,active
BATT-001385,CUST-0045297,XFMR-006929,FDR-0025,SUB-007,33.496669,-112.038986,45.6,17.7,LFP,2020-03-01,BYD,active
BATT-001386,CUST-0045309,XFMR-006930,FDR-0025,SUB-007,33.496517,-112.039694,19.3,8.1,NMC,2020-01-01,SunPower,active
BATT-001387,CUST-0045349,XFMR-006936,FDR-0025,SUB-007,33.494317,-112.038937,12.4,3.9,LFP,2024-09-01,SolarEdge,active
BATT-001388,CUST-0045378,XFMR-006942,FDR-0025,SUB-007,33.49249,-112.039295,16.9,5.4,LFP,2022-08-01,BYD,active
BATT-001389,CUST-0045380,XFMR-006942,FDR-0025,SUB-007,33.492295,-112.038858,14.8,7.0,LFP,2023-01-01,SolarEdge,active
BATT-001390,CUST-0045386,XFMR-006943,FDR-0025,SUB-007,33.491544,-112.039677,9.5,4.7,NMC,2023-05-01,SunPower,active
BATT-001391,CUST-0045408,XFMR-006946,FDR-0025,SUB-007,33.491057,-112.039058,9.1,4.2,LFP,2021-07-01,Generac,active
BATT-001392,CUST-0045423,XFMR-006948,FDR-0025,SUB-007,33.489833,-112.038888,322.9,83.5,LFP,2021-03-01,SunPower,active
BATT-001393,CUST-0045439,XFMR-006950,FDR-0025,SUB-007,33.489711,-112.03942,16.9,6.4,LFP,2024-08-01,SolarEdge,active
BATT-001394,CUST-0045464,XFMR-006953,FDR-0025,SUB-007,33.488232,-112.038961,152.1,59.1,lithium-ion,2022-10-01,Tesla,active
BATT-001395,CUST-0045471,XFMR-006954,FDR-0025,SUB-007,33.487741,-112.039677,9.8,3.1,lithium-ion,2024-10-01,Enphase,active
BATT-001396,CUST-0045492,XFMR-006961,FDR-0025,SUB-007,33.486088,-112.039024,16.9,8.3,LFP,2023-12-01,BYD,active
BATT-001397,CUST-0045507,XFMR-006962,FDR-0025,SUB-007,33.485076,-112.039295,14.7,6.0,NMC,2022-06-01,Generac,active
BATT-001398,CUST-0045519,XFMR-006965,FDR-0025,SUB-007,33.484888,-112.039113,12.6,6.3,LFP,2021-04-01,BYD,active
BATT-001399,CUST-0045551,XFMR-006968,FDR-0025,SUB-007,33.483586,-112.03884,21.5,7.0,NMC,2020-05-01,Enphase,active
BATT-001400,CUST-0045576,XFMR-006971,FDR-0025,SUB-007,33.482173,-112.039017,372.4,179.8,lithium-ion,2022-04-01,SolarEdge,active
BATT-001401,CUST-0045598,XFMR-006973,FDR-0025,SUB-007,33.481811,-112.038898,98.0,40.6,NMC,2024-05-01,Tesla,active
BATT-001402,CUST-0045658,XFMR-006983,FDR-0025,SUB-007,33.478221,-112.039397,13.7,6.8,LFP,2021-05-01,Enphase,active
BATT-001403,CUST-0045711,XFMR-006991,FDR-0025,SUB-007,33.476052,-112.039221,18.4,8.9,lithium-ion,2022-04-01,SolarEdge,active
BATT-001404,CUST-0045818,XFMR-007005,FDR-0025,SUB-007,33.471308,-112.039605,24.0,7.8,lithium-ion,2020-11-01,Tesla,active
BATT-001405,CUST-0045866,XFMR-007013,FDR-0025,SUB-007,33.468763,-112.03975,12.5,6.2,lithium-ion,2023-06-01,SunPower,active
