solar_id,customer_id,transformer_id,feeder_id,substation_id,latitude,longitude,capacity_kw,panel_type,azimuth_deg,tilt_deg,install_date,inverter_type,status
SOL-003031,CUST-0024950,XFMR-003821,FDR-0014,SUB-004,33.492182,-112.052407,7.6,thin-film,186,29,2022-02-01,string,active
SOL-003032,CUST-0024963,XFMR-003825,FDR-0014,SUB-004,33.492033,-112.051012,4.8,polycrystalline,205,31,2023-07-01,micro,active
SOL-003033,CUST-0024965,XFMR-003825,FDR-0014,SUB-004,33.491967,-112.05084,4.1,polycrystalline,204,16,2018-01-01,string,active
SOL-003034,CUST-0024967,XFMR-003826,FDR-0014,SUB-004,33.49224,-112.050014,10.3,thin-film,196,32,2017-10-01,string,active
SOL-003035,CUST-0024974,XFMR-003826,FDR-0014,SUB-004,33.492141,-112.050266,11.2,polycrystalline,152,32,2018-01-01,micro,active
SOL-003036,CUST-0024980,XFMR-003827,FDR-0015,SUB-004,33.491833,-112.09094,5.2,polycrystalline,158,24,2023-04-01,micro,active
SOL-003037,CUST-0024994,XFMR-003829,FDR-0015,SUB-004,33.49224,-112.091808,5.1,monocrystalline,206,17,2022-11-01,hybrid,active
SOL-003038,CUST-0025027,XFMR-003835,FDR-0015,SUB-004,33.493581,-112.09104,10.3,thin-film,151,30,2024-02-01,hybrid,active
SOL-003039,CUST-0025029,XFMR-003836,FDR-0015,SUB-004,33.493386,-112.091901,9.5,thin-film,172,34,2024-07-01,micro,active
SOL-003040,CUST-0025065,XFMR-003841,FDR-0015,SUB-004,33.494524,-112.091625,4.9,monocrystalline,196,26,2020-10-01,hybrid,active
SOL-003041,CUST-0025076,XFMR-003842,FDR-0015,SUB-004,33.494381,-112.091688,10.4,thin-film,182,18,2017-06-01,micro,active
SOL-003042,CUST-0025079,XFMR-003842,FDR-0015,SUB-004,33.494495,-112.091049,6.0,monocrystalline,160,18,2018-03-01,micro,active
SOL-003043,CUST-0025080,XFMR-003842,FDR-0015,SUB-004,33.494832,-112.090963,10.2,polycrystalline,184,31,2023-11-01,hybrid,active
SOL-003044,CUST-0025086,XFMR-003844,FDR-0015,SUB-004,33.494973,-112.090988,7.2,polycrystalline,156,23,2020-06-01,string,active
SOL-003045,CUST-0025096,XFMR-003847,FDR-0015,SUB-004,33.495298,-112.091188,329.1,polycrystalline,156,18,2022-03-01,micro,active
SOL-003046,CUST-0025098,XFMR-003848,FDR-0015,SUB-004,33.49522,-112.091458,11.8,polycrystalline,173,21,2024-07-01,string,active
SOL-003047,CUST-0025106,XFMR-003849,FDR-0015,SUB-004,33.495857,-112.091845,10.1,thin-film,173,18,2017-09-01,hybrid,inactive
SOL-003048,CUST-0025137,XFMR-003853,FDR-0015,SUB-004,33.496634,-112.091737,6.5,monocrystalline,172,20,2023-04-01,micro,active
SOL-003049,CUST-0025139,XFMR-003853,FDR-0015,SUB-004,33.4962,-112.091341,11.9,monocrystalline,200,33,2019-12-01,hybrid,active
SOL-003050,CUST-0025141,XFMR-003853,FDR-0015,SUB-004,33.496129,-112.09132,5.0,thin-film,193,16,2022-11-01,hybrid,active
SOL-003051,CUST-0025144,XFMR-003854,FDR-0015,SUB-004,33.496699,-112.090972,7.0,monocrystalline,157,20,2024-06-01,micro,active
SOL-003052,CUST-0025148,XFMR-003854,FDR-0015,SUB-004,33.496368,-112.09114,341.4,thin-film,200,23,2017-11-01,string,active
SOL-003053,CUST-0025152,XFMR-003855,FDR-0015,SUB-004,33.496752,-112.091225,4.6,thin-film,165,16,2023-05-01,hybrid,active
SOL-003054,CUST-0025161,XFMR-003856,FDR-0015,SUB-004,33.496697,-112.091789,294.5,monocrystalline,162,30,2018-04-01,string,active
SOL-003055,CUST-0025167,XFMR-003858,FDR-0015,SUB-004,33.49713,-112.091308,30.0,monocrystalline,155,28,2023-02-01,string,active
SOL-003056,CUST-0025171,XFMR-003860,FDR-0015,SUB-004,33.497725,-112.091101,5.6,thin-film,200,19,2016-11-01,hybrid,active
SOL-003057,CUST-0025174,XFMR-003860,FDR-0015,SUB-004,33.497917,-112.091113,10.8,thin-film,201,25,2019-10-01,string,active
SOL-003058,CUST-0025183,XFMR-003861,FDR-0015,SUB-004,33.497316,-112.091179,10.9,monocrystalline,173,28,2017-10-01,micro,active
SOL-003059,CUST-0025189,XFMR-003861,FDR-0015,SUB-004,33.497474,-112.090986,6.1,polycrystalline,201,22,2018-10-01,string,active
SOL-003060,CUST-0025198,XFMR-003862,FDR-0015,SUB-004,33.497814,-112.091396,10.6,monocrystalline,151,34,2018-07-01,hybrid,active
SOL-003061,CUST-0025207,XFMR-003864,FDR-0015,SUB-004,33.498209,-112.091189,43.7,polycrystalline,159,19,2018-08-01,micro,active
SOL-003062,CUST-0025225,XFMR-003866,FDR-0015,SUB-004,33.498551,-112.091691,5.9,thin-film,182,20,2023-03-01,micro,active
SOL-003063,CUST-0025236,XFMR-003867,FDR-0015,SUB-004,33.499068,-112.091255,8.4,monocrystalline,164,23,2017-11-01,string,active
SOL-003064,CUST-0025257,XFMR-003869,FDR-0015,SUB-004,33.498904,-112.091114,176.2,thin-film,170,15,2016-03-01,micro,active
SOL-003065,CUST-0025265,XFMR-003872,FDR-0015,SUB-004,33.499661,-112.091561,29.1,thin-film,158,23,2023-05-01,string,active
SOL-003066,CUST-0025267,XFMR-003872,FDR-0015,SUB-004,33.499784,-112.091064,6.0,thin-film,155,31,2021-10-01,hybrid,active
SOL-003067,CUST-0025269,XFMR-003872,FDR-0015,SUB-004,33.499635,-112.091488,29.5,monocrystalline,168,32,2019-06-01,hybrid,active
SOL-003068,CUST-0025278,XFMR-003873,FDR-0015,SUB-004,33.49967,-112.09129,5.6,thin-film,205,34,2022-05-01,string,inactive
SOL-003069,CUST-0025297,XFMR-003875,FDR-0015,SUB-004,33.499935,-112.09163,11.6,monocrystalline,154,32,2024-05-01,hybrid,active
SOL-003070,CUST-0025304,XFMR-003876,FDR-0015,SUB-004,33.500658,-112.091068,214.5,monocrystalline,194,19,2020-03-01,string,active
SOL-003071,CUST-0025311,XFMR-003877,FDR-0015,SUB-004,33.500726,-112.091485,5.4,monocrystalline,172,31,2016-11-01,hybrid,active
SOL-003072,CUST-0025339,XFMR-003882,FDR-0015,SUB-004,33.500997,-112.091574,5.8,monocrystalline,174,34,2016-12-01,hybrid,active
SOL-003073,CUST-0025374,XFMR-003887,FDR-0015,SUB-004,33.501659,-112.091319,4.8,thin-film,164,21,2019-03-01,string,active
SOL-003074,CUST-0025381,XFMR-003887,FDR-0015,SUB-004,33.502391,-112.091094,8.4,thin-film,210,35,2016-09-01,micro,active
SOL-003075,CUST-0025390,XFMR-003888,FDR-0015,SUB-004,33.502058,-112.091134,6.0,polycrystalline,208,15,2020-09-01,micro,active
SOL-003076,CUST-0025393,XFMR-003888,FDR-0015,SUB-004,33.502199,-112.091116,6.1,polycrystalline,161,30,2018-10-01,hybrid,active
SOL-003077,CUST-0025452,XFMR-003899,FDR-0015,SUB-004,33.503651,-112.091193,10.8,monocrystalline,173,25,2024-07-01,micro,active
SOL-003078,CUST-0025455,XFMR-003899,FDR-0015,SUB-004,33.503975,-112.091774,11.6,polycrystalline,209,32,2024-02-01,string,active
SOL-003079,CUST-0025463,XFMR-003901,FDR-0015,SUB-004,33.504026,-112.091158,8.6,thin-film,180,18,2022-06-01,micro,active
SOL-003080,CUST-0025476,XFMR-003902,FDR-0015,SUB-004,33.504885,-112.091408,21.8,monocrystalline,209,29,2020-06-01,string,active
SOL-003081,CUST-0025479,XFMR-003903,FDR-0015,SUB-004,33.5045,-112.091181,9.5,monocrystalline,155,19,2020-02-01,string,active
SOL-003082,CUST-0025498,XFMR-003907,FDR-0015,SUB-004,33.505784,-112.091653,7.3,thin-film,186,20,2022-07-01,hybrid,active
SOL-003083,CUST-0025505,XFMR-003908,FDR-0015,SUB-004,33.505205,-112.091808,10.9,monocrystalline,202,19,2018-07-01,hybrid,active
SOL-003084,CUST-0025517,XFMR-003910,FDR-0015,SUB-004,33.506053,-112.091618,10.5,polycrystalline,170,29,2021-09-01,string,active
SOL-003085,CUST-0025518,XFMR-003911,FDR-0015,SUB-004,33.50585,-112.091226,11.2,polycrystalline,185,26,2018-03-01,hybrid,active
SOL-003086,CUST-0025519,XFMR-003911,FDR-0015,SUB-004,33.506381,-112.091854,10.3,thin-film,150,22,2017-07-01,string,active
SOL-003087,CUST-0025533,XFMR-003913,FDR-0015,SUB-004,33.50656,-112.09125,11.2,thin-film,182,30,2016-12-01,hybrid,active
SOL-003088,CUST-0025546,XFMR-003916,FDR-0015,SUB-004,33.506537,-112.091045,6.0,monocrystalline,162,15,2019-04-01,hybrid,active
SOL-003089,CUST-0025555,XFMR-003917,FDR-0015,SUB-004,33.507467,-112.091608,5.5,monocrystalline,197,17,2017-01-01,hybrid,active
SOL-003090,CUST-0025569,XFMR-003919,FDR-0015,SUB-004,33.506992,-112.09174,10.2,monocrystalline,169,30,2024-03-01,hybrid,active
SOL-003091,CUST-0025572,XFMR-003919,FDR-0015,SUB-004,33.507128,-112.091082,44.5,polycrystalline,208,34,2016-07-01,micro,active
SOL-003092,CUST-0025580,XFMR-003920,FDR-0015,SUB-004,33.507544,-112.091782,6.6,thin-film,156,16,2019-08-01,hybrid,active
SOL-003093,CUST-0025581,XFMR-003920,FDR-0015,SUB-004,33.507485,-112.091156,41.1,thin-film,177,29,2019-12-01,string,active
SOL-003094,CUST-0025582,XFMR-003920,FDR-0015,SUB-004,33.507552,-112.091826,9.8,thin-film,208,35,2018-11-01,hybrid,active
SOL-003095,CUST-0025605,XFMR-003923,FDR-0015,SUB-004,33.508319,-112.091592,10.2,polycrystalline,150,34,2017-03-01,micro,active
SOL-003096,CUST-0025615,XFMR-003924,FDR-0015,SUB-004,33.508273,-112.091529,11.2,thin-film,167,35,2019-06-01,micro,active
SOL-003097,CUST-0025622,XFMR-003926,FDR-0015,SUB-004,33.508281,-112.091535,3.2,monocrystalline,161,15,2023-07-01,hybrid,active
SOL-003098,CUST-0025625,XFMR-003926,FDR-0015,SUB-004,33.508753,-112.091557,11.6,thin-film,186,32,2020-11-01,string,active
SOL-003099,CUST-0025634,XFMR-003927,FDR-0015,SUB-004,33.508955,-112.090956,7.7,polycrystalline,201,25,2021-05-01,string,active
SOL-003100,CUST-0025635,XFMR-003927,FDR-0015,SUB-004,33.508802,-112.091624,7.6,thin-film,169,31,2020-06-01,hybrid,active
SOL-003101,CUST-0025642,XFMR-003928,FDR-0015,SUB-004,33.508521,-112.091014,6.2,thin-film,174,17,2024-06-01,string,active
SOL-003102,CUST-0025652,XFMR-003929,FDR-0015,SUB-004,33.509355,-112.091352,5.0,polycrystalline,203,21,2019-11-01,micro,active
SOL-003103,CUST-0025654,XFMR-003929,FDR-0015,SUB-004,33.50891,-112.091746,10.9,polycrystalline,176,21,2022-06-01,string,active
SOL-003104,CUST-0025665,XFMR-003931,FDR-0015,SUB-004,33.509373,-112.091727,440.1,thin-film,203,15,2023-06-01,micro,active
SOL-003105,CUST-0025670,XFMR-003931,FDR-0015,SUB-004,33.509475,-112.091354,7.5,monocrystalline,150,33,2016-05-01,micro,active
SOL-003106,CUST-0025677,XFMR-003932,FDR-0015,SUB-004,33.509387,-112.090997,3.2,monocrystalline,195,15,2020-07-01,micro,active
SOL-003107,CUST-0025715,XFMR-003937,FDR-0015,SUB-004,33.510399,-112.091056,10.4,thin-film,192,19,2024-12-01,hybrid,active
SOL-003108,CUST-0025730,XFMR-003939,FDR-0015,SUB-004,33.510463,-112.091564,9.4,polycrystalline,155,17,2020-09-01,hybrid,active
SOL-003109,CUST-0025743,XFMR-003941,FDR-0015,SUB-004,33.511424,-112.091205,5.1,monocrystalline,168,21,2021-01-01,string,active
SOL-003110,CUST-0025747,XFMR-003942,FDR-0015,SUB-004,33.511557,-112.09182,11.2,thin-film,177,16,2023-08-01,hybrid,active
SOL-003111,CUST-0025751,XFMR-003942,FDR-0015,SUB-004,33.510979,-112.091299,6.1,thin-film,171,27,2024-03-01,string,active
SOL-003112,CUST-0025752,XFMR-003942,FDR-0015,SUB-004,33.511063,-112.091237,4.7,monocrystalline,183,16,2016-05-01,string,active
SOL-003113,CUST-0025766,XFMR-003943,FDR-0015,SUB-004,33.511589,-112.091295,8.8,thin-film,154,17,2019-12-01,hybrid,active
SOL-003114,CUST-0025769,XFMR-003944,FDR-0015,SUB-004,33.511286,-112.091191,6.7,thin-film,200,24,2024-07-01,micro,active
SOL-003115,CUST-0025772,XFMR-003945,FDR-0015,SUB-004,33.511715,-112.091619,10.4,monocrystalline,175,20,2016-09-01,string,active
SOL-003116,CUST-0025783,XFMR-003948,FDR-0015,SUB-004,33.512293,-112.091647,3.9,polycrystalline,184,26,2016-01-01,string,active
SOL-003117,CUST-0025785,XFMR-003949,FDR-0015,SUB-004,33.512107,-112.091354,5.7,monocrystalline,198,25,2023-11-01,string,active
SOL-003118,CUST-0025792,XFMR-003949,FDR-0015,SUB-004,33.512417,-112.091301,11.0,polycrystalline,171,19,2024-04-01,hybrid,inactive
SOL-003119,CUST-0025808,XFMR-003951,FDR-0015,SUB-004,33.512408,-112.091609,10.4,monocrystalline,151,21,2017-03-01,micro,active
SOL-003120,CUST-0025816,XFMR-003953,FDR-0015,SUB-004,33.513208,-112.091013,217.2,polycrystalline,194,21,2022-11-01,hybrid,active
SOL-003121,CUST-0025829,XFMR-003954,FDR-0015,SUB-004,33.513244,-112.091102,10.3,polycrystalline,186,19,2018-10-01,micro,active
SOL-003122,CUST-0025863,XFMR-003964,FDR-0015,SUB-004,33.515034,-112.091573,5.7,polycrystalline,171,31,2023-05-01,hybrid,active
SOL-003123,CUST-0025878,XFMR-003965,FDR-0015,SUB-004,33.515131,-112.091218,9.3,polycrystalline,199,24,2024-10-01,micro,active
SOL-003124,CUST-0025879,XFMR-003965,FDR-0015,SUB-004,33.514747,-112.091169,3.7,thin-film,182,22,2017-09-01,string,active
SOL-003125,CUST-0025883,XFMR-003966,FDR-0015,SUB-004,33.515398,-112.090983,4.5,thin-film,208,26,2018-04-01,hybrid,active
SOL-003126,CUST-0025897,XFMR-003968,FDR-0015,SUB-004,33.515883,-112.091228,11.7,polycrystalline,182,17,2022-12-01,string,active
SOL-003127,CUST-0025898,XFMR-003968,FDR-0015,SUB-004,33.515293,-112.091599,10.5,polycrystalline,207,21,2023-04-01,micro,active
SOL-003128,CUST-0025899,XFMR-003968,FDR-0015,SUB-004,33.515894,-112.091637,10.4,thin-film,196,29,2021-07-01,hybrid,active
SOL-003129,CUST-0025914,XFMR-003969,FDR-0015,SUB-004,33.515547,-112.091393,8.0,polycrystalline,202,15,2024-05-01,micro,active
SOL-003130,CUST-0025928,XFMR-003971,FDR-0015,SUB-004,33.515628,-112.091547,9.7,polycrystalline,157,27,2019-09-01,string,active
SOL-003131,CUST-0025941,XFMR-003973,FDR-0015,SUB-004,33.516791,-112.091757,3.0,thin-film,182,33,2018-02-01,hybrid,active
SOL-003132,CUST-0025945,XFMR-003974,FDR-0015,SUB-004,33.516388,-112.09165,9.4,monocrystalline,169,16,2018-06-01,hybrid,active
SOL-003133,CUST-0025959,XFMR-003975,FDR-0015,SUB-004,33.516599,-112.090897,6.0,monocrystalline,199,33,2019-03-01,micro,active
SOL-003134,CUST-0025960,XFMR-003975,FDR-0015,SUB-004,33.516674,-112.09106,7.0,thin-film,151,30,2021-05-01,string,active
SOL-003135,CUST-0025965,XFMR-003975,FDR-0015,SUB-004,33.516453,-112.091002,379.9,polycrystalline,193,18,2020-09-01,hybrid,active
SOL-003136,CUST-0025981,XFMR-003977,FDR-0015,SUB-004,33.517095,-112.091578,8.4,polycrystalline,154,32,2020-10-01,string,active
SOL-003137,CUST-0025996,XFMR-003979,FDR-0015,SUB-004,33.517247,-112.091817,3.3,polycrystalline,166,21,2017-08-01,hybrid,active
SOL-003138,CUST-0026021,XFMR-003983,FDR-0015,SUB-004,33.518379,-112.091123,3.9,monocrystalline,203,17,2018-07-01,hybrid,active
SOL-003139,CUST-0026024,XFMR-003984,FDR-0015,SUB-004,33.518453,-112.091271,105.5,monocrystalline,188,22,2020-05-01,hybrid,active
SOL-003140,CUST-0026025,XFMR-003984,FDR-0015,SUB-004,33.518182,-112.091829,11.8,polycrystalline,173,21,2016-08-01,string,active
SOL-003141,CUST-0026030,XFMR-003984,FDR-0015,SUB-004,33.517899,-112.091206,10.1,polycrystalline,196,29,2024-01-01,micro,inactive
SOL-003142,CUST-0026037,XFMR-003986,FDR-0015,SUB-004,33.518742,-112.091127,10.6,thin-film,152,32,2023-06-01,string,active
SOL-003143,CUST-0026044,XFMR-003987,FDR-0015,SUB-004,33.518632,-112.090895,40.6,polycrystalline,196,19,2016-12-01,micro,active
SOL-003144,CUST-0026046,XFMR-003987,FDR-0015,SUB-004,33.518916,-112.090939,9.7,thin-film,198,33,2022-06-01,string,active
SOL-003145,CUST-0026047,XFMR-003987,FDR-0015,SUB-004,33.518462,-112.091048,4.1,thin-film,168,22,2021-03-01,micro,active
SOL-003146,CUST-0026052,XFMR-003988,FDR-0015,SUB-004,33.518796,-112.091236,7.5,monocrystalline,170,22,2024-01-01,string,active
SOL-003147,CUST-0026060,XFMR-003988,FDR-0015,SUB-004,33.51858,-112.091294,5.9,thin-film,190,25,2020-04-01,hybrid,active
SOL-003148,CUST-0026065,XFMR-003990,FDR-0015,SUB-004,33.519204,-112.091745,5.3,thin-film,154,19,2016-06-01,micro,active
SOL-003149,CUST-0026077,XFMR-003991,FDR-0015,SUB-004,33.519666,-112.091087,10.5,thin-film,194,21,2020-03-01,hybrid,active
SOL-003150,CUST-0026081,XFMR-003991,FDR-0015,SUB-004,33.519461,-112.091039,3.1,polycrystalline,196,33,2018-05-01,micro,active
SOL-003151,CUST-0026085,XFMR-003992,FDR-0015,SUB-004,33.519321,-112.091842,8.7,monocrystalline,156,24,2024-01-01,micro,active
SOL-003152,CUST-0026095,XFMR-003993,FDR-0015,SUB-004,33.519822,-112.091279,11.4,monocrystalline,174,23,2016-07-01,micro,active
SOL-003153,CUST-0026104,XFMR-003995,FDR-0015,SUB-004,33.520313,-112.091055,6.0,polycrystalline,201,32,2017-07-01,string,active
SOL-003154,CUST-0026110,XFMR-003996,FDR-0015,SUB-004,33.520063,-112.091137,10.5,thin-film,183,21,2016-11-01,hybrid,active
SOL-003155,CUST-0026112,XFMR-003997,FDR-0015,SUB-004,33.520099,-112.091645,89.2,polycrystalline,161,23,2021-07-01,hybrid,active
SOL-003156,CUST-0026118,XFMR-003998,FDR-0015,SUB-004,33.520482,-112.091522,4.6,polycrystalline,155,33,2016-04-01,string,active
SOL-003157,CUST-0026124,XFMR-003999,FDR-0015,SUB-004,33.520931,-112.091674,7.4,thin-film,209,30,2022-10-01,micro,active
SOL-003158,CUST-0026128,XFMR-004000,FDR-0015,SUB-004,33.520653,-112.091102,11.6,polycrystalline,206,27,2022-03-01,hybrid,active
SOL-003159,CUST-0026131,XFMR-004001,FDR-0015,SUB-004,33.52122,-112.091819,11.7,polycrystalline,162,31,2020-08-01,hybrid,active
SOL-003160,CUST-0026135,XFMR-004002,FDR-0015,SUB-004,33.521356,-112.091232,10.8,monocrystalline,166,19,2020-02-01,hybrid,active
SOL-003161,CUST-0026136,XFMR-004002,FDR-0015,SUB-004,33.521527,-112.091739,10.1,monocrystalline,156,18,2021-11-01,micro,active
SOL-003162,CUST-0026140,XFMR-004002,FDR-0015,SUB-004,33.521198,-112.091821,6.8,monocrystalline,186,20,2019-10-01,micro,active
SOL-003163,CUST-0026150,XFMR-004003,FDR-0015,SUB-004,33.52157,-112.091033,10.3,polycrystalline,153,21,2024-06-01,hybrid,active
SOL-003164,CUST-0026151,XFMR-004003,FDR-0015,SUB-004,33.521227,-112.091666,10.1,monocrystalline,158,22,2023-08-01,string,active
SOL-003165,CUST-0026155,XFMR-004003,FDR-0015,SUB-004,33.521167,-112.091565,11.0,polycrystalline,166,23,2024-02-01,hybrid,active
SOL-003166,CUST-0026161,XFMR-004004,FDR-0015,SUB-004,33.521142,-112.091692,9.9,monocrystalline,154,24,2020-02-01,hybrid,active
SOL-003167,CUST-0026163,XFMR-004004,FDR-0015,SUB-004,33.521399,-112.091187,9.2,monocrystalline,201,29,2017-08-01,string,active
SOL-003168,CUST-0026167,XFMR-004004,FDR-0015,SUB-004,33.521667,-112.091234,11.1,monocrystalline,186,33,2017-07-01,micro,active
SOL-003169,CUST-0026184,XFMR-004007,FDR-0015,SUB-004,33.52167,-112.091849,10.2,polycrystalline,162,31,2016-09-01,micro,active
SOL-003170,CUST-0026195,XFMR-004009,FDR-0015,SUB-004,33.522556,-112.091269,3.8,polycrystalline,182,24,2024-02-01,string,active
SOL-003171,CUST-0026199,XFMR-004010,FDR-0015,SUB-004,33.52283,-112.091489,11.7,thin-film,170,16,2019-02-01,micro,active
SOL-003172,CUST-0026201,XFMR-004010,FDR-0015,SUB-004,33.522606,-112.091696,5.7,polycrystalline,170,19,2023-01-01,hybrid,active
SOL-003173,CUST-0026204,XFMR-004010,FDR-0015,SUB-004,33.522765,-112.091002,6.8,thin-film,150,17,2018-03-01,hybrid,active
SOL-003174,CUST-0026207,XFMR-004011,FDR-0015,SUB-004,33.522981,-112.091569,47.5,polycrystalline,204,35,2016-02-01,string,active
SOL-003175,CUST-0026211,XFMR-004012,FDR-0015,SUB-004,33.522747,-112.091409,6.5,thin-film,207,32,2024-11-01,micro,active
SOL-003176,CUST-0026219,XFMR-004013,FDR-0015,SUB-004,33.522761,-112.091611,4.6,polycrystalline,153,24,2020-04-01,micro,active
SOL-003177,CUST-0026223,XFMR-004014,FDR-0015,SUB-004,33.522856,-112.091359,6.0,polycrystalline,158,30,2022-02-01,hybrid,active
SOL-003178,CUST-0026227,XFMR-004014,FDR-0015,SUB-004,33.523343,-112.091244,10.6,thin-film,167,28,2019-04-01,micro,active
SOL-003179,CUST-0026233,XFMR-004015,FDR-0015,SUB-004,33.523442,-112.090953,5.7,monocrystalline,169,32,2020-12-01,string,active
SOL-003180,CUST-0026237,XFMR-004016,FDR-0015,SUB-004,33.523145,-112.091079,11.6,thin-film,192,28,2017-11-01,hybrid,active
SOL-003181,CUST-0026238,XFMR-004016,FDR-0015,SUB-004,33.523869,-112.091433,6.9,thin-film,165,16,2023-11-01,micro,active
SOL-003182,CUST-0026243,XFMR-004016,FDR-0015,SUB-004,33.523792,-112.090913,9.3,monocrystalline,160,32,2018-08-01,micro,active
SOL-003183,CUST-0026245,XFMR-004016,FDR-0015,SUB-004,33.523428,-112.091615,11.8,thin-film,186,28,2022-09-01,string,active
SOL-003184,CUST-0026246,XFMR-004016,FDR-0015,SUB-004,33.523749,-112.091514,3.2,monocrystalline,170,22,2020-10-01,string,active
SOL-003185,CUST-0026261,XFMR-004018,FDR-0015,SUB-004,33.523726,-112.091068,5.4,polycrystalline,169,28,2016-07-01,hybrid,active
SOL-003186,CUST-0026265,XFMR-004019,FDR-0015,SUB-004,33.523776,-112.091738,10.0,polycrystalline,198,21,2020-08-01,string,active
SOL-003187,CUST-0026278,XFMR-004021,FDR-0015,SUB-004,33.524241,-112.091081,9.1,thin-film,185,17,2022-11-01,hybrid,active
SOL-003188,CUST-0026282,XFMR-004021,FDR-0015,SUB-004,33.524458,-112.090993,3.5,monocrystalline,163,27,2022-10-01,micro,active
SOL-003189,CUST-0026302,XFMR-004024,FDR-0015,SUB-004,33.524479,-112.091156,3.0,polycrystalline,185,27,2023-01-01,micro,active
SOL-003190,CUST-0026304,XFMR-004024,FDR-0015,SUB-004,33.525263,-112.091185,9.1,thin-film,183,21,2018-09-01,hybrid,active
SOL-003191,CUST-0026315,XFMR-004025,FDR-0015,SUB-004,33.524883,-112.091716,8.8,polycrystalline,195,35,2021-03-01,micro,active
SOL-003192,CUST-0026317,XFMR-004025,FDR-0015,SUB-004,33.525346,-112.091724,9.4,monocrystalline,205,29,2017-03-01,micro,active
SOL-003193,CUST-0026319,XFMR-004025,FDR-0015,SUB-004,33.525225,-112.091582,9.5,thin-film,163,32,2020-04-01,micro,active
SOL-003194,CUST-0026342,XFMR-004029,FDR-0015,SUB-004,33.525689,-112.09089,7.9,polycrystalline,158,27,2017-05-01,hybrid,active
SOL-003195,CUST-0026355,XFMR-004031,FDR-0015,SUB-004,33.525794,-112.091614,7.9,polycrystalline,161,17,2017-02-01,hybrid,active
SOL-003196,CUST-0026358,XFMR-004031,FDR-0015,SUB-004,33.525835,-112.091687,51.2,monocrystalline,198,20,2020-12-01,hybrid,active
SOL-003197,CUST-0026361,XFMR-004031,FDR-0015,SUB-004,33.52642,-112.091838,9.7,polycrystalline,191,22,2020-02-01,hybrid,active
SOL-003198,CUST-0026372,XFMR-004032,FDR-0015,SUB-004,33.52662,-112.091,8.7,monocrystalline,172,17,2016-06-01,string,active
SOL-003199,CUST-0026376,XFMR-004033,FDR-0015,SUB-004,33.526687,-112.091491,3.5,polycrystalline,175,27,2020-03-01,micro,active
