node_id,node_type,substation_id,feeder_id,latitude,longitude,nominal_voltage_kv,equipment_class,rated_capacity,rated_capacity_units,phase,installation_year,status
XFMR-002478,transformer,SUB-002,FDR-0007,33.075147,-112.039466,12.47,distribution_transformer,250,kVA,ABC,,active
XFMR-002479,transformer,SUB-002,FDR-0007,33.074803,-112.039143,12.47,distribution_transformer,25,kVA,A,,active
XFMR-002480,transformer,SUB-002,FDR-0007,33.073961,-112.039317,12.47,distribution_transformer,10,kVA,BC,,active
XFMR-002481,transformer,SUB-002,FDR-0007,33.073424,-112.039187,12.47,distribution_transformer,250,kVA,A,,active
XFMR-002482,transformer,SUB-002,FDR-0007,33.073122,-112.038822,12.47,distribution_transformer,10,kVA,AB,,active
XFMR-002483,transformer,SUB-002,FDR-0007,33.072161,-112.039116,12.47,distribution_transformer,500,kVA,A,,active
XFMR-002484,transformer,SUB-002,FDR-0007,33.071865,-112.038744,12.47,distribution_transformer,250,kVA,A,,active
XFMR-002485,transformer,SUB-002,FDR-0007,33.071432,-112.03851,12.47,distribution_transformer,75,kVA,A,,active
XFMR-002486,transformer,SUB-002,FDR-0007,33.070655,-112.03862,12.47,distribution_transformer,10,kVA,A,,active
XFMR-002487,transformer,SUB-002,FDR-0007,33.069996,-112.038611,12.47,distribution_transformer,15,kVA,AC,,active
XFMR-002488,transformer,SUB-002,FDR-0007,33.069585,-112.038355,12.47,distribution_transformer,500,kVA,C,,active
XFMR-002489,transformer,SUB-002,FDR-0007,33.068468,-112.038805,12.47,distribution_transformer,25,kVA,C,,active
XFMR-002490,transformer,SUB-002,FDR-0007,33.068405,-112.0382,12.47,distribution_transformer,500,kVA,C,,active
XFMR-002491,transformer,SUB-002,FDR-0007,33.067748,-112.03819,12.47,distribution_transformer,333,kVA,AC,,active
XFMR-002492,transformer,SUB-002,FDR-0007,33.067125,-112.038146,12.47,distribution_transformer,25,kVA,B,,active
XFMR-002493,transformer,SUB-002,FDR-0007,33.066256,-112.038347,12.47,distribution_transformer,167,kVA,A,,active
XFMR-002494,transformer,SUB-002,FDR-0007,33.065501,-112.038435,12.47,distribution_transformer,500,kVA,C,,active
XFMR-002495,transformer,SUB-002,FDR-0007,33.064929,-112.03834,12.47,distribution_transformer,250,kVA,C,,active
XFMR-002496,transformer,SUB-002,FDR-0007,33.064421,-112.03818,12.47,distribution_transformer,25,kVA,ABC,,active
XFMR-002497,transformer,SUB-002,FDR-0007,33.063905,-112.038029,12.47,distribution_transformer,10,kVA,C,,active
XFMR-002498,transformer,SUB-002,FDR-0007,33.063113,-112.038154,12.47,distribution_transformer,10,kVA,AC,,active
XFMR-002499,transformer,SUB-002,FDR-0007,33.062738,-112.037862,12.47,distribution_transformer,333,kVA,BC,,active
XFMR-002500,transformer,SUB-002,FDR-0007,33.061906,-112.038026,12.47,distribution_transformer,333,kVA,ABC,,active
XFMR-002501,transformer,SUB-002,FDR-0007,33.061781,-112.037484,12.47,distribution_transformer,15,kVA,ABC,,active
XFMR-002502,transformer,SUB-002,FDR-0007,33.061037,-112.037561,12.47,distribution_transformer,250,kVA,AC,,active
XFMR-002503,transformer,SUB-002,FDR-0007,33.060684,-112.037245,12.47,distribution_transformer,500,kVA,B,,active
XFMR-002504,transformer,SUB-002,FDR-0007,33.059738,-112.037525,12.47,distribution_transformer,37.5,kVA,BC,,active
XFMR-002505,transformer,SUB-002,FDR-0007,33.059319,-112.037276,12.47,distribution_transformer,25,kVA,AC,,active
XFMR-002506,transformer,SUB-003,FDR-0008,33.288022,-111.91413,13.8,distribution_transformer,500,kVA,AC,,active
XFMR-002507,transformer,SUB-003,FDR-0008,33.287909,-111.914435,13.8,distribution_transformer,100,kVA,ABC,,active
XFMR-002508,transformer,SUB-003,FDR-0008,33.288135,-111.914402,13.8,distribution_transformer,37.5,kVA,A,,active
XFMR-002509,transformer,SUB-003,FDR-0008,33.287898,-111.914832,13.8,distribution_transformer,100,kVA,C,,active
XFMR-002510,transformer,SUB-003,FDR-0008,33.288152,-111.91477,13.8,distribution_transformer,50,kVA,ABC,,active
XFMR-002511,transformer,SUB-003,FDR-0008,33.288415,-111.914699,13.8,distribution_transformer,75,kVA,C,,active
XFMR-002512,transformer,SUB-003,FDR-0008,33.288584,-111.914723,13.8,distribution_transformer,10,kVA,AC,,active
XFMR-002513,transformer,SUB-003,FDR-0008,33.288568,-111.914933,13.8,distribution_transformer,50,kVA,BC,,active
XFMR-002514,transformer,SUB-003,FDR-0008,33.288292,-111.915401,13.8,distribution_transformer,250,kVA,BC,,active
XFMR-002515,transformer,SUB-003,FDR-0008,33.288283,-111.915603,13.8,distribution_transformer,333,kVA,ABC,,active
XFMR-002516,transformer,SUB-003,FDR-0008,33.288431,-111.915648,13.8,distribution_transformer,500,kVA,A,,active
XFMR-002517,transformer,SUB-003,FDR-0008,33.288437,-111.915834,13.8,distribution_transformer,75,kVA,B,,active
XFMR-002518,transformer,SUB-003,FDR-0008,33.28844,-111.916024,13.8,distribution_transformer,37.5,kVA,ABC,,active
XFMR-002519,transformer,SUB-003,FDR-0008,33.288781,-111.915875,13.8,distribution_transformer,250,kVA,AB,,active
XFMR-002520,transformer,SUB-003,FDR-0008,33.288595,-111.916254,13.8,distribution_transformer,333,kVA,A,,active
XFMR-002521,transformer,SUB-003,FDR-0008,33.288917,-111.916124,13.8,distribution_transformer,37.5,kVA,A,,active
XFMR-002522,transformer,SUB-003,FDR-0008,33.288636,-111.916598,13.8,distribution_transformer,333,kVA,ABC,,active
XFMR-002523,transformer,SUB-003,FDR-0008,33.289217,-111.91621,13.8,distribution_transformer,100,kVA,ABC,,active
XFMR-002524,transformer,SUB-003,FDR-0008,33.288711,-111.916908,13.8,distribution_transformer,10,kVA,BC,,active
XFMR-002525,transformer,SUB-003,FDR-0008,33.288827,-111.916985,13.8,distribution_transformer,333,kVA,BC,,active
XFMR-002526,transformer,SUB-003,FDR-0008,33.289088,-111.916917,13.8,distribution_transformer,167,kVA,C,,active
XFMR-002527,transformer,SUB-003,FDR-0008,33.289404,-111.916793,13.8,distribution_transformer,10,kVA,BC,,active
XFMR-002528,transformer,SUB-003,FDR-0008,33.289122,-111.917268,13.8,distribution_transformer,10,kVA,A,,active
XFMR-002529,transformer,SUB-003,FDR-0008,33.289492,-111.917091,13.8,distribution_transformer,500,kVA,ABC,,active
XFMR-002530,transformer,SUB-003,FDR-0008,33.289163,-111.917613,13.8,distribution_transformer,250,kVA,AB,,active
XFMR-002531,transformer,SUB-003,FDR-0008,33.289677,-111.917291,13.8,distribution_transformer,37.5,kVA,B,,active
XFMR-002532,transformer,SUB-003,FDR-0008,33.289222,-111.917938,13.8,distribution_transformer,37.5,kVA,AB,,active
XFMR-002533,transformer,SUB-003,FDR-0008,33.289244,-111.91811,13.8,distribution_transformer,10,kVA,AC,,active
XFMR-002534,transformer,SUB-003,FDR-0008,33.289808,-111.917738,13.8,distribution_transformer,10,kVA,ABC,,active
XFMR-002535,transformer,SUB-003,FDR-0008,33.289501,-111.918238,13.8,distribution_transformer,167,kVA,AB,,active
XFMR-002536,transformer,SUB-003,FDR-0008,33.289769,-111.918162,13.8,distribution_transformer,15,kVA,AC,,active
XFMR-002537,transformer,SUB-003,FDR-0008,33.289974,-111.91815,13.8,distribution_transformer,10,kVA,BC,,active
XFMR-002538,transformer,SUB-003,FDR-0008,33.289827,-111.91849,13.8,distribution_transformer,10,kVA,AB,,active
XFMR-002539,transformer,SUB-003,FDR-0008,33.290081,-111.918428,13.8,distribution_transformer,37.5,kVA,A,,active
XFMR-002540,transformer,SUB-003,FDR-0008,33.289786,-111.918917,13.8,distribution_transformer,100,kVA,BC,,active
XFMR-002541,transformer,SUB-003,FDR-0008,33.290003,-111.918892,13.8,distribution_transformer,167,kVA,AB,,active
XFMR-002542,transformer,SUB-003,FDR-0008,33.290181,-111.918907,13.8,distribution_transformer,50,kVA,AC,,active
XFMR-002543,transformer,SUB-003,FDR-0008,33.290069,-111.919211,13.8,distribution_transformer,250,kVA,AB,,active
XFMR-002544,transformer,SUB-003,FDR-0008,33.290309,-111.919164,13.8,distribution_transformer,250,kVA,AC,,active
XFMR-002545,transformer,SUB-003,FDR-0008,33.290233,-111.919432,13.8,distribution_transformer,333,kVA,AC,,active
XFMR-002546,transformer,SUB-003,FDR-0008,33.290172,-111.919686,13.8,distribution_transformer,10,kVA,BC,,active
XFMR-002547,transformer,SUB-003,FDR-0008,33.290304,-111.919747,13.8,distribution_transformer,15,kVA,ABC,,active
XFMR-002548,transformer,SUB-003,FDR-0008,33.29002,-111.920223,13.8,distribution_transformer,167,kVA,C,,active
XFMR-002549,transformer,SUB-003,FDR-0008,33.29044,-111.919996,13.8,distribution_transformer,500,kVA,AB,,active
XFMR-002550,transformer,SUB-003,FDR-0008,33.290505,-111.920124,13.8,distribution_transformer,333,kVA,AC,,active
XFMR-002551,transformer,SUB-003,FDR-0008,33.290496,-111.920325,13.8,distribution_transformer,75,kVA,BC,,active
XFMR-002552,transformer,SUB-003,FDR-0008,33.290428,-111.920586,13.8,distribution_transformer,15,kVA,C,,active
XFMR-002553,transformer,SUB-003,FDR-0008,33.29076,-111.920447,13.8,distribution_transformer,37.5,kVA,B,,active
XFMR-002554,transformer,SUB-003,FDR-0008,33.290824,-111.920576,13.8,distribution_transformer,37.5,kVA,C,,active
XFMR-002555,transformer,SUB-003,FDR-0008,33.290971,-111.920622,13.8,distribution_transformer,10,kVA,AB,,active
XFMR-002556,transformer,SUB-003,FDR-0008,33.290833,-111.920952,13.8,distribution_transformer,167,kVA,ABC,,active
XFMR-002557,transformer,SUB-003,FDR-0008,33.290953,-111.921024,13.8,distribution_transformer,50,kVA,BC,,active
XFMR-002558,transformer,SUB-003,FDR-0008,33.290961,-111.921209,13.8,distribution_transformer,333,kVA,C,,active
XFMR-002559,transformer,SUB-003,FDR-0008,33.29095,-111.921413,13.8,distribution_transformer,10,kVA,ABC,,active
XFMR-002560,transformer,SUB-003,FDR-0008,33.291201,-111.921355,13.8,distribution_transformer,15,kVA,B,,active
XFMR-002561,transformer,SUB-003,FDR-0008,33.291232,-111.921516,13.8,distribution_transformer,25,kVA,AB,,active
XFMR-002562,transformer,SUB-003,FDR-0008,33.291174,-111.921766,13.8,distribution_transformer,15,kVA,ABC,,active
XFMR-002563,transformer,SUB-003,FDR-0008,33.291211,-111.921923,13.8,distribution_transformer,37.5,kVA,A,,active
XFMR-002564,transformer,SUB-003,FDR-0008,33.291299,-111.922027,13.8,distribution_transformer,25,kVA,ABC,,active
XFMR-002565,transformer,SUB-003,FDR-0008,33.29153,-111.921988,13.8,distribution_transformer,15,kVA,C,,active
XFMR-002566,transformer,SUB-003,FDR-0008,33.291141,-111.92257,13.8,distribution_transformer,50,kVA,ABC,,active
XFMR-002567,transformer,SUB-003,FDR-0008,33.291551,-111.922353,13.8,distribution_transformer,25,kVA,AB,,active
XFMR-002568,transformer,SUB-003,FDR-0008,33.291415,-111.922682,13.8,distribution_transformer,333,kVA,AB,,active
XFMR-002569,transformer,SUB-003,FDR-0008,33.291749,-111.92254,13.8,distribution_transformer,100,kVA,BC,,active
XFMR-002570,transformer,SUB-003,FDR-0008,33.291705,-111.922777,13.8,distribution_transformer,75,kVA,ABC,,active
XFMR-002571,transformer,SUB-003,FDR-0008,33.291305,-111.92337,13.8,distribution_transformer,500,kVA,C,,active
XFMR-002572,transformer,SUB-003,FDR-0008,33.291841,-111.923027,13.8,distribution_transformer,75,kVA,A,,active
XFMR-002573,transformer,SUB-003,FDR-0008,33.291694,-111.923366,13.8,distribution_transformer,333,kVA,AB,,active
XFMR-002574,transformer,SUB-003,FDR-0008,33.291656,-111.923596,13.8,distribution_transformer,500,kVA,C,,active
XFMR-002575,transformer,SUB-003,FDR-0008,33.29185,-111.923596,13.8,distribution_transformer,100,kVA,B,,active
XFMR-002576,transformer,SUB-003,FDR-0008,33.292003,-111.923635,13.8,distribution_transformer,100,kVA,AC,,active
XFMR-002577,transformer,SUB-003,FDR-0008,33.291933,-111.923898,13.8,distribution_transformer,15,kVA,AC,,active
XFMR-002578,transformer,SUB-003,FDR-0008,33.292208,-111.923815,13.8,distribution_transformer,25,kVA,BC,,active
XFMR-002579,transformer,SUB-003,FDR-0008,33.292024,-111.924192,13.8,distribution_transformer,250,kVA,C,,active
XFMR-002580,transformer,SUB-003,FDR-0008,33.291904,-111.924505,13.8,distribution_transformer,25,kVA,C,,active
XFMR-002581,transformer,SUB-003,FDR-0008,33.292396,-111.924206,13.8,distribution_transformer,15,kVA,AB,,active
XFMR-002582,transformer,SUB-003,FDR-0008,33.292472,-111.924322,13.8,distribution_transformer,25,kVA,AC,,active
XFMR-002583,transformer,SUB-003,FDR-0008,33.292157,-111.92483,13.8,distribution_transformer,37.5,kVA,ABC,,active
XFMR-002584,transformer,SUB-003,FDR-0008,33.292174,-111.925005,13.8,distribution_transformer,167,kVA,AB,,active
XFMR-002585,transformer,SUB-003,FDR-0008,33.292307,-111.925065,13.8,distribution_transformer,500,kVA,BC,,active
XFMR-002586,transformer,SUB-003,FDR-0008,33.292529,-111.925036,13.8,distribution_transformer,25,kVA,ABC,,active
XFMR-002587,transformer,SUB-003,FDR-0008,33.292324,-111.925433,13.8,distribution_transformer,10,kVA,ABC,,active
XFMR-002588,transformer,SUB-003,FDR-0008,33.292234,-111.925715,13.8,distribution_transformer,167,kVA,B,,active
XFMR-002589,transformer,SUB-003,FDR-0008,33.292322,-111.92582,13.8,distribution_transformer,25,kVA,AB,,active
XFMR-002590,transformer,SUB-003,FDR-0008,33.292424,-111.925911,13.8,distribution_transformer,10,kVA,ABC,,active
XFMR-002591,transformer,SUB-003,FDR-0008,33.292904,-111.925624,13.8,distribution_transformer,333,kVA,BC,,active
XFMR-002592,transformer,SUB-003,FDR-0008,33.292734,-111.925987,13.8,distribution_transformer,100,kVA,B,,active
XFMR-002593,transformer,SUB-003,FDR-0008,33.292739,-111.926174,13.8,distribution_transformer,100,kVA,ABC,,active
XFMR-002594,transformer,SUB-003,FDR-0008,33.29304,-111.926066,13.8,distribution_transformer,25,kVA,BC,,active
XFMR-002595,transformer,SUB-003,FDR-0008,33.29293,-111.926369,13.8,distribution_transformer,167,kVA,AC,,active
XFMR-002596,transformer,SUB-003,FDR-0008,33.293073,-111.926419,13.8,distribution_transformer,100,kVA,AB,,active
XFMR-002597,transformer,SUB-003,FDR-0008,33.292937,-111.926746,13.8,distribution_transformer,167,kVA,B,,active
XFMR-002598,transformer,SUB-003,FDR-0008,33.29276,-111.927117,13.8,distribution_transformer,10,kVA,AB,,active
XFMR-002599,transformer,SUB-003,FDR-0008,33.292914,-111.927155,13.8,distribution_transformer,500,kVA,C,,active
XFMR-002600,transformer,SUB-003,FDR-0008,33.293096,-111.927166,13.8,distribution_transformer,500,kVA,C,,active
XFMR-002601,transformer,SUB-003,FDR-0008,33.293477,-111.926977,13.8,distribution_transformer,500,kVA,C,,active
XFMR-002602,transformer,SUB-003,FDR-0008,33.293284,-111.927364,13.8,distribution_transformer,25,kVA,A,,active
XFMR-002603,transformer,SUB-003,FDR-0008,33.293299,-111.927541,13.8,distribution_transformer,333,kVA,A,,active
XFMR-002604,transformer,SUB-003,FDR-0008,33.293405,-111.927628,13.8,distribution_transformer,250,kVA,ABC,,active
XFMR-002605,transformer,SUB-003,FDR-0008,33.293157,-111.928068,13.8,distribution_transformer,75,kVA,ABC,,active
XFMR-002606,transformer,SUB-003,FDR-0008,33.293587,-111.927831,13.8,distribution_transformer,250,kVA,AB,,active
XFMR-002607,transformer,SUB-003,FDR-0008,33.293423,-111.928188,13.8,distribution_transformer,333,kVA,C,,active
XFMR-002608,transformer,SUB-003,FDR-0008,33.29357,-111.928233,13.8,distribution_transformer,250,kVA,BC,,active
XFMR-002609,transformer,SUB-003,FDR-0008,33.293409,-111.928587,13.8,distribution_transformer,25,kVA,B,,active
XFMR-002610,transformer,SUB-003,FDR-0008,33.293732,-111.928457,13.8,distribution_transformer,500,kVA,B,,active
XFMR-002611,transformer,SUB-003,FDR-0008,33.293931,-111.92845,13.8,distribution_transformer,333,kVA,A,,active
XFMR-002612,transformer,SUB-003,FDR-0008,33.293749,-111.928825,13.8,distribution_transformer,25,kVA,ABC,,active
XFMR-002613,transformer,SUB-003,FDR-0008,33.293665,-111.929101,13.8,distribution_transformer,25,kVA,C,,active
XFMR-002614,transformer,SUB-003,FDR-0008,33.294014,-111.928946,13.8,distribution_transformer,75,kVA,AC,,active
XFMR-002615,transformer,SUB-003,FDR-0008,33.294057,-111.929094,13.8,distribution_transformer,37.5,kVA,C,,active
XFMR-002616,transformer,SUB-003,FDR-0008,33.294135,-111.929209,13.8,distribution_transformer,75,kVA,ABC,,active
XFMR-002617,transformer,SUB-003,FDR-0008,33.294203,-111.929334,13.8,distribution_transformer,333,kVA,A,,active
XFMR-002618,transformer,SUB-003,FDR-0008,33.294387,-111.929343,13.8,distribution_transformer,25,kVA,ABC,,active
XFMR-002619,transformer,SUB-003,FDR-0008,33.294462,-111.92946,13.8,distribution_transformer,100,kVA,AB,,active
XFMR-002620,transformer,SUB-003,FDR-0008,33.294445,-111.92967,13.8,distribution_transformer,50,kVA,B,,active
XFMR-002621,transformer,SUB-003,FDR-0008,33.294455,-111.929853,13.8,distribution_transformer,50,kVA,ABC,,active
XFMR-002622,transformer,SUB-003,FDR-0008,33.294607,-111.929894,13.8,distribution_transformer,333,kVA,A,,active
XFMR-002623,transformer,SUB-003,FDR-0008,33.294531,-111.930162,13.8,distribution_transformer,75,kVA,B,,active
XFMR-002624,transformer,SUB-003,FDR-0008,33.294382,-111.930504,13.8,distribution_transformer,25,kVA,BC,,active
XFMR-002625,transformer,SUB-003,FDR-0008,33.294647,-111.930431,13.8,distribution_transformer,75,kVA,BC,,active
XFMR-002626,transformer,SUB-003,FDR-0008,33.294849,-111.930422,13.8,distribution_transformer,15,kVA,BC,,active
XFMR-002627,transformer,SUB-003,FDR-0008,33.294727,-111.930736,13.8,distribution_transformer,250,kVA,C,,failed
XFMR-002628,transformer,SUB-003,FDR-0008,33.294587,-111.931069,13.8,distribution_transformer,167,kVA,ABC,,failed
XFMR-002629,transformer,SUB-003,FDR-0008,33.294634,-111.931215,13.8,distribution_transformer,333,kVA,A,,active
XFMR-002630,transformer,SUB-003,FDR-0008,33.294603,-111.931438,13.8,distribution_transformer,37.5,kVA,BC,,active
XFMR-002631,transformer,SUB-003,FDR-0008,33.294582,-111.931653,13.8,distribution_transformer,75,kVA,B,,active
XFMR-002632,transformer,SUB-003,FDR-0008,33.294886,-111.931541,13.8,distribution_transformer,75,kVA,ABC,,active
XFMR-002633,transformer,SUB-003,FDR-0008,33.294773,-111.931847,13.8,distribution_transformer,333,kVA,B,,active
XFMR-002634,transformer,SUB-003,FDR-0008,33.295038,-111.931774,13.8,distribution_transformer,37.5,kVA,ABC,,active
XFMR-002635,transformer,SUB-003,FDR-0008,33.295354,-111.931651,13.8,distribution_transformer,50,kVA,ABC,,active
XFMR-002636,transformer,SUB-003,FDR-0008,33.295003,-111.932194,13.8,distribution_transformer,15,kVA,A,,active
XFMR-002637,transformer,SUB-003,FDR-0008,33.295206,-111.932185,13.8,distribution_transformer,15,kVA,AC,,active
XFMR-002638,transformer,SUB-003,FDR-0008,33.295444,-111.932139,13.8,distribution_transformer,167,kVA,A,,active
XFMR-002639,transformer,SUB-003,FDR-0008,33.295306,-111.932469,13.8,distribution_transformer,250,kVA,ABC,,active
XFMR-002640,transformer,SUB-003,FDR-0008,33.295614,-111.932355,13.8,distribution_transformer,250,kVA,ABC,,active
XFMR-002641,transformer,SUB-003,FDR-0008,33.295626,-111.932535,13.8,distribution_transformer,333,kVA,BC,,active
XFMR-002642,transformer,SUB-003,FDR-0008,33.295341,-111.933012,13.8,distribution_transformer,25,kVA,B,,active
XFMR-002643,transformer,SUB-003,FDR-0008,33.295661,-111.932885,13.8,distribution_transformer,500,kVA,C,,active
XFMR-002644,transformer,SUB-003,FDR-0008,33.29575,-111.932989,13.8,distribution_transformer,75,kVA,ABC,,active
