charger_id,customer_id,transformer_id,feeder_id,substation_id,latitude,longitude,charger_type,power_kw,connector,install_date,network,status
EV-004299,CUST-0055405,XFMR-008580,FDR-0026,SUB-007,33.483288,-112.03884,DCFC,50,CCS,2020-08-01,Tesla,active
EV-004300,CUST-0055407,XFMR-008580,FDR-0026,SUB-007,33.482954,-112.038888,Level 2,7.7,J1772,2024-09-01,Tesla,active
EV-004301,CUST-0055421,XFMR-008583,FDR-0026,SUB-007,33.482129,-112.039716,Level 2,11.5,J1772,2019-05-01,EVgo,active
EV-004302,CUST-0055423,XFMR-008583,FDR-0026,SUB-007,33.482792,-112.039072,Level 1,1.4,NEMA 5-15,2022-04-01,Tesla,active
EV-004303,CUST-0055428,XFMR-008583,FDR-0026,SUB-007,33.482075,-112.039,Level 2,7.7,J1772,2023-07-01,EVgo,active
EV-004304,CUST-0055438,XFMR-008585,FDR-0026,SUB-007,33.481894,-112.03936,Level 2,7.7,J1772,2022-07-01,Tesla,active
EV-004305,CUST-0055445,XFMR-008585,FDR-0026,SUB-007,33.481916,-112.039309,Level 2,11.5,J1772,2021-08-01,ChargePoint,active
EV-004306,CUST-0055462,XFMR-008587,FDR-0026,SUB-007,33.482063,-112.039406,Level 2,7.7,J1772,2022-06-01,Blink,active
EV-004307,CUST-0055479,XFMR-008589,FDR-0026,SUB-007,33.481431,-112.039369,Level 1,1.4,NEMA 5-15,2024-01-01,EVgo,active
EV-004308,CUST-0055493,XFMR-008591,FDR-0026,SUB-007,33.480679,-112.038996,Level 2,11.5,J1772,2020-06-01,Electrify America,active
EV-004309,CUST-0055520,XFMR-008597,FDR-0026,SUB-007,33.480317,-112.038843,DCFC,350,CCS,2020-11-01,ChargePoint,active
EV-004310,CUST-0055546,XFMR-008600,FDR-0026,SUB-007,33.479386,-112.03913,DCFC,150,CCS,2024-07-01,Electrify America,active
EV-004311,CUST-0055550,XFMR-008600,FDR-0026,SUB-007,33.479697,-112.03947,Level 2,7.7,J1772,2020-01-01,Tesla,active
EV-004312,CUST-0055556,XFMR-008601,FDR-0026,SUB-007,33.478919,-112.039023,Level 1,1.4,NEMA 5-15,2022-11-01,Blink,active
EV-004313,CUST-0055574,XFMR-008603,FDR-0026,SUB-007,33.478898,-112.039505,Level 2,7.7,J1772,2021-11-01,private,active
EV-004314,CUST-0055591,XFMR-008606,FDR-0026,SUB-007,33.478655,-112.038887,Level 2,11.5,J1772,2020-08-01,EVgo,active
EV-004315,CUST-0055594,XFMR-008606,FDR-0026,SUB-007,33.478151,-112.039354,Level 2,11.5,J1772,2020-02-01,Blink,active
EV-004316,CUST-0055595,XFMR-008606,FDR-0026,SUB-007,33.478223,-112.039424,Level 2,7.7,J1772,2021-11-01,Electrify America,active
EV-004317,CUST-0055599,XFMR-008606,FDR-0026,SUB-007,33.478388,-112.039521,Level 2,7.7,J1772,2019-07-01,EVgo,active
EV-004318,CUST-0055601,XFMR-008607,FDR-0026,SUB-007,33.477889,-112.039551,Level 2,11.5,J1772,2023-04-01,Tesla,active
EV-004319,CUST-0055607,XFMR-008608,FDR-0026,SUB-007,33.477711,-112.039502,Level 1,1.4,NEMA 5-15,2024-05-01,Tesla,active
EV-004320,CUST-0055609,XFMR-008609,FDR-0026,SUB-007,33.477922,-112.039072,Level 1,1.4,NEMA 5-15,2020-09-01,Blink,active
EV-004321,CUST-0055613,XFMR-008609,FDR-0026,SUB-007,33.477585,-112.039638,Level 1,1.4,NEMA 5-15,2022-04-01,Tesla,active
EV-004322,CUST-0055633,XFMR-008612,FDR-0026,SUB-007,33.477589,-112.039555,Level 1,1.4,NEMA 5-15,2021-04-01,Blink,active
EV-004323,CUST-0055635,XFMR-008612,FDR-0026,SUB-007,33.477563,-112.039565,Level 2,7.7,J1772,2023-08-01,Tesla,active
EV-004324,CUST-0055641,XFMR-008614,FDR-0026,SUB-007,33.477057,-112.03952,Level 2,7.7,J1772,2019-01-01,ChargePoint,active
EV-004325,CUST-0055643,XFMR-008615,FDR-0026,SUB-007,33.476897,-112.038894,Level 1,1.4,NEMA 5-15,2023-12-01,Blink,offline
EV-004326,CUST-0055703,XFMR-008624,FDR-0026,SUB-007,33.475602,-112.039329,Level 1,1.4,NEMA 5-15,2019-09-01,EVgo,offline
EV-004327,CUST-0055705,XFMR-008624,FDR-0026,SUB-007,33.475144,-112.039545,Level 2,11.5,J1772,2023-05-01,Blink,active
EV-004328,CUST-0055714,XFMR-008626,FDR-0026,SUB-007,33.474916,-112.039418,Level 2,7.7,J1772,2023-06-01,Electrify America,active
EV-004329,CUST-0055749,XFMR-008630,FDR-0026,SUB-007,33.47381,-112.038887,Level 2,7.7,J1772,2020-08-01,Blink,active
EV-004330,CUST-0055765,XFMR-008632,FDR-0026,SUB-007,33.473643,-112.039176,Level 2,7.7,J1772,2019-12-01,ChargePoint,active
EV-004331,CUST-0055774,XFMR-008634,FDR-0026,SUB-007,33.47359,-112.038793,Level 2,11.5,J1772,2019-06-01,Electrify America,active
EV-004332,CUST-0055780,XFMR-008635,FDR-0026,SUB-007,33.473699,-112.039306,Level 2,7.7,J1772,2019-09-01,Blink,active
EV-004333,CUST-0055790,XFMR-008636,FDR-0026,SUB-007,33.473368,-112.039642,Level 2,11.5,J1772,2021-10-01,Tesla,active
EV-004334,CUST-0055795,XFMR-008637,FDR-0026,SUB-007,33.473092,-112.038897,Level 2,11.5,J1772,2024-08-01,private,active
EV-004335,CUST-0055812,XFMR-008639,FDR-0026,SUB-007,33.472867,-112.038967,Level 2,11.5,J1772,2020-01-01,ChargePoint,active
EV-004336,CUST-0055823,XFMR-008643,FDR-0026,SUB-007,33.471864,-112.039482,Level 2,19.2,J1772,2020-10-01,private,active
EV-004337,CUST-0055831,XFMR-008644,FDR-0026,SUB-007,33.471663,-112.039416,Level 2,19.2,J1772,2021-12-01,ChargePoint,active
EV-004338,CUST-0055838,XFMR-008644,FDR-0026,SUB-007,33.471434,-112.038977,Level 2,19.2,J1772,2022-12-01,ChargePoint,offline
EV-004339,CUST-0055857,XFMR-008646,FDR-0026,SUB-007,33.471616,-112.039001,Level 2,7.7,J1772,2019-03-01,private,active
EV-004340,CUST-0055860,XFMR-008647,FDR-0026,SUB-007,33.471464,-112.03889,Level 2,11.5,J1772,2020-01-01,Electrify America,active
EV-004341,CUST-0055868,XFMR-008648,FDR-0026,SUB-007,33.471493,-112.038999,Level 1,1.4,NEMA 5-15,2021-01-01,EVgo,active
EV-004342,CUST-0055869,XFMR-008648,FDR-0026,SUB-007,33.470939,-112.039006,Level 1,1.4,NEMA 5-15,2020-01-01,EVgo,active
EV-004343,CUST-0055912,XFMR-008655,FDR-0026,SUB-007,33.469624,-112.039333,Level 2,7.7,J1772,2022-10-01,private,active
EV-004344,CUST-0055933,XFMR-008658,FDR-0026,SUB-007,33.468995,-112.039742,Level 2,11.5,J1772,2023-03-01,Blink,active
EV-004345,CUST-0055941,XFMR-008658,FDR-0026,SUB-007,33.469591,-112.039034,Level 2,11.5,J1772,2024-02-01,Blink,active
EV-004346,CUST-0055944,XFMR-008659,FDR-0026,SUB-007,33.469429,-112.039372,Level 2,19.2,J1772,2023-08-01,private,active
EV-004347,CUST-0055952,XFMR-008660,FDR-0026,SUB-007,33.469342,-112.038837,Level 2,19.2,J1772,2021-03-01,private,active
EV-004348,CUST-0055966,XFMR-008662,FDR-0026,SUB-007,33.46874,-112.039311,Level 2,7.7,J1772,2022-09-01,private,active
EV-004349,CUST-0056014,XFMR-008670,FDR-0026,SUB-007,33.466977,-112.039377,Level 2,19.2,J1772,2022-02-01,private,active
EV-004350,CUST-0056028,XFMR-008672,FDR-0026,SUB-007,33.466573,-112.039068,Level 2,7.7,J1772,2024-10-01,Tesla,active
EV-004351,CUST-0056039,XFMR-008676,FDR-0026,SUB-007,33.465985,-112.038982,Level 2,7.7,J1772,2019-09-01,ChargePoint,active
EV-004352,CUST-0056048,XFMR-008679,FDR-0026,SUB-007,33.465754,-112.039132,Level 2,19.2,J1772,2022-08-01,EVgo,active
EV-004353,CUST-0056049,XFMR-008679,FDR-0026,SUB-007,33.466057,-112.039007,Level 2,11.5,J1772,2023-09-01,ChargePoint,active
EV-004354,CUST-0056052,XFMR-008680,FDR-0026,SUB-007,33.465353,-112.039503,Level 1,1.4,NEMA 5-15,2023-05-01,private,active
EV-004355,CUST-0056074,XFMR-008685,FDR-0026,SUB-007,33.464668,-112.039009,Level 2,19.2,J1772,2021-11-01,Tesla,active
EV-004356,CUST-0056086,XFMR-008686,FDR-0026,SUB-007,33.464352,-112.03917,Level 1,1.4,NEMA 5-15,2020-08-01,EVgo,active
EV-004357,CUST-0056090,XFMR-008687,FDR-0026,SUB-007,33.464068,-112.039728,Level 2,7.7,J1772,2022-03-01,Blink,active
EV-004358,CUST-0056091,XFMR-008687,FDR-0026,SUB-007,33.464327,-112.039686,Level 1,1.4,NEMA 5-15,2024-06-01,private,active
EV-004359,CUST-0056104,XFMR-008690,FDR-0026,SUB-007,33.463729,-112.039728,DCFC,50,CCS,2024-12-01,Blink,active
EV-004360,CUST-0056110,XFMR-008691,FDR-0026,SUB-007,33.463705,-112.038997,Level 1,1.4,NEMA 5-15,2024-01-01,Tesla,active
EV-004361,CUST-0056113,XFMR-008691,FDR-0026,SUB-007,33.463938,-112.03887,Level 2,19.2,J1772,2024-11-01,private,active
EV-004362,CUST-0056127,XFMR-008693,FDR-0026,SUB-007,33.463527,-112.038808,Level 1,1.4,NEMA 5-15,2021-06-01,private,active
EV-004363,CUST-0056135,XFMR-008694,FDR-0026,SUB-007,33.463314,-112.039342,Level 2,7.7,J1772,2023-10-01,EVgo,active
EV-004364,CUST-0056170,XFMR-008699,FDR-0026,SUB-007,33.462018,-112.038938,Level 2,19.2,J1772,2019-06-01,ChargePoint,active
EV-004365,CUST-0056177,XFMR-008700,FDR-0026,SUB-007,33.46203,-112.039002,Level 2,11.5,J1772,2019-07-01,Tesla,active
EV-004366,CUST-0056193,XFMR-008704,FDR-0026,SUB-007,33.461612,-112.039217,Level 1,1.4,NEMA 5-15,2021-07-01,Blink,active
EV-004367,CUST-0056205,XFMR-008705,FDR-0026,SUB-007,33.46128,-112.039594,Level 2,7.7,J1772,2022-05-01,private,active
EV-004368,CUST-0056209,XFMR-008705,FDR-0026,SUB-007,33.461422,-112.038924,Level 2,11.5,J1772,2019-08-01,EVgo,active
EV-004369,CUST-0056250,XFMR-008711,FDR-0026,SUB-007,33.459819,-112.039209,Level 1,1.4,NEMA 5-15,2022-12-01,Blink,active
EV-004370,CUST-0056252,XFMR-008711,FDR-0026,SUB-007,33.46055,-112.039004,Level 2,19.2,J1772,2021-08-01,private,active
EV-004371,CUST-0056256,XFMR-008712,FDR-0027,SUB-007,33.543266,-112.039256,DCFC,50,CCS,2024-01-01,Electrify America,active
EV-004372,CUST-0056275,XFMR-008714,FDR-0027,SUB-007,33.544196,-112.039407,Level 2,19.2,J1772,2020-04-01,ChargePoint,active
EV-004373,CUST-0056287,XFMR-008715,FDR-0027,SUB-007,33.54545,-112.039497,Level 1,1.4,NEMA 5-15,2019-07-01,EVgo,active
EV-004374,CUST-0056290,XFMR-008716,FDR-0027,SUB-007,33.546231,-112.039008,Level 2,7.7,J1772,2021-11-01,Tesla,active
EV-004375,CUST-0056304,XFMR-008718,FDR-0027,SUB-007,33.547508,-112.038758,Level 1,1.4,NEMA 5-15,2021-01-01,Electrify America,active
EV-004376,CUST-0056315,XFMR-008719,FDR-0027,SUB-007,33.547554,-112.038967,Level 2,19.2,J1772,2019-01-01,Blink,active
EV-004377,CUST-0056317,XFMR-008719,FDR-0027,SUB-007,33.547847,-112.039297,Level 1,1.4,NEMA 5-15,2019-05-01,Electrify America,active
EV-004378,CUST-0056323,XFMR-008721,FDR-0027,SUB-007,33.548884,-112.039556,Level 2,7.7,J1772,2024-09-01,Tesla,active
EV-004379,CUST-0056338,XFMR-008723,FDR-0027,SUB-007,33.550712,-112.039606,Level 2,11.5,J1772,2019-04-01,ChargePoint,active
EV-004380,CUST-0056345,XFMR-008725,FDR-0027,SUB-007,33.551851,-112.039308,Level 1,1.4,NEMA 5-15,2019-08-01,Blink,active
EV-004381,CUST-0056362,XFMR-008727,FDR-0027,SUB-007,33.552709,-112.038897,Level 1,1.4,NEMA 5-15,2020-07-01,ChargePoint,active
EV-004382,CUST-0056364,XFMR-008729,FDR-0027,SUB-007,33.554229,-112.039531,Level 2,11.5,J1772,2022-12-01,EVgo,active
EV-004383,CUST-0056383,XFMR-008730,FDR-0027,SUB-007,33.555009,-112.039515,Level 2,19.2,J1772,2019-05-01,Blink,active
EV-004384,CUST-0056385,XFMR-008730,FDR-0027,SUB-007,33.555309,-112.039417,Level 2,19.2,J1772,2020-07-01,Tesla,active
EV-004385,CUST-0056388,XFMR-008732,FDR-0027,SUB-007,33.556312,-112.039618,Level 2,7.7,J1772,2020-10-01,EVgo,active
EV-004386,CUST-0056426,XFMR-008740,FDR-0027,SUB-007,33.561279,-112.039042,Level 2,7.7,J1772,2022-11-01,ChargePoint,active
EV-004387,CUST-0056431,XFMR-008741,FDR-0027,SUB-007,33.561789,-112.039448,Level 2,11.5,J1772,2021-09-01,Electrify America,active
EV-004388,CUST-0056437,XFMR-008743,FDR-0027,SUB-007,33.563693,-112.038802,Level 2,11.5,J1772,2022-04-01,EVgo,active
EV-004389,CUST-0056451,XFMR-008744,FDR-0027,SUB-007,33.563836,-112.039357,Level 1,1.4,NEMA 5-15,2019-05-01,ChargePoint,active
EV-004390,CUST-0056460,XFMR-008746,FDR-0027,SUB-007,33.56559,-112.038969,Level 2,7.7,J1772,2022-11-01,EVgo,active
EV-004391,CUST-0056486,XFMR-008750,FDR-0027,SUB-007,33.568026,-112.038782,Level 1,1.4,NEMA 5-15,2022-01-01,private,active
EV-004392,CUST-0056502,XFMR-008754,FDR-0027,SUB-007,33.570735,-112.038994,Level 2,7.7,J1772,2020-04-01,Blink,active
EV-004393,CUST-0056516,XFMR-008755,FDR-0027,SUB-007,33.57141,-112.03959,DCFC,350,CCS,2022-01-01,ChargePoint,active
EV-004394,CUST-0056517,XFMR-008756,FDR-0027,SUB-007,33.571695,-112.03894,DCFC,50,CCS,2022-11-01,ChargePoint,active
EV-004395,CUST-0056549,XFMR-008761,FDR-0027,SUB-007,33.575424,-112.039072,Level 1,1.4,NEMA 5-15,2019-02-01,Electrify America,active
EV-004396,CUST-0056558,XFMR-008762,FDR-0027,SUB-007,33.575825,-112.03887,Level 1,1.4,NEMA 5-15,2021-02-01,private,active
EV-004397,CUST-0056575,XFMR-008764,FDR-0027,SUB-007,33.577429,-112.038903,Level 2,11.5,J1772,2020-05-01,Tesla,active
EV-004398,CUST-0056625,XFMR-008770,FDR-0027,SUB-007,33.580857,-112.039008,Level 2,7.7,J1772,2024-11-01,Blink,active
EV-004399,CUST-0056631,XFMR-008771,FDR-0027,SUB-007,33.581721,-112.039031,Level 2,7.7,J1772,2024-11-01,Electrify America,active
EV-004400,CUST-0056638,XFMR-008772,FDR-0027,SUB-007,33.582132,-112.039555,Level 2,11.5,J1772,2024-11-01,ChargePoint,active
EV-004401,CUST-0056654,XFMR-008774,FDR-0027,SUB-007,33.583653,-112.039276,Level 2,11.5,J1772,2022-01-01,Blink,active
EV-004402,CUST-0056673,XFMR-008777,FDR-0027,SUB-007,33.585463,-112.038847,Level 2,7.7,J1772,2023-09-01,Electrify America,active
EV-004403,CUST-0056687,XFMR-008780,FDR-0027,SUB-007,33.587604,-112.039566,Level 1,1.4,NEMA 5-15,2023-10-01,ChargePoint,active
EV-004404,CUST-0056697,XFMR-008781,FDR-0027,SUB-007,33.588217,-112.039163,Level 2,11.5,J1772,2020-03-01,Electrify America,active
EV-004405,CUST-0056706,XFMR-008781,FDR-0027,SUB-007,33.588086,-112.03917,Level 2,7.7,J1772,2020-02-01,ChargePoint,active
EV-004406,CUST-0056718,XFMR-008783,FDR-0027,SUB-007,33.589824,-112.039462,Level 2,11.5,J1772,2023-02-01,Electrify America,active
EV-004407,CUST-0056723,XFMR-008783,FDR-0027,SUB-007,33.589229,-112.039322,DCFC,150,CCS,2020-07-01,Electrify America,active
EV-004408,CUST-0056729,XFMR-008784,FDR-0027,SUB-007,33.590563,-112.039597,DCFC,50,CCS,2024-08-01,Blink,active
EV-004409,CUST-0056781,XFMR-008791,FDR-0027,SUB-007,33.594723,-112.038822,Level 2,7.7,J1772,2021-09-01,Tesla,active
EV-004410,CUST-0056790,XFMR-008794,FDR-0027,SUB-007,33.596401,-112.039203,Level 2,19.2,J1772,2019-12-01,private,active
EV-004411,CUST-0056819,XFMR-008797,FDR-0027,SUB-007,33.598646,-112.039503,Level 2,11.5,J1772,2024-03-01,private,active
EV-004412,CUST-0056854,XFMR-008801,FDR-0027,SUB-007,33.601004,-112.039529,Level 2,7.7,J1772,2019-03-01,ChargePoint,active
EV-004413,CUST-0056875,XFMR-008804,FDR-0027,SUB-007,33.602968,-112.039192,DCFC,350,CCS,2024-07-01,EVgo,active
EV-004414,CUST-0056877,XFMR-008804,FDR-0027,SUB-007,33.60325,-112.03905,Level 1,1.4,NEMA 5-15,2023-05-01,private,active
EV-004415,CUST-0056891,XFMR-008806,FDR-0027,SUB-007,33.604236,-112.03945,Level 2,7.7,J1772,2022-12-01,private,active
EV-004416,CUST-0056910,XFMR-008810,FDR-0027,SUB-007,33.606677,-112.039712,Level 1,1.4,NEMA 5-15,2021-12-01,Tesla,active
EV-004417,CUST-0056912,XFMR-008810,FDR-0027,SUB-007,33.606904,-112.039503,Level 2,19.2,J1772,2020-02-01,Electrify America,active
EV-004418,CUST-0056930,XFMR-008814,FDR-0027,SUB-007,33.610005,-112.039032,DCFC,150,CCS,2019-07-01,Tesla,active
EV-004419,CUST-0056934,XFMR-008814,FDR-0027,SUB-007,33.609481,-112.039606,Level 1,1.4,NEMA 5-15,2019-10-01,EVgo,active
EV-004420,CUST-0056939,XFMR-008815,FDR-0027,SUB-007,33.610056,-112.039654,Level 2,7.7,J1772,2019-07-01,private,active
EV-004421,CUST-0056959,XFMR-008818,FDR-0027,SUB-007,33.612628,-112.039522,Level 2,11.5,J1772,2021-03-01,private,active
EV-004422,CUST-0056967,XFMR-008820,FDR-0027,SUB-007,33.613601,-112.03957,Level 2,11.5,J1772,2022-02-01,private,active
EV-004423,CUST-0056978,XFMR-008821,FDR-0027,SUB-007,33.61404,-112.039644,Level 2,19.2,J1772,2024-04-01,ChargePoint,active
EV-004424,CUST-0056983,XFMR-008822,FDR-0027,SUB-007,33.615331,-112.039458,Level 2,7.7,J1772,2022-09-01,Blink,active
EV-004425,CUST-0057030,XFMR-008831,FDR-0027,SUB-007,33.621003,-112.039103,Level 2,7.7,J1772,2019-07-01,EVgo,active
EV-004426,CUST-0057035,XFMR-008832,FDR-0027,SUB-007,33.621538,-112.039455,Level 2,7.7,J1772,2023-11-01,Blink,active
EV-004427,CUST-0057042,XFMR-008832,FDR-0027,SUB-007,33.621552,-112.039567,Level 1,1.4,NEMA 5-15,2020-07-01,Electrify America,active
EV-004428,CUST-0057049,XFMR-008833,FDR-0027,SUB-007,33.621767,-112.039534,Level 1,1.4,NEMA 5-15,2022-02-01,Electrify America,active
EV-004429,CUST-0057053,XFMR-008835,FDR-0027,SUB-007,33.623454,-112.038893,Level 2,19.2,J1772,2021-02-01,EVgo,active
EV-004430,CUST-0057054,XFMR-008835,FDR-0027,SUB-007,33.623204,-112.038974,DCFC,350,CCS,2021-01-01,ChargePoint,active
EV-004431,CUST-0057060,XFMR-008835,FDR-0027,SUB-007,33.623388,-112.039347,Level 2,19.2,J1772,2019-01-01,ChargePoint,active
EV-004432,CUST-0057080,XFMR-008840,FDR-0027,SUB-007,33.626428,-112.039034,Level 2,19.2,J1772,2021-12-01,Electrify America,active
EV-004433,CUST-0057084,XFMR-008840,FDR-0027,SUB-007,33.626779,-112.039198,Level 1,1.4,NEMA 5-15,2024-04-01,EVgo,active
EV-004434,CUST-0057092,XFMR-008841,FDR-0027,SUB-007,33.62718,-112.039021,Level 2,11.5,J1772,2023-03-01,Electrify America,active
EV-004435,CUST-0057096,XFMR-008841,FDR-0027,SUB-007,33.627051,-112.039001,Level 2,11.5,J1772,2021-10-01,Blink,active
EV-004436,CUST-0057107,XFMR-008843,FDR-0027,SUB-007,33.628862,-112.039522,Level 2,11.5,J1772,2020-11-01,EVgo,active
EV-004437,CUST-0057159,XFMR-008851,FDR-0027,SUB-007,33.633852,-112.038947,Level 2,11.5,J1772,2020-07-01,Blink,active
EV-004438,CUST-0057227,XFMR-008863,FDR-0027,SUB-007,33.641298,-112.039372,Level 1,1.4,NEMA 5-15,2020-02-01,private,active
EV-004439,CUST-0057228,XFMR-008864,FDR-0027,SUB-007,33.641968,-112.03956,Level 2,19.2,J1772,2019-03-01,ChargePoint,active
EV-004440,CUST-0057229,XFMR-008864,FDR-0027,SUB-007,33.642564,-112.039668,Level 2,7.7,J1772,2019-08-01,EVgo,active
EV-004441,CUST-0057240,XFMR-008865,FDR-0027,SUB-007,33.642852,-112.039237,Level 2,19.2,J1772,2021-05-01,ChargePoint,active
EV-004442,CUST-0057244,XFMR-008865,FDR-0027,SUB-007,33.6432,-112.039698,Level 2,19.2,J1772,2024-09-01,EVgo,active
EV-004443,CUST-0057248,XFMR-008866,FDR-0027,SUB-007,33.643517,-112.039007,Level 1,1.4,NEMA 5-15,2024-05-01,private,active
EV-004444,CUST-0057258,XFMR-008867,FDR-0027,SUB-007,33.644139,-112.039491,Level 2,19.2,J1772,2024-03-01,Electrify America,active
EV-004445,CUST-0057286,XFMR-008872,FDR-0027,SUB-007,33.647205,-112.039182,Level 2,19.2,J1772,2023-01-01,ChargePoint,offline
EV-004446,CUST-0057299,XFMR-008874,FDR-0027,SUB-007,33.648554,-112.039506,Level 2,19.2,J1772,2024-01-01,Blink,active
EV-004447,CUST-0057303,XFMR-008874,FDR-0027,SUB-007,33.648505,-112.039083,Level 1,1.4,NEMA 5-15,2021-10-01,Blink,active
EV-004448,CUST-0057308,XFMR-008874,FDR-0027,SUB-007,33.64916,-112.039149,Level 2,11.5,J1772,2022-02-01,ChargePoint,active
EV-004449,CUST-0057311,XFMR-008875,FDR-0027,SUB-007,33.649324,-112.039795,Level 2,11.5,J1772,2021-11-01,private,active
EV-004450,CUST-0057312,XFMR-008875,FDR-0027,SUB-007,33.649378,-112.03906,DCFC,350,CCS,2024-04-01,EVgo,active
EV-004451,CUST-0057322,XFMR-008877,FDR-0027,SUB-007,33.651057,-112.038872,Level 2,7.7,J1772,2019-05-01,ChargePoint,active
EV-004452,CUST-0057323,XFMR-008877,FDR-0027,SUB-007,33.65063,-112.039482,Level 2,7.7,J1772,2021-10-01,EVgo,active
EV-004453,CUST-0057367,XFMR-008883,FDR-0028,SUB-007,33.542415,-112.037354,Level 2,11.5,J1772,2019-01-01,private,active
EV-004454,CUST-0057375,XFMR-008884,FDR-0028,SUB-007,33.542291,-112.03614,Level 2,7.7,J1772,2020-11-01,ChargePoint,active
EV-004455,CUST-0057379,XFMR-008884,FDR-0028,SUB-007,33.542749,-112.036455,Level 2,11.5,J1772,2023-02-01,Blink,active
EV-004456,CUST-0057397,XFMR-008886,FDR-0028,SUB-007,33.54245,-112.03502,Level 2,7.7,J1772,2022-05-01,private,active
EV-004457,CUST-0057402,XFMR-008887,FDR-0028,SUB-007,33.542834,-112.034354,Level 1,1.4,NEMA 5-15,2024-04-01,private,active
EV-004458,CUST-0057419,XFMR-008888,FDR-0028,SUB-007,33.542437,-112.033604,Level 2,11.5,J1772,2024-01-01,ChargePoint,active
EV-004459,CUST-0057429,XFMR-008890,FDR-0028,SUB-007,33.542467,-112.032886,Level 2,7.7,J1772,2022-02-01,EVgo,active
EV-004460,CUST-0057468,XFMR-008895,FDR-0028,SUB-007,33.542776,-112.030087,Level 2,11.5,J1772,2019-09-01,Electrify America,active
EV-004461,CUST-0057482,XFMR-008898,FDR-0028,SUB-007,33.542578,-112.027807,Level 2,19.2,J1772,2024-07-01,Electrify America,active
EV-004462,CUST-0057485,XFMR-008899,FDR-0028,SUB-007,33.542854,-112.027484,Level 1,1.4,NEMA 5-15,2020-07-01,Tesla,active
EV-004463,CUST-0057499,XFMR-008902,FDR-0028,SUB-007,33.542339,-112.025461,Level 2,11.5,J1772,2023-08-01,EVgo,active
EV-004464,CUST-0057505,XFMR-008904,FDR-0028,SUB-007,33.542826,-112.024085,Level 2,11.5,J1772,2021-03-01,EVgo,active
EV-004465,CUST-0057519,XFMR-008906,FDR-0028,SUB-007,33.542623,-112.022921,Level 2,7.7,J1772,2021-11-01,Blink,active
EV-004466,CUST-0057557,XFMR-008913,FDR-0028,SUB-007,33.542926,-112.01901,Level 2,19.2,J1772,2023-09-01,EVgo,active
EV-004467,CUST-0057562,XFMR-008914,FDR-0028,SUB-007,33.542907,-112.018733,Level 2,11.5,J1772,2022-04-01,Blink,active
EV-004468,CUST-0057565,XFMR-008914,FDR-0028,SUB-007,33.542518,-112.018072,Level 2,11.5,J1772,2023-10-01,Tesla,active
EV-004469,CUST-0057571,XFMR-008914,FDR-0028,SUB-007,33.542797,-112.018205,Level 2,7.7,J1772,2023-12-01,Blink,active
EV-004470,CUST-0057599,XFMR-008919,FDR-0028,SUB-007,33.542728,-112.015271,Level 2,19.2,J1772,2024-10-01,Blink,active
EV-004471,CUST-0057600,XFMR-008919,FDR-0028,SUB-007,33.542715,-112.015414,DCFC,350,CCS,2023-12-01,private,active
EV-004472,CUST-0057607,XFMR-008921,FDR-0028,SUB-007,33.542529,-112.014587,Level 2,11.5,J1772,2020-12-01,Tesla,active
EV-004473,CUST-0057616,XFMR-008922,FDR-0028,SUB-007,33.542905,-112.013945,Level 2,11.5,J1772,2020-08-01,Electrify America,active
EV-004474,CUST-0057622,XFMR-008923,FDR-0028,SUB-007,33.542939,-112.012808,Level 1,1.4,NEMA 5-15,2021-12-01,ChargePoint,active
EV-004475,CUST-0057632,XFMR-008924,FDR-0028,SUB-007,33.542406,-112.012835,Level 2,11.5,J1772,2023-01-01,Electrify America,active
EV-004476,CUST-0057651,XFMR-008930,FDR-0028,SUB-007,33.542931,-112.008687,Level 2,11.5,J1772,2024-04-01,Electrify America,active
EV-004477,CUST-0057657,XFMR-008930,FDR-0028,SUB-007,33.543029,-112.008929,Level 2,7.7,J1772,2023-04-01,Tesla,active
EV-004478,CUST-0057663,XFMR-008931,FDR-0028,SUB-007,33.542365,-112.008163,Level 2,7.7,J1772,2019-07-01,ChargePoint,active
EV-004479,CUST-0057677,XFMR-008934,FDR-0028,SUB-007,33.54221,-112.006304,Level 2,11.5,J1772,2023-09-01,Blink,active
EV-004480,CUST-0057684,XFMR-008934,FDR-0028,SUB-007,33.542243,-112.006546,Level 2,7.7,J1772,2022-10-01,private,active
EV-004481,CUST-0057692,XFMR-008935,FDR-0028,SUB-007,33.54294,-112.005722,Level 2,19.2,J1772,2021-03-01,ChargePoint,active
EV-004482,CUST-0057703,XFMR-008937,FDR-0028,SUB-007,33.542757,-112.00459,Level 2,7.7,J1772,2022-07-01,private,active
EV-004483,CUST-0057759,XFMR-008946,FDR-0028,SUB-007,33.54234,-111.99978,Level 1,1.4,NEMA 5-15,2021-08-01,private,active
