feeder_id,timestamp,load_mw,load_mvar,voltage_pu,power_factor
FDR-0004,2024-04-18 00:00,3.476,1.341,0.9521,0.933
FDR-0004,2024-04-18 01:00,3.71,1.152,1.0499,0.955
FDR-0004,2024-04-18 02:00,3.969,1.346,1.021,0.947
FDR-0004,2024-04-18 03:00,4.144,1.936,1.0267,0.906
FDR-0004,2024-04-18 04:00,3.88,1.79,0.9524,0.908
FDR-0004,2024-04-18 05:00,3.811,1.878,1.011,0.897
FDR-0004,2024-04-18 06:00,4.1,1.759,1.0296,0.919
FDR-0004,2024-04-18 07:00,4.517,1.008,0.9526,0.976
FDR-0004,2024-04-18 08:00,5.275,2.464,0.9974,0.906
FDR-0004,2024-04-18 09:00,5.763,2.609,0.96,0.911
FDR-0004,2024-04-18 10:00,6.64,2.062,1.0225,0.955
FDR-0004,2024-04-18 11:00,6.322,3.395,1.0185,0.881
FDR-0004,2024-04-18 12:00,6.764,2.631,0.9981,0.932
FDR-0004,2024-04-18 13:00,6.355,2.111,1.0026,0.949
FDR-0004,2024-04-18 14:00,6.506,2.612,0.9501,0.928
FDR-0004,2024-04-18 15:00,5.983,2.982,0.9502,0.895
FDR-0004,2024-04-18 16:00,6.676,2.701,0.9615,0.927
FDR-0004,2024-04-18 17:00,7.459,1.735,1.046,0.974
FDR-0004,2024-04-18 18:00,7.912,3.323,1.0261,0.922
FDR-0004,2024-04-18 19:00,6.968,2.339,1.0112,0.948
FDR-0004,2024-04-18 20:00,5.474,2.557,0.9566,0.906
FDR-0004,2024-04-18 21:00,5.367,2.538,0.9911,0.904
FDR-0004,2024-04-18 22:00,4.945,1.323,0.997,0.966
FDR-0004,2024-04-18 23:00,4.84,2.344,0.9738,0.9
FDR-0004,2024-04-19 00:00,3.27,1.165,1.0383,0.942
FDR-0004,2024-04-19 01:00,3.804,1.209,0.9766,0.953
FDR-0004,2024-04-19 02:00,3.635,1.646,0.9926,0.911
FDR-0004,2024-04-19 03:00,4.087,2.014,1.0164,0.897
FDR-0004,2024-04-19 04:00,3.69,1.132,1.032,0.956
FDR-0004,2024-04-19 05:00,3.877,1.381,0.9556,0.942
FDR-0004,2024-04-19 06:00,3.966,1.772,1.0128,0.913
FDR-0004,2024-04-19 07:00,4.855,2.62,1.0164,0.88
FDR-0004,2024-04-19 08:00,4.976,1.935,0.9548,0.932
FDR-0004,2024-04-19 09:00,5.631,2.5,1.0178,0.914
FDR-0004,2024-04-19 10:00,6.769,1.948,0.9592,0.961
FDR-0004,2024-04-19 11:00,6.226,2.176,0.9866,0.944
FDR-0004,2024-04-19 12:00,6.971,3.356,0.9737,0.901
FDR-0004,2024-04-19 13:00,7.018,3.319,0.9703,0.904
FDR-0004,2024-04-19 14:00,5.793,2.984,1.033,0.889
FDR-0004,2024-04-19 15:00,5.955,2.519,1.0432,0.921
FDR-0004,2024-04-19 16:00,7.669,2.884,1.0304,0.936
FDR-0004,2024-04-19 17:00,7.8,2.619,1.0297,0.948
FDR-0004,2024-04-19 18:00,8.037,3.824,1.0067,0.903
FDR-0004,2024-04-19 19:00,7.234,3.359,0.9778,0.907
FDR-0004,2024-04-19 20:00,5.635,2.4,0.9544,0.92
FDR-0004,2024-04-19 21:00,5.462,2.599,0.9862,0.903
FDR-0004,2024-04-19 22:00,4.802,1.695,1.0132,0.943
FDR-0004,2024-04-19 23:00,4.432,2.032,1.0141,0.909
FDR-0004,2024-04-20 00:00,2.898,1.312,0.9516,0.911
FDR-0004,2024-04-20 01:00,3.3,1.273,0.9675,0.933
FDR-0004,2024-04-20 02:00,3.235,1.539,0.9599,0.903
FDR-0004,2024-04-20 03:00,3.44,1.517,1.0433,0.915
FDR-0004,2024-04-20 04:00,3.113,1.586,0.9819,0.891
FDR-0004,2024-04-20 05:00,3.018,1.462,0.9598,0.9
FDR-0004,2024-04-20 06:00,3.603,1.247,1.0393,0.945
FDR-0004,2024-04-20 07:00,3.641,1.605,0.9568,0.915
FDR-0004,2024-04-20 08:00,4.641,2.235,1.0026,0.901
FDR-0004,2024-04-20 09:00,5.396,2.644,1.0121,0.898
FDR-0004,2024-04-20 10:00,5.676,1.784,0.9688,0.954
FDR-0004,2024-04-20 11:00,5.302,2.687,1.0179,0.892
FDR-0004,2024-04-20 12:00,5.787,2.603,1.006,0.912
FDR-0004,2024-04-20 13:00,5.265,1.225,1.0262,0.974
FDR-0004,2024-04-20 14:00,5.501,2.104,1.0093,0.934
FDR-0004,2024-04-20 15:00,4.973,1.95,0.9612,0.931
FDR-0004,2024-04-20 16:00,5.937,2.547,1.0126,0.919
FDR-0004,2024-04-20 17:00,6.215,2.629,1.0277,0.921
FDR-0004,2024-04-20 18:00,6.877,1.724,1.0283,0.97
FDR-0004,2024-04-20 19:00,5.843,1.413,0.9914,0.972
FDR-0004,2024-04-20 20:00,4.724,1.077,1.0471,0.975
FDR-0004,2024-04-20 21:00,4.48,2.08,0.9875,0.907
FDR-0004,2024-04-20 22:00,4.011,1.598,1.0027,0.929
FDR-0004,2024-04-20 23:00,4.031,2.087,0.9666,0.888
FDR-0004,2024-04-21 00:00,2.981,1.072,0.9961,0.941
FDR-0004,2024-04-21 01:00,3.142,1.109,1.0431,0.943
FDR-0004,2024-04-21 02:00,3.09,0.674,0.9636,0.977
FDR-0004,2024-04-21 03:00,3.379,1.617,0.9947,0.902
FDR-0004,2024-04-21 04:00,3.236,1.086,0.9721,0.948
FDR-0004,2024-04-21 05:00,3.403,0.952,0.9825,0.963
FDR-0004,2024-04-21 06:00,3.256,1.558,1.0124,0.902
FDR-0004,2024-04-21 07:00,4.149,1.73,0.9924,0.923
FDR-0004,2024-04-21 08:00,4.669,2.235,0.9616,0.902
FDR-0004,2024-04-21 09:00,4.627,2.345,1.0046,0.892
FDR-0004,2024-04-21 10:00,5.103,2.143,1.0048,0.922
FDR-0004,2024-04-21 11:00,5.617,2.238,1.0438,0.929
FDR-0004,2024-04-21 12:00,5.295,2.474,0.9762,0.906
FDR-0004,2024-04-21 13:00,5.411,1.599,1.0403,0.959
FDR-0004,2024-04-21 14:00,4.951,1.284,1.0345,0.968
FDR-0004,2024-04-21 15:00,5.333,1.492,0.9786,0.963
FDR-0004,2024-04-21 16:00,5.785,2.932,0.9804,0.892
FDR-0004,2024-04-21 17:00,6.184,1.603,1.0028,0.968
FDR-0004,2024-04-21 18:00,6.438,2.877,0.9509,0.913
FDR-0004,2024-04-21 19:00,6.345,2.946,0.9736,0.907
FDR-0004,2024-04-21 20:00,4.345,1.519,0.9745,0.944
FDR-0004,2024-04-21 21:00,4.391,1.428,0.9909,0.951
FDR-0004,2024-04-21 22:00,4.306,1.605,1.049,0.937
FDR-0004,2024-04-21 23:00,3.908,1.653,1.0368,0.921
FDR-0004,2024-07-15 00:00,6.35,3.165,0.9861,0.895
FDR-0004,2024-07-15 01:00,6.606,2.527,1.0157,0.934
FDR-0004,2024-07-15 02:00,6.017,1.4,1.0301,0.974
FDR-0004,2024-07-15 03:00,6.976,1.748,1.0139,0.97
FDR-0004,2024-07-15 04:00,6.86,2.86,1.0376,0.923
FDR-0004,2024-07-15 05:00,6.083,2.366,0.9667,0.932
FDR-0004,2024-07-15 06:00,6.246,2.488,0.9725,0.929
FDR-0004,2024-07-15 07:00,8.195,2.293,0.9884,0.963
FDR-0004,2024-07-15 08:00,8.332,3.16,1.0369,0.935
FDR-0004,2024-07-15 09:00,9.495,3.087,1.0245,0.951
FDR-0004,2024-07-15 10:00,9.833,4.928,1.0332,0.894
FDR-0004,2024-07-15 11:00,10.425,4.087,0.9862,0.931
FDR-0004,2024-07-15 12:00,10.538,3.273,0.9613,0.955
FDR-0004,2024-07-15 13:00,10.848,5.588,0.9876,0.889
FDR-0004,2024-07-15 14:00,10.348,2.77,0.9566,0.966
FDR-0004,2024-07-15 15:00,10.913,5.5,1.022,0.893
FDR-0004,2024-07-15 16:00,11.721,2.938,0.9776,0.97
FDR-0004,2024-07-15 17:00,13.425,5.306,0.9945,0.93
FDR-0004,2024-07-15 18:00,12.293,5.311,0.9569,0.918
FDR-0004,2024-07-15 19:00,11.59,3.38,0.9988,0.96
FDR-0004,2024-07-15 20:00,9.323,4.489,0.9761,0.901
FDR-0004,2024-07-15 21:00,9.128,2.165,1.0297,0.973
FDR-0004,2024-07-15 22:00,8.504,2.38,0.9955,0.963
FDR-0004,2024-07-15 23:00,7.553,2.114,1.0094,0.963
FDR-0004,2024-07-16 00:00,6.25,2.662,0.9686,0.92
FDR-0004,2024-07-16 01:00,5.736,3.018,0.9976,0.885
FDR-0004,2024-07-16 02:00,6.1,1.239,0.9596,0.98
FDR-0004,2024-07-16 03:00,6.29,2.09,1.017,0.949
FDR-0004,2024-07-16 04:00,6.717,2.676,0.965,0.929
FDR-0004,2024-07-16 05:00,6.634,3.343,1.0142,0.893
FDR-0004,2024-07-16 06:00,6.174,3.094,1.0434,0.894
FDR-0004,2024-07-16 07:00,7.26,3.719,0.9965,0.89
FDR-0004,2024-07-16 08:00,9.108,4.334,1.0125,0.903
FDR-0004,2024-07-16 09:00,10.384,5.029,1.0315,0.9
FDR-0004,2024-07-16 10:00,10.611,3.45,0.9613,0.951
FDR-0004,2024-07-16 11:00,11.152,2.645,1.0233,0.973
FDR-0004,2024-07-16 12:00,11.109,4.699,1.039,0.921
FDR-0004,2024-07-16 13:00,11.474,3.932,1.0251,0.946
FDR-0004,2024-07-16 14:00,11.12,3.112,0.9567,0.963
FDR-0004,2024-07-16 15:00,10.964,4.638,1.0495,0.921
FDR-0004,2024-07-16 16:00,12.225,6.364,0.9522,0.887
FDR-0004,2024-07-16 17:00,13.3,5.045,0.9955,0.935
FDR-0004,2024-07-16 18:00,12.466,6.352,1.0109,0.891
FDR-0004,2024-07-16 19:00,12.945,6.27,1.0025,0.9
FDR-0004,2024-07-16 20:00,8.547,2.591,1.0395,0.957
FDR-0004,2024-07-16 21:00,8.343,3.752,1.0205,0.912
FDR-0004,2024-07-16 22:00,8.687,4.305,0.9946,0.896
FDR-0004,2024-07-16 23:00,7.285,3.712,0.9721,0.891
FDR-0004,2024-07-17 00:00,5.588,2.155,1.0499,0.933
FDR-0004,2024-07-17 01:00,5.928,1.906,0.9947,0.952
FDR-0004,2024-07-17 02:00,6.473,1.962,1.0051,0.957
FDR-0004,2024-07-17 03:00,6.725,3.314,0.9762,0.897
FDR-0004,2024-07-17 04:00,6.013,2.081,0.9676,0.945
FDR-0004,2024-07-17 05:00,5.857,1.987,0.9762,0.947
FDR-0004,2024-07-17 06:00,6.355,2.369,1.0316,0.937
FDR-0004,2024-07-17 07:00,7.372,2.96,1.0188,0.928
FDR-0004,2024-07-17 08:00,8.907,3.292,0.9719,0.938
FDR-0004,2024-07-17 09:00,9.44,4.05,1.0363,0.919
FDR-0004,2024-07-17 10:00,9.817,2.094,0.9672,0.978
FDR-0004,2024-07-17 11:00,11.578,4.007,1.0192,0.945
FDR-0004,2024-07-17 12:00,11.151,5.21,1.0018,0.906
FDR-0004,2024-07-17 13:00,11.46,5.808,0.9951,0.892
FDR-0004,2024-07-17 14:00,9.823,4.589,0.9547,0.906
FDR-0004,2024-07-17 15:00,9.746,4.993,1.0358,0.89
FDR-0004,2024-07-17 16:00,11.827,5.457,0.9917,0.908
FDR-0004,2024-07-17 17:00,12.948,3.071,0.9504,0.973
FDR-0004,2024-07-17 18:00,13.654,6.3,1.0366,0.908
FDR-0004,2024-07-17 19:00,11.814,5.068,0.9686,0.919
FDR-0004,2024-07-17 20:00,9.276,3.049,1.0384,0.95
FDR-0004,2024-07-17 21:00,9.072,4.0,1.0275,0.915
FDR-0004,2024-07-17 22:00,8.755,4.485,0.9783,0.89
FDR-0004,2024-07-17 23:00,7.952,2.99,0.9629,0.936
FDR-0004,2024-07-18 00:00,5.799,2.143,1.0295,0.938
FDR-0004,2024-07-18 01:00,6.536,1.327,0.9653,0.98
FDR-0004,2024-07-18 02:00,6.266,1.828,0.9673,0.96
FDR-0004,2024-07-18 03:00,6.034,1.512,1.0485,0.97
FDR-0004,2024-07-18 04:00,6.626,1.828,1.02,0.964
FDR-0004,2024-07-18 05:00,6.266,2.496,0.9603,0.929
FDR-0004,2024-07-18 06:00,6.695,2.992,0.9669,0.913
FDR-0004,2024-07-18 07:00,7.788,2.56,1.0065,0.95
FDR-0004,2024-07-18 08:00,8.271,2.748,1.0413,0.949
FDR-0004,2024-07-18 09:00,10.161,3.654,0.9811,0.941
FDR-0004,2024-07-18 10:00,11.024,4.181,1.0052,0.935
FDR-0004,2024-07-18 11:00,11.159,4.584,0.9915,0.925
FDR-0004,2024-07-18 12:00,11.733,4.526,0.9774,0.933
FDR-0004,2024-07-18 13:00,11.05,4.707,0.9817,0.92
FDR-0004,2024-07-18 14:00,11.238,5.379,1.0196,0.902
FDR-0004,2024-07-18 15:00,10.744,5.173,1.0244,0.901
FDR-0004,2024-07-18 16:00,11.911,6.069,0.9998,0.891
FDR-0004,2024-07-18 17:00,12.225,5.39,1.0225,0.915
FDR-0004,2024-07-18 18:00,12.576,5.839,0.9701,0.907
FDR-0004,2024-07-18 19:00,12.365,3.309,1.0274,0.966
FDR-0004,2024-07-18 20:00,9.589,3.352,0.9935,0.944
FDR-0004,2024-07-18 21:00,8.822,3.785,1.049,0.919
FDR-0004,2024-07-18 22:00,8.457,2.192,1.0061,0.968
FDR-0004,2024-07-18 23:00,8.071,2.821,1.0186,0.944
FDR-0004,2024-07-19 00:00,5.937,2.29,1.0477,0.933
FDR-0004,2024-07-19 01:00,6.457,1.807,1.0098,0.963
FDR-0004,2024-07-19 02:00,6.814,1.708,1.0265,0.97
FDR-0004,2024-07-19 03:00,6.555,2.832,1.0407,0.918
FDR-0004,2024-07-19 04:00,6.347,3.128,0.9724,0.897
FDR-0004,2024-07-19 05:00,6.14,2.407,0.9814,0.931
FDR-0004,2024-07-19 06:00,6.73,1.435,0.9959,0.978
FDR-0004,2024-07-19 07:00,7.988,2.235,1.0212,0.963
FDR-0004,2024-07-19 08:00,8.142,3.989,1.0441,0.898
FDR-0004,2024-07-19 09:00,9.249,4.187,0.9874,0.911
FDR-0004,2024-07-19 10:00,10.068,3.127,1.0204,0.955
FDR-0004,2024-07-19 11:00,10.847,4.149,0.9597,0.934
FDR-0004,2024-07-19 12:00,10.72,2.913,0.986,0.965
FDR-0004,2024-07-19 13:00,11.282,5.4,1.0227,0.902
FDR-0004,2024-07-19 14:00,10.184,5.441,1.0347,0.882
FDR-0004,2024-07-19 15:00,10.597,4.32,0.9936,0.926
FDR-0004,2024-07-19 16:00,11.259,5.453,1.0366,0.9
FDR-0004,2024-07-19 17:00,13.431,3.482,0.9763,0.968
FDR-0004,2024-07-19 18:00,11.953,4.91,1.0326,0.925
FDR-0004,2024-07-19 19:00,12.288,4.857,1.0433,0.93
FDR-0004,2024-07-19 20:00,9.581,2.184,1.0411,0.975
FDR-0004,2024-07-19 21:00,9.081,1.982,0.9759,0.977
FDR-0004,2024-07-19 22:00,7.781,3.9,1.0321,0.894
FDR-0004,2024-07-19 23:00,8.045,2.219,0.9967,0.964
FDR-0004,2024-07-20 00:00,5.348,1.869,0.9789,0.944
FDR-0004,2024-07-20 01:00,5.254,1.708,0.9771,0.951
FDR-0004,2024-07-20 02:00,5.349,2.246,1.0133,0.922
FDR-0004,2024-07-20 03:00,5.303,2.687,0.9733,0.892
FDR-0004,2024-07-20 04:00,5.247,1.668,1.0024,0.953
FDR-0004,2024-07-20 05:00,5.087,1.795,0.9709,0.943
FDR-0004,2024-07-20 06:00,5.69,2.559,1.0108,0.912
FDR-0004,2024-07-20 07:00,6.139,2.228,1.0142,0.94
FDR-0004,2024-07-20 08:00,7.634,2.075,1.0205,0.965
FDR-0004,2024-07-20 09:00,8.453,3.601,0.9665,0.92
FDR-0004,2024-07-20 10:00,8.563,1.783,0.9794,0.979
FDR-0004,2024-07-20 11:00,9.976,4.428,0.9714,0.914
FDR-0004,2024-07-20 12:00,9.759,4.503,0.9614,0.908
FDR-0004,2024-07-20 13:00,9.631,4.132,1.0164,0.919
FDR-0004,2024-07-20 14:00,9.102,2.031,0.9656,0.976
FDR-0004,2024-07-20 15:00,9.536,3.678,0.9845,0.933
FDR-0004,2024-07-20 16:00,9.979,2.544,1.0476,0.969
FDR-0004,2024-07-20 17:00,11.811,3.965,1.0374,0.948
FDR-0004,2024-07-20 18:00,10.165,4.422,1.0215,0.917
FDR-0004,2024-07-20 19:00,9.821,4.532,1.0477,0.908
FDR-0004,2024-07-20 20:00,8.217,3.744,0.9757,0.91
FDR-0004,2024-07-20 21:00,7.76,2.233,0.9816,0.961
FDR-0004,2024-07-20 22:00,7.211,1.775,0.9817,0.971
FDR-0004,2024-07-20 23:00,6.637,3.12,1.0382,0.905
FDR-0004,2024-07-21 00:00,5.223,2.364,1.0181,0.911
FDR-0004,2024-07-21 01:00,5.445,2.135,1.019,0.931
FDR-0004,2024-07-21 02:00,5.817,1.557,0.9867,0.966
FDR-0004,2024-07-21 03:00,5.428,1.706,0.9862,0.954
FDR-0004,2024-07-21 04:00,5.639,2.503,0.983,0.914
FDR-0004,2024-07-21 05:00,5.104,2.544,1.016,0.895
FDR-0004,2024-07-21 06:00,5.446,2.369,1.0465,0.917
FDR-0004,2024-07-21 07:00,6.315,2.709,0.9629,0.919
FDR-0004,2024-07-21 08:00,6.859,1.393,0.9899,0.98
FDR-0004,2024-07-21 09:00,8.744,2.55,1.0288,0.96
FDR-0004,2024-07-21 10:00,9.334,4.678,1.0322,0.894
FDR-0004,2024-07-21 11:00,9.385,4.026,1.0002,0.919
FDR-0004,2024-07-21 12:00,10.102,5.342,1.0049,0.884
FDR-0004,2024-07-21 13:00,9.6,3.452,1.0129,0.941
FDR-0004,2024-07-21 14:00,8.254,3.262,0.9905,0.93
FDR-0004,2024-07-21 15:00,8.592,3.061,0.9879,0.942
FDR-0004,2024-07-21 16:00,10.528,5.039,0.966,0.902
FDR-0004,2024-07-21 17:00,10.741,3.934,0.9875,0.939
FDR-0004,2024-07-21 18:00,11.816,4.367,0.9931,0.938
FDR-0004,2024-07-21 19:00,10.599,5.073,1.0068,0.902
FDR-0004,2024-07-21 20:00,8.126,3.796,0.9566,0.906
FDR-0004,2024-07-21 21:00,6.861,3.685,1.0445,0.881
FDR-0004,2024-07-21 22:00,6.734,1.964,0.9587,0.96
FDR-0004,2024-07-21 23:00,6.299,3.122,1.0291,0.896
FDR-0004,2024-10-15 00:00,3.734,1.613,1.0472,0.918
FDR-0004,2024-10-15 01:00,4.003,1.426,1.0062,0.942
FDR-0004,2024-10-15 02:00,4.367,1.451,0.9595,0.949
FDR-0004,2024-10-15 03:00,4.102,1.42,0.9612,0.945
FDR-0004,2024-10-15 04:00,4.101,1.475,1.0278,0.941
FDR-0004,2024-10-15 05:00,4.19,2.017,0.9574,0.901
FDR-0004,2024-10-15 06:00,4.008,1.23,0.9848,0.956
FDR-0004,2024-10-15 07:00,5.075,2.283,0.9718,0.912
FDR-0004,2024-10-15 08:00,5.226,2.114,0.9645,0.927
FDR-0004,2024-10-15 09:00,5.983,1.902,1.0348,0.953
FDR-0004,2024-10-15 10:00,7.248,2.278,1.0068,0.954
FDR-0004,2024-10-15 11:00,7.429,2.647,1.0152,0.942
FDR-0004,2024-10-15 12:00,7.355,2.86,1.0141,0.932
FDR-0004,2024-10-15 13:00,6.604,1.768,0.9768,0.966
FDR-0004,2024-10-15 14:00,6.672,1.73,0.9506,0.968
FDR-0004,2024-10-15 15:00,6.636,3.344,1.0243,0.893
FDR-0004,2024-10-15 16:00,8.402,3.105,0.9638,0.938
FDR-0004,2024-10-15 17:00,8.333,3.214,1.0214,0.933
FDR-0004,2024-10-15 18:00,8.517,4.41,1.0454,0.888
FDR-0004,2024-10-15 19:00,7.958,3.556,1.0385,0.913
FDR-0004,2024-10-15 20:00,6.064,2.954,1.0397,0.899
FDR-0004,2024-10-15 21:00,5.556,1.979,0.9881,0.942
FDR-0004,2024-10-15 22:00,5.578,2.622,0.9882,0.905
FDR-0004,2024-10-15 23:00,5.077,2.147,1.0374,0.921
FDR-0004,2024-10-16 00:00,4.005,0.986,0.9986,0.971
FDR-0004,2024-10-16 01:00,4.11,2.06,0.972,0.894
FDR-0004,2024-10-16 02:00,4.137,0.962,0.9843,0.974
FDR-0004,2024-10-16 03:00,4.505,2.233,1.0364,0.896
FDR-0004,2024-10-16 04:00,4.073,2.109,1.0447,0.888
FDR-0004,2024-10-16 05:00,3.81,1.332,1.0231,0.944
FDR-0004,2024-10-16 06:00,4.031,1.656,0.9714,0.925
FDR-0004,2024-10-16 07:00,4.871,1.495,0.9648,0.956
FDR-0004,2024-10-16 08:00,5.568,2.822,0.9695,0.892
FDR-0004,2024-10-16 09:00,6.104,1.391,1.0379,0.975
FDR-0004,2024-10-16 10:00,6.682,2.196,0.9587,0.95
FDR-0004,2024-10-16 11:00,6.587,1.896,1.0045,0.961
FDR-0004,2024-10-16 12:00,6.705,2.65,0.9643,0.93
FDR-0004,2024-10-16 13:00,6.69,3.316,1.0453,0.896
FDR-0004,2024-10-16 14:00,7.281,2.545,1.0428,0.944
FDR-0004,2024-10-16 15:00,7.166,3.471,0.9961,0.9
FDR-0004,2024-10-16 16:00,7.379,3.76,1.0179,0.891
FDR-0004,2024-10-16 17:00,8.941,4.679,0.9945,0.886
FDR-0004,2024-10-16 18:00,8.847,3.384,1.0089,0.934
FDR-0004,2024-10-16 19:00,7.834,1.591,1.0141,0.98
FDR-0004,2024-10-16 20:00,5.83,1.811,0.9542,0.955
FDR-0004,2024-10-16 21:00,5.447,1.848,1.0356,0.947
FDR-0004,2024-10-16 22:00,5.069,1.029,1.048,0.98
FDR-0004,2024-10-16 23:00,5.124,1.572,0.9831,0.956
FDR-0004,2024-10-17 00:00,3.939,1.403,0.978,0.942
FDR-0004,2024-10-17 01:00,4.025,1.678,0.9765,0.923
FDR-0004,2024-10-17 02:00,3.985,1.575,0.99,0.93
FDR-0004,2024-10-17 03:00,4.092,1.768,0.9788,0.918
FDR-0004,2024-10-17 04:00,4.247,1.597,0.9695,0.936
FDR-0004,2024-10-17 05:00,4.338,1.049,1.0496,0.972
FDR-0004,2024-10-17 06:00,3.943,1.165,1.001,0.959
FDR-0004,2024-10-17 07:00,4.575,1.147,1.0088,0.97
FDR-0004,2024-10-17 08:00,5.599,1.919,1.0443,0.946
FDR-0004,2024-10-17 09:00,6.745,2.833,1.0423,0.922
FDR-0004,2024-10-17 10:00,6.731,3.145,0.9677,0.906
FDR-0004,2024-10-17 11:00,6.956,2.879,1.0096,0.924
FDR-0004,2024-10-17 12:00,7.314,3.16,0.9906,0.918
FDR-0004,2024-10-17 13:00,7.675,3.081,1.0201,0.928
FDR-0004,2024-10-17 14:00,7.039,1.97,1.0077,0.963
FDR-0004,2024-10-17 15:00,6.678,1.553,0.9584,0.974
FDR-0004,2024-10-17 16:00,8.258,2.914,0.9568,0.943
FDR-0004,2024-10-17 17:00,7.834,2.657,1.0157,0.947
FDR-0004,2024-10-17 18:00,8.98,4.749,1.024,0.884
FDR-0004,2024-10-17 19:00,7.354,3.541,0.9585,0.901
FDR-0004,2024-10-17 20:00,5.698,2.76,1.0039,0.9
FDR-0004,2024-10-17 21:00,5.697,2.323,1.0469,0.926
FDR-0004,2024-10-17 22:00,5.118,2.594,0.9993,0.892
FDR-0004,2024-10-17 23:00,5.078,1.723,1.0367,0.947
FDR-0004,2024-10-18 00:00,3.719,1.694,1.048,0.91
FDR-0004,2024-10-18 01:00,3.987,1.325,1.0336,0.949
FDR-0004,2024-10-18 02:00,4.211,1.894,0.9836,0.912
FDR-0004,2024-10-18 03:00,4.475,1.455,0.9834,0.951
FDR-0004,2024-10-18 04:00,4.302,1.336,0.9698,0.955
FDR-0004,2024-10-18 05:00,4.23,2.096,0.9863,0.896
FDR-0004,2024-10-18 06:00,4.223,2.233,1.0035,0.884
FDR-0004,2024-10-18 07:00,5.068,2.309,0.9754,0.91
FDR-0004,2024-10-18 08:00,5.259,2.796,1.0295,0.883
FDR-0004,2024-10-18 09:00,6.148,3.234,0.9679,0.885
FDR-0004,2024-10-18 10:00,6.618,3.372,1.036,0.891
FDR-0004,2024-10-18 11:00,7.316,1.523,1.0287,0.979
FDR-0004,2024-10-18 12:00,7.774,3.097,1.0142,0.929
FDR-0004,2024-10-18 13:00,7.69,3.571,1.0031,0.907
FDR-0004,2024-10-18 14:00,6.938,1.769,1.0044,0.969
FDR-0004,2024-10-18 15:00,7.01,2.726,1.0379,0.932
FDR-0004,2024-10-18 16:00,7.682,1.677,1.0196,0.977
FDR-0004,2024-10-18 17:00,9.075,4.699,0.9679,0.888
FDR-0004,2024-10-18 18:00,8.797,3.504,1.0246,0.929
FDR-0004,2024-10-18 19:00,7.577,3.089,1.0435,0.926
FDR-0004,2024-10-18 20:00,6.305,1.713,0.9652,0.965
FDR-0004,2024-10-18 21:00,5.504,2.311,0.9842,0.922
FDR-0004,2024-10-18 22:00,4.913,2.393,0.9839,0.899
FDR-0004,2024-10-18 23:00,4.665,2.467,1.0389,0.884
FDR-0004,2024-10-19 00:00,3.03,1.254,1.0427,0.924
FDR-0004,2024-10-19 01:00,3.53,1.867,1.0322,0.884
FDR-0004,2024-10-19 02:00,3.471,0.999,1.0461,0.961
FDR-0004,2024-10-19 03:00,3.734,1.613,0.9533,0.918
FDR-0004,2024-10-19 04:00,3.788,1.204,0.99,0.953
FDR-0004,2024-10-19 05:00,3.567,1.562,0.9897,0.916
FDR-0004,2024-10-19 06:00,3.376,0.816,1.0281,0.972
FDR-0004,2024-10-19 07:00,4.16,0.948,1.0431,0.975
FDR-0004,2024-10-19 08:00,4.561,1.313,0.997,0.961
FDR-0004,2024-10-19 09:00,5.264,1.749,1.0396,0.949
FDR-0004,2024-10-19 10:00,5.539,2.065,0.9674,0.937
FDR-0004,2024-10-19 11:00,6.027,2.286,1.0169,0.935
FDR-0004,2024-10-19 12:00,6.511,2.491,1.0461,0.934
FDR-0004,2024-10-19 13:00,6.408,3.247,1.0165,0.892
FDR-0004,2024-10-19 14:00,5.588,2.722,0.972,0.899
FDR-0004,2024-10-19 15:00,5.552,1.212,0.9974,0.977
FDR-0004,2024-10-19 16:00,6.531,3.032,1.0131,0.907
FDR-0004,2024-10-19 17:00,7.36,3.223,0.9932,0.916
FDR-0004,2024-10-19 18:00,7.498,3.239,0.972,0.918
FDR-0004,2024-10-19 19:00,6.178,3.027,0.9946,0.898
FDR-0004,2024-10-19 20:00,4.684,2.107,0.9884,0.912
FDR-0004,2024-10-19 21:00,4.866,1.667,1.0108,0.946
FDR-0004,2024-10-19 22:00,4.672,1.569,0.9967,0.948
FDR-0004,2024-10-19 23:00,4.028,2.03,0.9673,0.893
FDR-0004,2024-10-20 00:00,3.416,1.769,1.0195,0.888
FDR-0004,2024-10-20 01:00,3.466,1.011,0.9625,0.96
FDR-0004,2024-10-20 02:00,3.352,1.745,1.0391,0.887
FDR-0004,2024-10-20 03:00,3.402,1.609,0.988,0.904
FDR-0004,2024-10-20 04:00,3.775,1.996,0.9928,0.884
FDR-0004,2024-10-20 05:00,3.193,1.292,0.9505,0.927
FDR-0004,2024-10-20 06:00,3.353,1.346,1.0417,0.928
FDR-0004,2024-10-20 07:00,3.897,2.082,1.0411,0.882
FDR-0004,2024-10-20 08:00,4.872,1.567,1.0364,0.952
FDR-0004,2024-10-20 09:00,5.036,2.566,1.019,0.891
FDR-0004,2024-10-20 10:00,5.706,1.527,0.9559,0.966
FDR-0004,2024-10-20 11:00,6.106,2.155,1.0388,0.943
FDR-0004,2024-10-20 12:00,6.354,2.471,0.9515,0.932
FDR-0004,2024-10-20 13:00,5.597,2.99,0.9704,0.882
FDR-0004,2024-10-20 14:00,6.107,2.693,0.9942,0.915
FDR-0004,2024-10-20 15:00,6.089,2.827,0.9803,0.907
