transformer_id,inspection_date,work_order_id,inspection_type,condition_before,condition_after
XFMR-006139,2021-11-19 18:36:36.087156,WO-002630,routine,4,3
XFMR-016411,2020-06-26 18:36:36.087176,WO-002631,routine,4,4
XFMR-016411,2023-04-12 18:36:36.087186,WO-002632,routine,4,4
XFMR-016411,2018-06-03 18:36:36.087196,WO-002633,preventive,5,4
XFMR-013355,2019-02-28 18:36:36.087216,WO-002634,preventive,1,1
XFMR-013355,2020-12-23 18:36:36.087226,WO-002635,emergency,1,1
XFMR-004731,2025-07-25 18:36:36.087246,WO-002636,routine,3,2
XFMR-004731,2017-08-21 18:36:36.087257,WO-002637,routine,1,2
XFMR-004731,2024-09-03 18:36:36.087266,WO-002638,routine,1,2
XFMR-008204,2018-11-23 18:36:36.087286,WO-002639,routine,3,2
XFMR-008204,2016-03-18 18:36:36.087297,WO-002640,routine,2,2
XFMR-007556,2020-04-10 18:36:36.087316,WO-002641,routine,2,2
XFMR-007556,2023-06-13 18:36:36.087327,WO-002642,routine,3,2
XFMR-007556,2020-09-05 18:36:36.087337,WO-002643,routine,1,2
XFMR-001581,2022-03-14 18:36:36.087356,WO-002644,preventive,3,3
XFMR-001581,2017-06-22 18:36:36.087366,WO-002645,routine,2,3
XFMR-001581,2017-06-24 18:36:36.087376,WO-002646,preventive,2,3
XFMR-008510,2016-11-20 18:36:36.087396,WO-002647,preventive,3,3
XFMR-009467,2023-10-27 18:36:36.087416,WO-002648,routine,5,5
XFMR-009467,2016-05-26 18:36:36.087427,WO-002649,routine,4,5
XFMR-009467,2018-07-07 18:36:36.087436,WO-002650,routine,4,5
XFMR-007713,2018-09-18 18:36:36.087456,WO-002651,preventive,2,2
XFMR-017559,2019-11-08 18:36:36.087476,WO-002652,routine,3,4
XFMR-017559,2020-12-14 18:36:36.087487,WO-002653,routine,5,4
XFMR-004193,2023-09-17 18:36:36.087506,WO-002654,routine,1,2
XFMR-004193,2023-07-28 18:36:36.087517,WO-002655,preventive,1,2
XFMR-004193,2017-12-22 18:36:36.087527,WO-002656,routine,1,2
XFMR-002421,2024-08-17 18:36:36.087546,WO-002657,routine,1,1
XFMR-019277,2025-10-22 18:36:36.087567,WO-002658,routine,3,3
XFMR-005872,2024-08-10 18:36:36.087587,WO-002659,routine,2,2
XFMR-004905,2019-10-06 18:36:36.087607,WO-002660,routine,4,4
XFMR-004905,2022-01-05 18:36:36.087618,WO-002661,preventive,3,4
XFMR-004905,2024-05-11 18:36:36.087628,WO-002662,preventive,5,4
XFMR-006741,2025-09-26 18:36:36.087647,WO-002663,preventive,2,3
XFMR-020803,2023-06-04 18:36:36.087668,WO-002664,routine,2,2
XFMR-020803,2022-05-05 18:36:36.087679,WO-002665,emergency,1,2
XFMR-020803,2016-10-06 18:36:36.087688,WO-002666,routine,1,2
XFMR-019503,2020-09-04 18:36:36.087708,WO-002667,routine,5,4
XFMR-019503,2021-01-14 18:36:36.087719,WO-002668,routine,4,4
XFMR-019503,2018-12-31 18:36:36.087729,WO-002669,routine,4,4
XFMR-014298,2020-04-13 18:36:36.087748,WO-002670,routine,1,1
XFMR-014298,2019-09-03 18:36:36.087759,WO-002671,routine,1,1
XFMR-014298,2018-09-13 18:36:36.087768,WO-002672,routine,2,1
XFMR-002267,2017-03-24 18:36:36.087788,WO-002673,routine,2,3
XFMR-002267,2025-04-27 18:36:36.087799,WO-002674,routine,4,3
XFMR-014561,2017-12-28 18:36:36.087818,WO-002675,preventive,1,2
XFMR-014561,2018-03-14 18:36:36.087829,WO-002676,routine,2,2
XFMR-014561,2022-11-15 18:36:36.087839,WO-002677,routine,1,2
XFMR-015968,2020-05-03 18:36:36.087858,WO-002678,routine,2,2
XFMR-020399,2016-10-22 18:36:36.087879,WO-002679,routine,2,2
XFMR-020399,2025-01-08 18:36:36.087889,WO-002680,emergency,1,2
XFMR-003980,2022-01-04 18:36:36.087909,WO-002681,preventive,4,3
XFMR-003980,2025-10-22 18:36:36.087920,WO-002682,emergency,4,3
XFMR-015200,2016-12-28 18:36:36.087941,WO-002683,routine,2,2
XFMR-015200,2019-04-15 18:36:36.087952,WO-002684,routine,3,2
XFMR-016581,2020-10-02 18:36:36.087972,WO-002685,routine,4,3
XFMR-016581,2020-11-08 18:36:36.087982,WO-002686,routine,3,3
XFMR-016581,2018-02-25 18:36:36.087992,WO-002687,routine,2,3
XFMR-005338,2020-04-05 18:36:36.088012,WO-002688,routine,3,3
XFMR-005338,2020-11-09 18:36:36.088022,WO-002689,emergency,4,3
XFMR-005338,2023-11-24 18:36:36.088032,WO-002690,routine,4,3
XFMR-013228,2020-05-28 18:36:36.088051,WO-002691,routine,4,4
XFMR-000352,2017-01-13 18:36:36.088072,WO-002692,routine,3,2
XFMR-000352,2020-06-13 18:36:36.088082,WO-002693,routine,3,2
XFMR-000352,2016-04-10 18:36:36.088092,WO-002694,routine,1,2
XFMR-003395,2024-04-16 18:36:36.088111,WO-002695,routine,4,4
XFMR-003395,2020-05-20 18:36:36.088122,WO-002696,routine,3,4
XFMR-003395,2025-02-08 18:36:36.088132,WO-002697,routine,5,4
XFMR-007846,2023-03-16 18:36:36.088151,WO-002698,routine,1,2
XFMR-007846,2017-12-18 18:36:36.088162,WO-002699,routine,2,2
XFMR-003185,2023-06-05 18:36:36.088181,WO-002700,routine,4,5
XFMR-003185,2016-12-11 18:36:36.088192,WO-002701,preventive,5,5
XFMR-003185,2022-09-07 18:36:36.088204,WO-002702,routine,5,5
XFMR-000777,2021-10-17 18:36:36.088223,WO-002703,preventive,2,2
XFMR-000777,2019-02-28 18:36:36.088234,WO-002704,routine,2,2
XFMR-003367,2016-11-07 18:36:36.088253,WO-002705,routine,1,2
XFMR-003367,2019-07-15 18:36:36.088264,WO-002706,emergency,2,2
XFMR-003367,2017-09-15 18:36:36.088274,WO-002707,preventive,2,2
XFMR-014138,2025-07-13 18:36:36.088294,WO-002708,routine,3,2
XFMR-014138,2017-05-13 18:36:36.088304,WO-002709,routine,3,2
XFMR-014138,2021-10-29 18:36:36.088314,WO-002710,preventive,3,2
XFMR-014514,2016-08-25 18:36:36.088333,WO-002711,routine,2,3
XFMR-013505,2020-09-20 18:36:36.088354,WO-002712,routine,3,2
XFMR-013505,2018-05-30 18:36:36.088365,WO-002713,routine,3,2
XFMR-006736,2022-02-20 18:36:36.088384,WO-002714,preventive,4,3
XFMR-006736,2024-05-24 18:36:36.088395,WO-002715,routine,3,3
XFMR-006736,2019-08-10 18:36:36.088405,WO-002716,routine,2,3
XFMR-014933,2017-01-15 18:36:36.088425,WO-002717,emergency,5,5
XFMR-013895,2023-12-30 18:36:36.088445,WO-002718,routine,4,4
XFMR-005181,2019-04-15 18:36:36.088465,WO-002719,routine,4,4
XFMR-006537,2021-02-12 18:36:36.088486,WO-002720,preventive,3,3
XFMR-006537,2019-11-03 18:36:36.088496,WO-002721,routine,4,3
XFMR-006537,2017-10-14 18:36:36.088506,WO-002722,routine,2,3
XFMR-013890,2020-06-18 18:36:36.088526,WO-002723,routine,5,4
XFMR-013890,2024-05-01 18:36:36.088536,WO-002724,routine,3,4
XFMR-003490,2020-03-11 18:36:36.088556,WO-002725,preventive,4,3
XFMR-007287,2020-06-24 18:36:36.088576,WO-002726,preventive,5,4
XFMR-007287,2019-08-11 18:36:36.088587,WO-002727,routine,5,4
XFMR-007287,2019-10-17 18:36:36.088596,WO-002728,routine,4,4
XFMR-003051,2018-08-26 18:36:36.088616,WO-002729,routine,2,2
XFMR-003051,2017-01-24 18:36:36.088627,WO-002730,routine,2,2
XFMR-003051,2025-07-04 18:36:36.088637,WO-002731,routine,3,2
XFMR-014888,2021-04-03 18:36:36.088656,WO-002732,routine,1,2
XFMR-014888,2024-07-27 18:36:36.088667,WO-002733,preventive,2,2
XFMR-000120,2018-03-20 18:36:36.088687,WO-002734,routine,3,3
XFMR-000120,2022-03-28 18:36:36.088697,WO-002735,routine,2,3
XFMR-000120,2016-09-11 18:36:36.088707,WO-002736,routine,3,3
XFMR-019301,2025-04-28 18:36:36.088727,WO-002737,preventive,4,4
XFMR-019301,2016-12-09 18:36:36.088738,WO-002738,routine,4,4
XFMR-019301,2022-09-02 18:36:36.088748,WO-002739,routine,5,4
XFMR-003227,2019-06-26 18:36:36.088767,WO-002740,routine,2,2
XFMR-003227,2017-03-26 18:36:36.088778,WO-002741,routine,1,2
XFMR-011987,2023-09-15 18:36:36.088799,WO-002742,routine,2,3
XFMR-013028,2017-12-27 18:36:36.088820,WO-002743,routine,3,4
XFMR-013028,2022-06-30 18:36:36.088831,WO-002744,routine,3,4
XFMR-013028,2024-09-19 18:36:36.088841,WO-002745,routine,4,4
XFMR-002880,2019-08-26 18:36:36.088860,WO-002746,routine,3,2
XFMR-008157,2023-11-14 18:36:36.088881,WO-002747,preventive,3,4
XFMR-008157,2018-08-31 18:36:36.088891,WO-002748,routine,4,4
XFMR-010611,2018-10-08 18:36:36.088911,WO-002749,preventive,1,2
XFMR-010611,2017-09-23 18:36:36.088921,WO-002750,routine,2,2
XFMR-020858,2024-03-09 18:36:36.088941,WO-002751,routine,2,2
XFMR-020858,2022-07-17 18:36:36.088951,WO-002752,routine,1,2
XFMR-017929,2023-09-28 18:36:36.088971,WO-002753,routine,2,3
XFMR-017929,2023-02-05 18:36:36.088982,WO-002754,preventive,2,3
XFMR-000721,2017-01-06 18:36:36.089002,WO-002755,preventive,5,4
XFMR-000055,2024-07-28 18:36:36.089022,WO-002756,routine,1,1
XFMR-000055,2022-04-05 18:36:36.089033,WO-002757,emergency,1,1
XFMR-011549,2018-07-16 18:36:36.089053,WO-002758,routine,3,3
XFMR-003777,2024-06-18 18:36:36.089073,WO-002759,routine,3,4
XFMR-003726,2016-11-24 18:36:36.089093,WO-002760,routine,3,4
XFMR-019867,2019-12-16 18:36:36.089113,WO-002761,routine,5,5
XFMR-019867,2023-09-09 18:36:36.089124,WO-002762,routine,4,5
XFMR-019867,2021-12-05 18:36:36.089134,WO-002763,routine,4,5
XFMR-021415,2016-09-11 18:36:36.089154,WO-002764,routine,3,3
XFMR-010250,2025-12-17 18:36:36.089174,WO-002765,routine,1,1
XFMR-010250,2025-02-15 18:36:36.089184,WO-002766,routine,1,1
XFMR-010250,2016-11-02 18:36:36.089194,WO-002767,routine,1,1
XFMR-007684,2018-05-26 18:36:36.089214,WO-002768,routine,1,1
XFMR-007684,2023-08-20 18:36:36.089225,WO-002769,routine,1,1
XFMR-012247,2016-07-17 18:36:36.089244,WO-002770,routine,1,1
XFMR-012247,2017-11-25 18:36:36.089255,WO-002771,routine,1,1
XFMR-012247,2024-11-30 18:36:36.089265,WO-002772,emergency,1,1
XFMR-019102,2019-10-30 18:36:36.089284,WO-002773,routine,2,2
XFMR-019102,2018-05-19 18:36:36.089295,WO-002774,emergency,2,2
XFMR-000675,2016-12-07 18:36:36.089314,WO-002775,routine,1,2
XFMR-000675,2016-06-15 18:36:36.089325,WO-002776,routine,2,2
XFMR-011989,2023-12-24 18:36:36.089345,WO-002777,emergency,4,4
XFMR-011989,2018-12-26 18:36:36.089355,WO-002778,routine,4,4
XFMR-011989,2020-06-25 18:36:36.089365,WO-002779,routine,4,4
XFMR-011068,2025-02-20 18:36:36.089386,WO-002780,routine,3,3
XFMR-008758,2023-02-23 18:36:36.089406,WO-002781,preventive,1,2
XFMR-008758,2025-03-27 18:36:36.089417,WO-002782,routine,1,2
XFMR-005395,2023-01-25 18:36:36.089437,WO-002783,routine,3,2
XFMR-003711,2020-05-30 18:36:36.089457,WO-002784,routine,1,1
XFMR-003711,2023-06-02 18:36:36.089467,WO-002785,routine,2,1
XFMR-021492,2023-02-08 18:36:36.089490,WO-002786,routine,4,4
XFMR-008087,2019-04-07 18:36:36.089514,WO-002787,routine,5,4
XFMR-008087,2019-01-08 18:36:36.089529,WO-002788,routine,3,4
XFMR-000517,2020-12-08 18:36:36.089549,WO-002789,preventive,2,3
XFMR-011934,2023-10-14 18:36:36.089570,WO-002790,routine,3,3
XFMR-011934,2018-06-19 18:36:36.089580,WO-002791,routine,4,3
XFMR-011934,2023-08-13 18:36:36.089590,WO-002792,routine,4,3
XFMR-008679,2018-05-21 18:36:36.089610,WO-002793,routine,2,2
XFMR-008679,2021-03-20 18:36:36.089620,WO-002794,routine,1,2
XFMR-008679,2021-04-28 18:36:36.089630,WO-002795,routine,2,2
XFMR-008175,2022-07-13 18:36:36.089649,WO-002796,routine,2,3
XFMR-008175,2022-12-12 18:36:36.089660,WO-002797,emergency,2,3
XFMR-006670,2021-11-01 18:36:36.089679,WO-002798,preventive,3,3
XFMR-003475,2022-12-13 18:36:36.089698,WO-002799,routine,1,2
XFMR-003475,2017-06-11 18:36:36.089709,WO-002800,routine,2,2
XFMR-021124,2019-10-15 18:36:36.089728,WO-002801,routine,2,3
XFMR-021124,2022-02-12 18:36:36.089739,WO-002802,routine,4,3
XFMR-021124,2021-03-05 18:36:36.089748,WO-002803,preventive,2,3
XFMR-002141,2019-11-11 18:36:36.089768,WO-002804,preventive,2,2
XFMR-002141,2024-06-11 18:36:36.089778,WO-002805,routine,3,2
XFMR-012619,2018-03-10 18:36:36.089797,WO-002806,preventive,3,2
XFMR-012619,2024-10-19 18:36:36.089807,WO-002807,preventive,1,2
XFMR-005917,2022-11-11 18:36:36.089827,WO-002808,routine,5,4
XFMR-005917,2024-08-09 18:36:36.089837,WO-002809,routine,4,4
XFMR-005917,2023-07-19 18:36:36.089847,WO-002810,emergency,3,4
XFMR-014021,2019-01-10 18:36:36.089866,WO-002811,routine,2,3
XFMR-014021,2023-05-09 18:36:36.089877,WO-002812,routine,2,3
XFMR-020317,2024-12-16 18:36:36.089896,WO-002813,routine,3,4
XFMR-020317,2020-05-05 18:36:36.089906,WO-002814,routine,4,4
XFMR-020317,2017-07-22 18:36:36.089915,WO-002815,routine,3,4
XFMR-008281,2022-01-10 18:36:36.089935,WO-002816,routine,3,3
XFMR-007982,2018-03-30 18:36:36.089954,WO-002817,routine,4,4
XFMR-007982,2016-08-11 18:36:36.089965,WO-002818,routine,5,4
XFMR-002993,2020-04-19 18:36:36.089984,WO-002819,preventive,2,3
XFMR-002993,2018-07-08 18:36:36.089994,WO-002820,routine,3,3
XFMR-006024,2023-08-23 18:36:36.090013,WO-002821,preventive,3,4
XFMR-016275,2022-09-21 18:36:36.090033,WO-002822,routine,1,2
XFMR-016275,2020-03-29 18:36:36.090043,WO-002823,emergency,1,2
XFMR-008932,2022-06-15 18:36:36.090063,WO-002824,routine,2,2
XFMR-010666,2025-08-07 18:36:36.090082,WO-002825,preventive,4,3
XFMR-007815,2022-01-05 18:36:36.090104,WO-002826,routine,3,2
XFMR-007815,2018-06-05 18:36:36.090114,WO-002827,emergency,1,2
XFMR-007815,2016-08-17 18:36:36.090124,WO-002828,routine,2,2
XFMR-014450,2022-11-03 18:36:36.090143,WO-002829,routine,2,3
XFMR-014450,2023-05-15 18:36:36.090153,WO-002830,routine,4,3
XFMR-014450,2020-06-21 18:36:36.090163,WO-002831,routine,2,3
XFMR-021161,2017-07-18 18:36:36.090182,WO-002832,routine,4,4
XFMR-021161,2024-09-26 18:36:36.090192,WO-002833,emergency,5,4
XFMR-021161,2018-03-25 18:36:36.090202,WO-002834,routine,5,4
XFMR-017723,2017-01-17 18:36:36.090221,WO-002835,preventive,1,1
XFMR-013475,2019-02-27 18:36:36.090241,WO-002836,routine,2,3
XFMR-007811,2018-06-02 18:36:36.090261,WO-002837,routine,4,3
XFMR-000195,2020-04-13 18:36:36.090281,WO-002838,emergency,5,5
XFMR-006134,2020-10-02 18:36:36.090300,WO-002839,routine,1,1
XFMR-006134,2024-12-02 18:36:36.090311,WO-002840,preventive,1,1
XFMR-011901,2019-06-21 18:36:36.090330,WO-002841,routine,3,2
XFMR-011901,2019-02-05 18:36:36.090340,WO-002842,routine,1,2
XFMR-006552,2022-04-06 18:36:36.090359,WO-002843,routine,3,4
XFMR-006552,2016-07-08 18:36:36.090369,WO-002844,preventive,4,4
XFMR-010095,2024-12-18 18:36:36.090389,WO-002845,routine,5,5
XFMR-010095,2024-06-17 18:36:36.090399,WO-002846,preventive,4,5
XFMR-010095,2022-06-12 18:36:36.090408,WO-002847,routine,5,5
XFMR-009385,2020-09-24 18:36:36.090427,WO-002848,routine,2,2
XFMR-012054,2020-03-16 18:36:36.090447,WO-002849,emergency,3,2
XFMR-013766,2023-02-04 18:36:36.090467,WO-002850,routine,1,2
XFMR-013766,2021-08-05 18:36:36.090477,WO-002851,emergency,1,2
XFMR-013766,2023-08-20 18:36:36.090487,WO-002852,routine,3,2
XFMR-014651,2016-09-05 18:36:36.090506,WO-002853,routine,1,2
XFMR-014651,2018-04-19 18:36:36.090516,WO-002854,routine,3,2
XFMR-014651,2016-12-14 18:36:36.090526,WO-002855,routine,1,2
XFMR-015244,2019-09-03 18:36:36.090545,WO-002856,routine,4,4
XFMR-003489,2021-10-18 18:36:36.090566,WO-002857,preventive,1,1
XFMR-003489,2023-12-25 18:36:36.090577,WO-002858,routine,1,1
XFMR-020426,2021-08-19 18:36:36.090596,WO-002859,routine,5,4
XFMR-002899,2021-04-10 18:36:36.090616,WO-002860,emergency,4,5
XFMR-002899,2017-06-26 18:36:36.090627,WO-002861,routine,5,5
XFMR-007027,2022-07-06 18:36:36.090646,WO-002862,routine,1,2
XFMR-007027,2024-06-17 18:36:36.090657,WO-002863,routine,1,2
XFMR-010856,2016-11-20 18:36:36.090676,WO-002864,preventive,2,3
XFMR-015383,2025-09-21 18:36:36.090696,WO-002865,emergency,2,3
XFMR-015383,2019-07-11 18:36:36.090706,WO-002866,routine,4,3
XFMR-006758,2021-06-28 18:36:36.090725,WO-002867,preventive,2,2
XFMR-006758,2020-01-15 18:36:36.090736,WO-002868,routine,1,2
XFMR-006758,2025-10-16 18:36:36.090745,WO-002869,routine,2,2
XFMR-002326,2023-02-20 18:36:36.090766,WO-002870,routine,3,4
XFMR-002326,2018-12-01 18:36:36.090777,WO-002871,preventive,3,4
XFMR-002326,2018-03-23 18:36:36.090787,WO-002872,routine,4,4
XFMR-014935,2022-04-18 18:36:36.090806,WO-002873,routine,2,2
XFMR-014935,2021-12-04 18:36:36.090816,WO-002874,preventive,1,2
XFMR-014935,2024-04-22 18:36:36.090826,WO-002875,routine,1,2
XFMR-000312,2020-06-06 18:36:36.090845,WO-002876,routine,1,2
XFMR-021455,2016-05-12 18:36:36.090865,WO-002877,routine,3,2
XFMR-020155,2022-07-18 18:36:36.090884,WO-002878,preventive,3,3
XFMR-020155,2020-01-08 18:36:36.090894,WO-002879,routine,2,3
XFMR-003586,2020-11-06 18:36:36.090914,WO-002880,preventive,1,2
XFMR-003586,2025-03-12 18:36:36.090924,WO-002881,routine,2,2
XFMR-020172,2019-08-19 18:36:36.090943,WO-002882,routine,2,3
XFMR-020172,2023-08-15 18:36:36.090953,WO-002883,routine,4,3
XFMR-007122,2024-08-23 18:36:36.090972,WO-002884,routine,1,1
XFMR-017632,2025-06-14 18:36:36.090992,WO-002885,routine,5,5
XFMR-017632,2016-11-17 18:36:36.091002,WO-002886,preventive,4,5
XFMR-006467,2024-04-20 18:36:36.091023,WO-002887,routine,4,4
XFMR-006467,2018-08-15 18:36:36.091034,WO-002888,routine,3,4
XFMR-006467,2024-05-30 18:36:36.091043,WO-002889,routine,4,4
XFMR-001372,2023-09-10 18:36:36.091062,WO-002890,routine,3,2
XFMR-001372,2018-02-16 18:36:36.091073,WO-002891,emergency,1,2
XFMR-001372,2018-12-19 18:36:36.091082,WO-002892,emergency,3,2
XFMR-003247,2022-12-05 18:36:36.091102,WO-002893,routine,2,2
XFMR-011863,2023-02-25 18:36:36.091121,WO-002894,routine,3,2
XFMR-011863,2024-05-08 18:36:36.091132,WO-002895,preventive,2,2
XFMR-011863,2017-04-05 18:36:36.091141,WO-002896,routine,1,2
XFMR-015142,2024-08-07 18:36:36.091160,WO-002897,routine,3,3
XFMR-015142,2022-01-01 18:36:36.091171,WO-002898,routine,2,3
XFMR-015142,2017-01-26 18:36:36.091180,WO-002899,preventive,3,3
XFMR-018393,2020-02-23 18:36:36.091200,WO-002900,preventive,5,4
XFMR-017876,2023-04-05 18:36:36.091219,WO-002901,routine,5,5
XFMR-008471,2023-08-12 18:36:36.091239,WO-002902,preventive,4,4
XFMR-018036,2020-09-06 18:36:36.091259,WO-002903,emergency,4,4
XFMR-018036,2016-03-31 18:36:36.091269,WO-002904,preventive,5,4
XFMR-018036,2018-01-24 18:36:36.091279,WO-002905,preventive,3,4
XFMR-013812,2020-05-04 18:36:36.091298,WO-002906,preventive,3,2
XFMR-013178,2019-10-24 18:36:36.091318,WO-002907,routine,3,3
XFMR-012901,2018-09-08 18:36:36.091337,WO-002908,routine,4,3
XFMR-012901,2019-08-11 18:36:36.091348,WO-002909,preventive,4,3
XFMR-014591,2025-03-06 18:36:36.091367,WO-002910,routine,3,2
XFMR-014591,2023-10-11 18:36:36.091377,WO-002911,routine,3,2
XFMR-004150,2018-11-08 18:36:36.091397,WO-002912,routine,2,3
XFMR-004150,2022-03-24 18:36:36.091407,WO-002913,routine,2,3
XFMR-004150,2017-09-26 18:36:36.091417,WO-002914,routine,4,3
XFMR-006418,2020-04-17 18:36:36.091436,WO-002915,routine,2,2
XFMR-018863,2016-08-03 18:36:36.091456,WO-002916,preventive,1,2
XFMR-019848,2025-06-07 18:36:36.091475,WO-002917,routine,2,1
XFMR-019848,2023-04-24 18:36:36.091486,WO-002918,preventive,1,1
XFMR-016782,2024-02-15 18:36:36.091505,WO-002919,routine,3,4
XFMR-016782,2016-04-20 18:36:36.091515,WO-002920,preventive,3,4
XFMR-005684,2017-12-01 18:36:36.091534,WO-002921,routine,2,2
XFMR-005684,2018-08-20 18:36:36.091545,WO-002922,emergency,2,2
XFMR-005684,2020-06-27 18:36:36.091554,WO-002923,emergency,3,2
XFMR-005227,2025-06-18 18:36:36.091574,WO-002924,routine,3,3
XFMR-005227,2020-08-28 18:36:36.091584,WO-002925,routine,2,3
XFMR-008827,2020-10-13 18:36:36.091603,WO-002926,routine,1,2
XFMR-008827,2023-11-16 18:36:36.091614,WO-002927,routine,3,2
XFMR-017007,2022-04-29 18:36:36.091633,WO-002928,routine,2,2
XFMR-020870,2025-02-21 18:36:36.091652,WO-002929,routine,5,4
XFMR-020870,2020-06-16 18:36:36.091662,WO-002930,emergency,3,4
XFMR-002352,2018-12-30 18:36:36.091682,WO-002931,routine,5,5
XFMR-002352,2025-11-29 18:36:36.091692,WO-002932,preventive,4,5
XFMR-020956,2022-09-05 18:36:36.091711,WO-002933,routine,4,4
XFMR-014218,2024-06-29 18:36:36.091731,WO-002934,routine,4,3
XFMR-014218,2018-12-16 18:36:36.091741,WO-002935,preventive,2,3
XFMR-014218,2022-02-06 18:36:36.091754,WO-002936,routine,4,3
XFMR-006613,2024-07-10 18:36:36.091774,WO-002937,routine,2,3
XFMR-012452,2017-01-19 18:36:36.091794,WO-002938,routine,3,3
XFMR-012452,2018-02-20 18:36:36.091804,WO-002939,routine,3,3
XFMR-012452,2025-07-18 18:36:36.091814,WO-002940,routine,4,3
XFMR-015773,2016-09-22 18:36:36.091833,WO-002941,routine,3,3
XFMR-015773,2017-08-02 18:36:36.091843,WO-002942,routine,3,3
XFMR-015773,2018-04-24 18:36:36.091853,WO-002943,routine,2,3
XFMR-000827,2021-04-30 18:36:36.091872,WO-002944,routine,1,2
XFMR-000827,2021-02-17 18:36:36.091882,WO-002945,routine,2,2
XFMR-000961,2022-10-04 18:36:36.091902,WO-002946,emergency,2,3
XFMR-000961,2019-10-06 18:36:36.091912,WO-002947,routine,4,3
XFMR-006926,2021-05-25 18:36:36.091931,WO-002948,routine,1,1
XFMR-006926,2023-03-09 18:36:36.091942,WO-002949,routine,1,1
XFMR-006926,2016-11-09 18:36:36.091951,WO-002950,routine,1,1
XFMR-002362,2016-04-30 18:36:36.091970,WO-002951,routine,2,3
XFMR-002362,2018-10-06 18:36:36.091981,WO-002952,routine,3,3
XFMR-008158,2021-01-09 18:36:36.092000,WO-002953,routine,2,3
XFMR-019050,2018-12-11 18:36:36.092020,WO-002954,preventive,2,3
XFMR-019050,2017-09-01 18:36:36.092030,WO-002955,routine,3,3
XFMR-019050,2025-12-14 18:36:36.092040,WO-002956,preventive,3,3
XFMR-011370,2018-01-23 18:36:36.092059,WO-002957,routine,4,3
XFMR-011370,2025-05-02 18:36:36.092070,WO-002958,routine,2,3
XFMR-011370,2017-08-12 18:36:36.092079,WO-002959,emergency,2,3
XFMR-007016,2024-01-13 18:36:36.092099,WO-002960,routine,4,5
XFMR-015428,2023-05-20 18:36:36.092118,WO-002961,routine,2,1
XFMR-015428,2023-01-26 18:36:36.092129,WO-002962,routine,2,1
XFMR-015428,2025-01-07 18:36:36.092138,WO-002963,routine,1,1
XFMR-016864,2021-08-02 18:36:36.092158,WO-002964,routine,2,3
XFMR-016864,2024-12-11 18:36:36.092168,WO-002965,preventive,3,3
XFMR-006546,2021-12-02 18:36:36.092187,WO-002966,preventive,1,1
XFMR-006546,2022-11-17 18:36:36.092198,WO-002967,routine,1,1
XFMR-006546,2016-10-22 18:36:36.092207,WO-002968,preventive,1,1
XFMR-000201,2025-09-20 18:36:36.092227,WO-002969,routine,3,2
XFMR-000201,2021-09-01 18:36:36.092237,WO-002970,emergency,1,2
XFMR-005827,2016-08-18 18:36:36.092256,WO-002971,routine,4,3
XFMR-005827,2018-01-19 18:36:36.092267,WO-002972,routine,4,3
XFMR-010654,2016-10-17 18:36:36.092286,WO-002973,routine,4,3
XFMR-010654,2024-01-01 18:36:36.092296,WO-002974,routine,3,3
XFMR-010654,2022-12-29 18:36:36.092306,WO-002975,routine,4,3
XFMR-009101,2019-03-13 18:36:36.092325,WO-002976,routine,5,5
XFMR-009101,2022-09-21 18:36:36.092335,WO-002977,routine,5,5
XFMR-009101,2019-11-01 18:36:36.092345,WO-002978,routine,5,5
XFMR-016465,2023-06-11 18:36:36.092364,WO-002979,routine,4,4
XFMR-016465,2025-12-19 18:36:36.092374,WO-002980,routine,4,4
XFMR-016465,2017-08-03 18:36:36.092384,WO-002981,routine,5,4
XFMR-007440,2019-07-01 18:36:36.092403,WO-002982,routine,3,3
XFMR-007440,2020-10-03 18:36:36.092413,WO-002983,routine,2,3
XFMR-007440,2018-12-25 18:36:36.092423,WO-002984,preventive,4,3
