transformer_id,feeder_id,kva_rating,install_year,manufacturer,type,health_index,condition_score,age_years
XFMR-003630,FDR-0012,333.0,2002,GE,oil,3,68,23
XFMR-003631,FDR-0012,75.0,2004,Siemens,oil,3,52,21
XFMR-003632,FDR-0012,10.0,1986,Siemens,dry,1,25,39
XFMR-003633,FDR-0012,500.0,1980,Prolec,oil,1,18,45
XFMR-003634,FDR-0012,25.0,2022,Howard Industries,oil,5,95,3
XFMR-003635,FDR-0012,15.0,1984,Eaton,dry,1,23,41
XFMR-003636,FDR-0012,100.0,2020,Eaton,oil,4,72,5
XFMR-003637,FDR-0012,100.0,1994,Prolec,oil,3,52,31
XFMR-003638,FDR-0012,50.0,2005,Eaton,dry,2,53,20
XFMR-003639,FDR-0012,15.0,2021,Siemens,oil,5,88,4
XFMR-003640,FDR-0012,100.0,2024,ABB,oil,5,91,1
XFMR-003641,FDR-0012,50.0,2006,Howard Industries,oil,3,68,19
XFMR-003642,FDR-0012,25.0,2009,GE,oil,4,72,16
XFMR-003643,FDR-0012,100.0,2017,Prolec,oil,4,90,8
XFMR-003644,FDR-0012,75.0,2024,Howard Industries,dry,5,85,1
XFMR-003645,FDR-0012,167.0,1985,Howard Industries,dry,2,41,40
XFMR-003646,FDR-0012,167.0,2005,Prolec,oil,2,50,20
XFMR-003647,FDR-0012,500.0,1992,Eaton,dry,2,35,33
XFMR-003648,FDR-0012,10.0,2004,Siemens,dry,3,56,21
XFMR-003649,FDR-0012,10.0,2009,Siemens,oil,3,51,16
XFMR-003650,FDR-0012,333.0,1988,GE,dry,3,67,37
XFMR-003651,FDR-0012,333.0,2020,Prolec,oil,4,84,5
XFMR-003652,FDR-0012,333.0,1985,Eaton,oil,2,44,40
XFMR-003653,FDR-0012,500.0,2006,ABB,oil,3,59,19
XFMR-003654,FDR-0012,50.0,2012,GE,dry,3,66,13
XFMR-003655,FDR-0012,37.5,1994,GE,oil,1,27,31
XFMR-003656,FDR-0012,100.0,2022,Howard Industries,oil,5,86,3
XFMR-003657,FDR-0012,25.0,1989,Eaton,dry,2,44,36
XFMR-003658,FDR-0012,250.0,2023,Siemens,oil,5,94,2
XFMR-003659,FDR-0012,333.0,2014,Howard Industries,oil,4,75,11
XFMR-003660,FDR-0012,333.0,1984,ABB,dry,3,58,41
XFMR-003661,FDR-0012,50.0,2004,Howard Industries,oil,3,60,21
XFMR-003662,FDR-0012,75.0,1995,ABB,oil,2,44,30
XFMR-003663,FDR-0012,10.0,2007,Eaton,dry,2,52,18
XFMR-003664,FDR-0012,50.0,1982,Siemens,oil,1,12,43
XFMR-003665,FDR-0012,333.0,1995,ABB,dry,2,48,30
XFMR-003666,FDR-0012,100.0,2019,GE,oil,4,70,6
XFMR-003667,FDR-0012,10.0,1991,GE,dry,2,53,34
XFMR-003668,FDR-0012,15.0,1994,GE,oil,1,26,31
XFMR-003669,FDR-0012,500.0,1990,Prolec,oil,1,20,35
XFMR-003670,FDR-0012,100.0,2008,Howard Industries,oil,3,67,17
XFMR-003671,FDR-0012,50.0,2001,Howard Industries,oil,3,60,24
XFMR-003672,FDR-0012,10.0,2023,Prolec,oil,4,76,2
XFMR-003673,FDR-0012,167.0,2022,Eaton,oil,5,85,3
XFMR-003674,FDR-0012,25.0,2020,Siemens,dry,3,61,5
XFMR-003675,FDR-0012,75.0,2017,GE,oil,4,73,8
XFMR-003676,FDR-0012,10.0,1990,GE,oil,2,54,35
XFMR-003677,FDR-0012,25.0,2005,Howard Industries,oil,2,37,20
XFMR-003678,FDR-0012,37.5,1988,Eaton,oil,2,44,37
XFMR-003679,FDR-0012,500.0,2004,Howard Industries,oil,3,60,21
XFMR-003680,FDR-0012,10.0,2015,Siemens,oil,4,77,10
XFMR-003681,FDR-0012,15.0,2024,GE,oil,5,100,1
XFMR-003682,FDR-0012,25.0,1995,GE,dry,1,21,30
XFMR-003683,FDR-0012,37.5,1998,Eaton,dry,3,52,27
XFMR-003684,FDR-0012,37.5,1981,GE,oil,2,50,44
XFMR-003685,FDR-0012,250.0,2009,Eaton,oil,3,53,16
XFMR-003686,FDR-0012,37.5,1996,Prolec,oil,3,61,29
XFMR-003687,FDR-0012,167.0,1996,GE,dry,4,77,29
XFMR-003688,FDR-0012,100.0,2016,Siemens,oil,4,79,9
XFMR-003689,FDR-0012,10.0,1993,GE,dry,1,35,32
XFMR-003690,FDR-0012,333.0,1983,Eaton,oil,1,32,42
XFMR-003691,FDR-0012,25.0,2012,Siemens,oil,4,70,13
XFMR-003692,FDR-0012,37.5,1995,Siemens,dry,2,42,30
XFMR-003693,FDR-0012,25.0,1998,Siemens,dry,3,56,27
XFMR-003694,FDR-0012,75.0,2019,ABB,oil,4,89,6
XFMR-003695,FDR-0012,500.0,2021,Howard Industries,oil,5,96,4
XFMR-003696,FDR-0012,333.0,2022,Siemens,oil,4,72,3
XFMR-003697,FDR-0012,37.5,2008,GE,oil,4,85,17
XFMR-003698,FDR-0012,500.0,2001,Eaton,oil,3,61,24
XFMR-003699,FDR-0012,500.0,1997,ABB,dry,4,74,28
XFMR-003700,FDR-0013,50.0,1988,Prolec,oil,2,47,37
XFMR-003701,FDR-0013,50.0,1998,ABB,dry,3,57,27
XFMR-003702,FDR-0013,75.0,1989,ABB,dry,2,41,36
XFMR-003703,FDR-0013,167.0,1999,Siemens,oil,3,74,26
XFMR-003704,FDR-0013,167.0,1992,Prolec,oil,2,50,33
XFMR-003705,FDR-0013,500.0,1995,Prolec,oil,3,52,30
XFMR-003706,FDR-0013,250.0,2001,Prolec,oil,3,65,24
XFMR-003707,FDR-0013,10.0,2007,Prolec,oil,3,59,18
XFMR-003708,FDR-0013,10.0,1988,Prolec,dry,2,52,37
XFMR-003709,FDR-0013,10.0,1994,Prolec,dry,2,46,31
XFMR-003710,FDR-0013,25.0,2021,GE,oil,5,94,4
XFMR-003711,FDR-0013,100.0,1993,GE,oil,1,12,32
XFMR-003712,FDR-0013,50.0,2014,GE,oil,4,71,11
XFMR-003713,FDR-0013,10.0,1986,GE,oil,2,43,39
XFMR-003714,FDR-0013,37.5,1983,Eaton,oil,2,38,42
XFMR-003715,FDR-0013,100.0,1994,GE,oil,3,66,31
XFMR-003716,FDR-0013,75.0,2024,Eaton,dry,5,88,1
XFMR-003717,FDR-0013,100.0,1990,ABB,oil,2,55,35
XFMR-003718,FDR-0013,500.0,1993,Howard Industries,dry,1,31,32
XFMR-003719,FDR-0013,333.0,1981,ABB,oil,2,44,44
XFMR-003720,FDR-0013,75.0,2000,Siemens,oil,3,62,25
XFMR-003721,FDR-0013,250.0,1987,Eaton,oil,2,52,38
XFMR-003722,FDR-0013,250.0,2021,Eaton,oil,5,99,4
XFMR-003723,FDR-0013,100.0,2016,Prolec,dry,5,99,9
XFMR-003724,FDR-0013,25.0,1988,Siemens,oil,1,28,37
XFMR-003725,FDR-0013,333.0,2013,ABB,oil,4,78,12
XFMR-003726,FDR-0013,50.0,2006,Prolec,oil,4,73,19
XFMR-003727,FDR-0013,75.0,2001,Eaton,oil,2,50,24
XFMR-003728,FDR-0013,37.5,2021,GE,oil,4,77,4
XFMR-003729,FDR-0013,500.0,2021,Howard Industries,oil,4,84,4
XFMR-003730,FDR-0013,333.0,1982,GE,oil,2,43,43
XFMR-003731,FDR-0013,37.5,2004,GE,oil,2,32,21
XFMR-003732,FDR-0013,333.0,2015,Siemens,oil,5,92,10
XFMR-003733,FDR-0013,75.0,1998,GE,dry,3,66,27
XFMR-003734,FDR-0013,10.0,1980,Prolec,oil,1,17,45
XFMR-003735,FDR-0013,10.0,2014,Prolec,oil,4,83,11
XFMR-003736,FDR-0013,100.0,1998,Howard Industries,oil,3,62,27
XFMR-003737,FDR-0013,500.0,2002,Prolec,oil,3,64,23
XFMR-003738,FDR-0013,333.0,2015,ABB,oil,4,80,10
XFMR-003739,FDR-0013,333.0,2024,ABB,oil,5,95,1
XFMR-003740,FDR-0013,167.0,1989,Prolec,dry,2,44,36
XFMR-003741,FDR-0013,25.0,1983,Prolec,dry,3,61,42
XFMR-003742,FDR-0013,333.0,2008,Eaton,oil,3,75,17
XFMR-003743,FDR-0013,333.0,2006,GE,oil,3,73,19
XFMR-003744,FDR-0013,75.0,2015,Prolec,oil,3,71,10
XFMR-003745,FDR-0014,10.0,2013,Eaton,oil,3,70,12
XFMR-003746,FDR-0014,50.0,1996,Siemens,oil,3,58,29
XFMR-003747,FDR-0014,10.0,2008,ABB,dry,3,71,17
XFMR-003748,FDR-0014,100.0,2011,ABB,oil,4,84,14
XFMR-003749,FDR-0014,100.0,2010,Howard Industries,oil,3,50,15
XFMR-003750,FDR-0014,100.0,1980,Howard Industries,dry,1,21,45
XFMR-003751,FDR-0014,100.0,1998,Prolec,oil,3,55,27
XFMR-003752,FDR-0014,15.0,1989,Siemens,dry,3,50,36
XFMR-003753,FDR-0014,500.0,2019,Howard Industries,dry,4,88,6
XFMR-003754,FDR-0014,37.5,2008,Howard Industries,dry,3,71,17
XFMR-003755,FDR-0014,37.5,1988,GE,oil,2,42,37
XFMR-003756,FDR-0014,50.0,2001,Eaton,dry,2,35,24
XFMR-003757,FDR-0014,333.0,1998,Siemens,dry,2,46,27
XFMR-003758,FDR-0014,37.5,1993,ABB,dry,2,42,32
XFMR-003759,FDR-0014,500.0,2003,Siemens,oil,3,58,22
XFMR-003760,FDR-0014,75.0,2014,Howard Industries,dry,4,77,11
XFMR-003761,FDR-0014,15.0,2015,Eaton,dry,3,64,10
XFMR-003762,FDR-0014,100.0,1981,Siemens,oil,2,47,44
XFMR-003763,FDR-0014,250.0,2007,GE,oil,3,51,18
XFMR-003764,FDR-0014,50.0,1988,Siemens,oil,2,50,37
XFMR-003765,FDR-0014,500.0,1994,GE,oil,2,55,31
XFMR-003766,FDR-0014,333.0,1992,Prolec,oil,2,31,33
XFMR-003767,FDR-0014,50.0,1984,GE,oil,2,40,41
XFMR-003768,FDR-0014,100.0,2017,Prolec,oil,4,70,8
XFMR-003769,FDR-0014,100.0,2010,GE,oil,2,47,15
XFMR-003770,FDR-0014,15.0,1983,Siemens,oil,1,30,42
XFMR-003771,FDR-0014,167.0,2009,Prolec,oil,3,75,16
XFMR-003772,FDR-0014,75.0,2021,ABB,oil,5,98,4
XFMR-003773,FDR-0014,15.0,1988,Siemens,dry,2,36,37
XFMR-003774,FDR-0014,25.0,1990,Prolec,oil,2,50,35
XFMR-003775,FDR-0014,167.0,1989,ABB,oil,2,46,36
XFMR-003776,FDR-0014,100.0,2019,Prolec,dry,5,100,6
XFMR-003777,FDR-0014,10.0,2012,GE,oil,4,76,13
XFMR-003778,FDR-0014,37.5,2001,Howard Industries,dry,3,71,24
XFMR-003779,FDR-0014,15.0,2008,GE,oil,3,56,17
XFMR-003780,FDR-0014,333.0,2022,Howard Industries,oil,5,86,3
XFMR-003781,FDR-0014,100.0,1993,Eaton,oil,2,34,32
XFMR-003782,FDR-0014,100.0,1985,Howard Industries,oil,2,43,40
XFMR-003783,FDR-0014,250.0,1998,Siemens,oil,2,37,27
XFMR-003784,FDR-0014,250.0,2014,ABB,oil,4,81,11
XFMR-003785,FDR-0014,500.0,1989,Eaton,oil,2,36,36
XFMR-003786,FDR-0014,75.0,1989,Eaton,oil,1,15,36
XFMR-003787,FDR-0014,100.0,1986,GE,oil,2,42,39
XFMR-003788,FDR-0014,50.0,2024,Siemens,dry,5,90,1
XFMR-003789,FDR-0014,167.0,2019,Prolec,oil,3,61,6
XFMR-003790,FDR-0014,333.0,1995,Siemens,dry,3,66,30
XFMR-003791,FDR-0014,50.0,1986,Eaton,dry,2,45,39
XFMR-003792,FDR-0014,50.0,1991,Prolec,oil,1,10,34
XFMR-003793,FDR-0014,500.0,2007,Siemens,dry,3,56,18
XFMR-003794,FDR-0014,333.0,2023,GE,dry,5,87,2
XFMR-003795,FDR-0014,500.0,1984,GE,dry,1,15,41
XFMR-003796,FDR-0014,500.0,2003,Siemens,oil,3,70,22
XFMR-003797,FDR-0014,10.0,1985,ABB,dry,2,32,40
XFMR-003798,FDR-0014,50.0,2002,Eaton,dry,2,51,23
XFMR-003799,FDR-0014,10.0,2017,ABB,dry,3,52,8
XFMR-003800,FDR-0014,167.0,2006,Howard Industries,oil,3,57,19
XFMR-003801,FDR-0014,500.0,2016,Eaton,dry,4,83,9
XFMR-003802,FDR-0014,100.0,2010,GE,oil,4,78,15
XFMR-003803,FDR-0014,50.0,1990,GE,dry,2,34,35
XFMR-003804,FDR-0014,333.0,2015,Eaton,dry,5,96,10
XFMR-003805,FDR-0014,75.0,1981,Prolec,oil,2,44,44
XFMR-003806,FDR-0014,167.0,1993,GE,oil,3,66,32
XFMR-003807,FDR-0014,100.0,1991,GE,oil,2,39,34
XFMR-003808,FDR-0014,100.0,2011,Prolec,dry,4,77,14
XFMR-003809,FDR-0014,167.0,2023,Siemens,dry,4,87,2
XFMR-003810,FDR-0014,500.0,2008,Prolec,oil,2,35,17
XFMR-003811,FDR-0014,37.5,1989,GE,dry,2,46,36
XFMR-003812,FDR-0014,250.0,1993,GE,oil,2,51,32
XFMR-003813,FDR-0014,15.0,2012,Howard Industries,oil,4,73,13
XFMR-003814,FDR-0014,167.0,1982,ABB,oil,2,50,43
XFMR-003815,FDR-0014,100.0,1988,ABB,oil,2,44,37
XFMR-003816,FDR-0014,250.0,1981,ABB,oil,2,39,44
XFMR-003817,FDR-0014,75.0,1982,Howard Industries,dry,2,52,43
XFMR-003818,FDR-0014,167.0,2002,Eaton,oil,3,62,23
XFMR-003819,FDR-0014,75.0,1991,Howard Industries,dry,2,51,34
XFMR-003820,FDR-0014,25.0,2007,ABB,oil,3,50,18
XFMR-003821,FDR-0014,15.0,1985,ABB,dry,2,54,40
XFMR-003822,FDR-0014,50.0,1984,GE,dry,2,51,41
XFMR-003823,FDR-0014,500.0,1994,Prolec,oil,2,51,31
XFMR-003824,FDR-0014,15.0,1991,ABB,oil,2,38,34
XFMR-003825,FDR-0014,500.0,1981,Prolec,dry,2,55,44
XFMR-003826,FDR-0014,75.0,2000,ABB,oil,2,34,25
XFMR-003827,FDR-0015,37.5,1987,GE,oil,2,40,38
XFMR-003828,FDR-0015,250.0,1997,Howard Industries,oil,3,71,28
XFMR-003829,FDR-0015,37.5,2020,GE,dry,4,90,5
XFMR-003830,FDR-0015,100.0,1987,Siemens,dry,2,50,38
XFMR-003831,FDR-0015,75.0,1999,GE,dry,3,53,26
XFMR-003832,FDR-0015,100.0,2013,GE,oil,4,89,12
XFMR-003833,FDR-0015,15.0,1980,Howard Industries,oil,1,25,45
XFMR-003834,FDR-0015,15.0,1996,Eaton,dry,3,73,29
XFMR-003835,FDR-0015,25.0,1989,Prolec,oil,2,47,36
XFMR-003836,FDR-0015,167.0,1992,GE,oil,2,55,33
XFMR-003837,FDR-0015,167.0,2000,Prolec,oil,4,77,25
XFMR-003838,FDR-0015,50.0,2012,Eaton,oil,3,51,13
XFMR-003839,FDR-0015,15.0,2014,Howard Industries,dry,5,99,11
XFMR-003840,FDR-0015,10.0,1999,GE,oil,3,66,26
XFMR-003841,FDR-0015,100.0,1997,ABB,oil,3,59,28
XFMR-003842,FDR-0015,100.0,2024,Siemens,oil,4,82,1
XFMR-003843,FDR-0015,500.0,2018,Siemens,oil,4,84,7
XFMR-003844,FDR-0015,250.0,2018,Howard Industries,oil,4,78,7
XFMR-003845,FDR-0015,37.5,2000,GE,dry,2,37,25
XFMR-003846,FDR-0015,333.0,2005,ABB,oil,3,55,20
XFMR-003847,FDR-0015,75.0,1986,Prolec,dry,3,53,39
XFMR-003848,FDR-0015,333.0,1983,ABB,oil,2,47,42
XFMR-003849,FDR-0015,333.0,2017,Howard Industries,oil,4,72,8
XFMR-003850,FDR-0015,37.5,1987,Siemens,dry,1,35,38
XFMR-003851,FDR-0015,25.0,2009,ABB,oil,3,53,16
XFMR-003852,FDR-0015,25.0,2014,Siemens,oil,3,70,11
XFMR-003853,FDR-0015,100.0,1989,Prolec,oil,2,42,36
XFMR-003854,FDR-0015,250.0,1986,Eaton,oil,3,69,39
XFMR-003855,FDR-0015,250.0,2012,Prolec,oil,4,80,13
XFMR-003856,FDR-0015,100.0,2009,GE,oil,2,37,16
XFMR-003857,FDR-0015,50.0,1980,Prolec,oil,1,34,45
XFMR-003858,FDR-0015,15.0,2019,Eaton,dry,4,83,6
XFMR-003859,FDR-0015,333.0,1992,Prolec,oil,2,43,33
XFMR-003860,FDR-0015,37.5,2018,Siemens,oil,4,85,7
XFMR-003861,FDR-0015,10.0,2002,Siemens,dry,3,63,23
XFMR-003862,FDR-0015,15.0,1980,Siemens,dry,1,10,45
XFMR-003863,FDR-0015,50.0,1984,Prolec,oil,2,31,41
XFMR-003864,FDR-0015,167.0,2017,Howard Industries,oil,4,89,8
XFMR-003865,FDR-0015,167.0,2021,ABB,oil,4,70,4
XFMR-003866,FDR-0015,500.0,1981,Prolec,oil,2,40,44
XFMR-003867,FDR-0015,500.0,2009,ABB,oil,3,55,16
XFMR-003868,FDR-0015,167.0,2008,GE,oil,3,64,17
XFMR-003869,FDR-0015,250.0,1987,GE,oil,2,41,38
XFMR-003870,FDR-0015,15.0,2002,Siemens,oil,2,34,23
XFMR-003871,FDR-0015,25.0,1995,Howard Industries,oil,2,52,30
XFMR-003872,FDR-0015,333.0,1994,Siemens,oil,1,21,31
XFMR-003873,FDR-0015,167.0,1999,GE,oil,2,51,26
XFMR-003874,FDR-0015,100.0,2015,Howard Industries,oil,4,83,10
XFMR-003875,FDR-0015,100.0,2006,Howard Industries,oil,2,43,19
XFMR-003876,FDR-0015,37.5,1986,Howard Industries,oil,2,48,39
XFMR-003877,FDR-0015,100.0,2000,Prolec,oil,2,34,25
XFMR-003878,FDR-0015,15.0,1998,Howard Industries,dry,3,52,27
XFMR-003879,FDR-0015,167.0,1986,GE,oil,2,54,39
XFMR-003880,FDR-0015,333.0,2015,Siemens,oil,4,87,10
XFMR-003881,FDR-0015,167.0,2021,Siemens,oil,5,90,4
XFMR-003882,FDR-0015,25.0,2013,Eaton,oil,4,78,12
XFMR-003883,FDR-0015,50.0,2010,Eaton,dry,4,76,15
XFMR-003884,FDR-0015,25.0,2008,GE,oil,3,70,17
XFMR-003885,FDR-0015,100.0,2010,Prolec,oil,3,67,15
XFMR-003886,FDR-0015,500.0,2003,Siemens,oil,4,71,22
XFMR-003887,FDR-0015,333.0,2016,Howard Industries,oil,5,88,9
XFMR-003888,FDR-0015,10.0,2008,GE,oil,3,59,17
XFMR-003889,FDR-0015,50.0,2003,Eaton,dry,3,61,22
XFMR-003890,FDR-0015,50.0,2002,GE,dry,3,51,23
XFMR-003891,FDR-0015,75.0,1998,GE,dry,3,62,27
XFMR-003892,FDR-0015,167.0,1989,Howard Industries,oil,2,37,36
XFMR-003893,FDR-0015,10.0,2022,Eaton,dry,5,94,3
XFMR-003894,FDR-0015,15.0,1994,ABB,oil,2,52,31
XFMR-003895,FDR-0015,250.0,2011,Howard Industries,oil,4,76,14
XFMR-003896,FDR-0015,333.0,2014,Howard Industries,oil,4,72,11
XFMR-003897,FDR-0015,50.0,2005,Howard Industries,oil,2,52,20
XFMR-003898,FDR-0015,167.0,2005,GE,oil,3,57,20
XFMR-003899,FDR-0015,25.0,1994,ABB,dry,2,50,31
XFMR-003900,FDR-0015,25.0,2005,GE,oil,3,50,20
XFMR-003901,FDR-0015,25.0,1983,ABB,oil,2,44,42
XFMR-003902,FDR-0015,50.0,2020,Siemens,dry,4,70,5
XFMR-003903,FDR-0015,500.0,2021,GE,dry,5,96,4
XFMR-003904,FDR-0015,75.0,2018,GE,oil,4,80,7
XFMR-003905,FDR-0015,50.0,2021,Eaton,dry,5,100,4
XFMR-003906,FDR-0015,250.0,2006,Prolec,dry,3,53,19
XFMR-003907,FDR-0015,37.5,1992,Siemens,oil,2,31,33
XFMR-003908,FDR-0015,100.0,1997,ABB,oil,3,72,28
XFMR-003909,FDR-0015,167.0,2010,Eaton,oil,3,52,15
XFMR-003910,FDR-0015,250.0,1985,Prolec,oil,2,33,40
XFMR-003911,FDR-0015,15.0,1993,Howard Industries,oil,1,34,32
XFMR-003912,FDR-0015,10.0,2002,ABB,oil,3,67,23
XFMR-003913,FDR-0015,250.0,2016,Eaton,oil,3,61,9
XFMR-003914,FDR-0015,10.0,1988,Prolec,dry,3,73,37
XFMR-003915,FDR-0015,250.0,2003,Howard Industries,dry,4,70,22
XFMR-003916,FDR-0015,75.0,2020,Siemens,oil,4,72,5
XFMR-003917,FDR-0015,15.0,2023,Siemens,oil,5,88,2
XFMR-003918,FDR-0015,15.0,2013,GE,dry,4,75,12
XFMR-003919,FDR-0015,333.0,2000,Eaton,oil,3,66,25
XFMR-003920,FDR-0015,15.0,1983,Howard Industries,dry,2,37,42
XFMR-003921,FDR-0015,167.0,1995,Siemens,oil,3,67,30
XFMR-003922,FDR-0015,37.5,2012,Prolec,dry,4,85,13
XFMR-003923,FDR-0015,250.0,1986,Siemens,oil,2,50,39
XFMR-003924,FDR-0015,50.0,2014,Howard Industries,oil,4,75,11
XFMR-003925,FDR-0015,50.0,1983,GE,oil,3,73,42
XFMR-003926,FDR-0015,10.0,2021,Howard Industries,oil,4,88,4
XFMR-003927,FDR-0015,75.0,1994,Siemens,oil,2,54,31
XFMR-003928,FDR-0015,100.0,2016,GE,oil,4,90,9
XFMR-003929,FDR-0015,37.5,2021,Howard Industries,dry,5,92,4
XFMR-003930,FDR-0015,500.0,1981,GE,dry,1,13,44
XFMR-003931,FDR-0015,167.0,1999,GE,oil,4,78,26
XFMR-003932,FDR-0015,100.0,2024,Prolec,oil,4,77,1
XFMR-003933,FDR-0015,37.5,1996,GE,dry,3,70,29
XFMR-003934,FDR-0015,500.0,1985,Siemens,oil,2,48,40
XFMR-003935,FDR-0015,167.0,2002,Eaton,oil,3,50,23
XFMR-003936,FDR-0015,25.0,2005,Siemens,oil,3,70,20
XFMR-003937,FDR-0015,10.0,2015,Howard Industries,oil,4,90,10
XFMR-003938,FDR-0015,100.0,1998,ABB,dry,2,33,27
XFMR-003939,FDR-0015,25.0,2009,Prolec,dry,2,39,16
XFMR-003940,FDR-0015,50.0,2017,Siemens,oil,4,77,8
XFMR-003941,FDR-0015,100.0,2007,Howard Industries,oil,3,52,18
XFMR-003942,FDR-0015,500.0,1987,ABB,dry,2,41,38
XFMR-003943,FDR-0015,75.0,1989,Prolec,dry,1,35,36
XFMR-003944,FDR-0015,250.0,2009,ABB,oil,3,58,16
XFMR-003945,FDR-0015,37.5,2021,Eaton,oil,4,72,4
XFMR-003946,FDR-0015,25.0,1994,GE,dry,1,13,31
XFMR-003947,FDR-0015,37.5,2014,ABB,oil,4,75,11
XFMR-003948,FDR-0015,15.0,2016,Eaton,dry,4,78,9
XFMR-003949,FDR-0015,167.0,2001,GE,oil,2,55,24
XFMR-003950,FDR-0015,333.0,2007,Eaton,oil,3,51,18
XFMR-003951,FDR-0015,75.0,2020,ABB,oil,3,51,5
XFMR-003952,FDR-0015,15.0,2010,Howard Industries,oil,3,67,15
XFMR-003953,FDR-0015,250.0,2009,Prolec,oil,4,90,16
XFMR-003954,FDR-0015,75.0,1980,GE,oil,1,31,45
XFMR-003955,FDR-0015,333.0,2017,GE,oil,4,72,8
XFMR-003956,FDR-0015,75.0,1999,Siemens,dry,3,52,26
XFMR-003957,FDR-0015,50.0,2023,Siemens,oil,5,86,2
XFMR-003958,FDR-0015,500.0,1997,Eaton,oil,3,55,28
XFMR-003959,FDR-0015,167.0,2004,ABB,oil,2,30,21
XFMR-003960,FDR-0015,250.0,1982,Prolec,oil,1,34,43
XFMR-003961,FDR-0015,50.0,1980,Siemens,oil,1,24,45
XFMR-003962,FDR-0015,333.0,2022,ABB,oil,5,95,3
XFMR-003963,FDR-0015,15.0,2011,Howard Industries,oil,3,59,14
XFMR-003964,FDR-0015,250.0,2022,GE,oil,5,88,3
XFMR-003965,FDR-0015,100.0,1998,Howard Industries,dry,2,43,27
XFMR-003966,FDR-0015,15.0,1998,Howard Industries,dry,3,51,27
XFMR-003967,FDR-0015,500.0,2003,Siemens,oil,3,62,22
XFMR-003968,FDR-0015,100.0,1991,ABB,oil,1,25,34
XFMR-003969,FDR-0015,25.0,1984,Howard Industries,dry,2,41,41
XFMR-003970,FDR-0015,167.0,1995,Eaton,oil,2,51,30
XFMR-003971,FDR-0015,250.0,1990,Eaton,oil,3,54,35
XFMR-003972,FDR-0015,250.0,2018,Prolec,oil,4,88,7
XFMR-003973,FDR-0015,100.0,2008,Siemens,oil,3,52,17
XFMR-003974,FDR-0015,100.0,1996,GE,oil,3,70,29
XFMR-003975,FDR-0015,15.0,2005,GE,oil,3,69,20
XFMR-003976,FDR-0015,100.0,2009,ABB,oil,4,90,16
XFMR-003977,FDR-0015,37.5,2023,Prolec,dry,5,86,2
XFMR-003978,FDR-0015,100.0,2009,Siemens,oil,3,66,16
XFMR-003979,FDR-0015,10.0,2018,Siemens,oil,3,70,7
XFMR-003980,FDR-0015,333.0,1998,ABB,oil,3,60,27
XFMR-003981,FDR-0015,10.0,2015,GE,dry,4,70,10
XFMR-003982,FDR-0015,50.0,2023,Prolec,dry,5,87,2
XFMR-003983,FDR-0015,250.0,1982,Howard Industries,dry,2,37,43
XFMR-003984,FDR-0015,333.0,1999,Prolec,oil,3,60,26
XFMR-003985,FDR-0015,25.0,2018,Siemens,oil,4,77,7
XFMR-003986,FDR-0015,37.5,1982,ABB,dry,3,74,43
XFMR-003987,FDR-0015,37.5,1985,GE,oil,1,26,40
XFMR-003988,FDR-0015,167.0,2018,Siemens,oil,4,89,7
XFMR-003989,FDR-0015,75.0,2000,Eaton,dry,3,55,25
XFMR-003990,FDR-0015,75.0,2014,Eaton,dry,4,76,11
XFMR-003991,FDR-0015,500.0,2024,Eaton,oil,4,90,1
XFMR-003992,FDR-0015,50.0,2000,Prolec,oil,3,62,25
XFMR-003993,FDR-0015,25.0,1982,GE,dry,2,36,43
XFMR-003994,FDR-0015,15.0,1992,ABB,oil,1,20,33
XFMR-003995,FDR-0015,10.0,2013,Eaton,oil,4,79,12
XFMR-003996,FDR-0015,50.0,1987,Howard Industries,dry,2,37,38
XFMR-003997,FDR-0015,75.0,1999,Howard Industries,oil,3,59,26
XFMR-003998,FDR-0015,50.0,2024,Eaton,oil,5,90,1
XFMR-003999,FDR-0015,50.0,2012,Prolec,oil,4,80,13
XFMR-004000,FDR-0015,167.0,2001,ABB,oil,2,49,24
XFMR-004001,FDR-0015,250.0,2000,Prolec,oil,3,66,25
XFMR-004002,FDR-0015,50.0,1986,Eaton,oil,2,40,39
XFMR-004003,FDR-0015,15.0,1995,ABB,oil,2,45,30
XFMR-004004,FDR-0015,15.0,2004,Siemens,oil,2,34,21
XFMR-004005,FDR-0015,50.0,1998,Howard Industries,dry,2,39,27
XFMR-004006,FDR-0015,15.0,2008,ABB,dry,3,75,17
XFMR-004007,FDR-0015,250.0,1989,Prolec,dry,2,55,36
XFMR-004008,FDR-0015,15.0,2014,GE,oil,4,89,11
XFMR-004009,FDR-0015,50.0,2022,Howard Industries,oil,5,89,3
XFMR-004010,FDR-0015,10.0,1995,ABB,dry,1,29,30
XFMR-004011,FDR-0015,250.0,2023,Eaton,oil,4,78,2
XFMR-004012,FDR-0015,100.0,1994,Eaton,oil,2,32,31
XFMR-004013,FDR-0015,500.0,2021,Siemens,oil,5,87,4
XFMR-004014,FDR-0015,167.0,1985,Prolec,oil,1,19,40
XFMR-004015,FDR-0015,10.0,2009,Howard Industries,oil,3,56,16
XFMR-004016,FDR-0015,15.0,2005,ABB,oil,3,51,20
XFMR-004017,FDR-0015,25.0,2002,Eaton,dry,3,74,23
XFMR-004018,FDR-0015,75.0,2009,ABB,dry,3,57,16
XFMR-004019,FDR-0015,250.0,1983,GE,oil,2,41,42
